,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4170,2018-06-24
1,Matches/MatchScorecard_ODI.asp?MatchCode=4169,2018-06-21
2,Matches/MatchScorecard_ODI.asp?MatchCode=4168,2018-06-19
3,Matches/MatchScorecard_ODI.asp?MatchCode=4167,2018-06-16
4,Matches/MatchScorecard_ODI.asp?MatchCode=4166,2018-06-13
5,Matches/MatchScorecard_ODI.asp?MatchCode=4125,2018-01-28
6,Matches/MatchScorecard_ODI.asp?MatchCode=4123,2018-01-26
7,Matches/MatchScorecard_ODI.asp?MatchCode=4117,2018-01-21
8,Matches/MatchScorecard_ODI.asp?MatchCode=4108,2018-01-14
9,Matches/MatchScorecard_T20.asp?MatchCode=0634,2017-12-09
10,Matches/MatchScorecard_T20.asp?MatchCode=0638,2017-10-10
11,Matches/MatchScorecard_T20.asp?MatchCode=0635,2017-09-13
12,Matches/MatchScorecard_T20.asp?MatchCode=0637,2017-07-10
13,Matches/MatchScorecard_T20.asp?MatchCode=0612,2017-02-22
14,Matches/MatchScorecard_T20.asp?MatchCode=0611,2017-02-19
15,Matches/MatchScorecard_T20.asp?MatchCode=0610,2017-02-17
16,Matches/MatchScorecard_T20.asp?MatchCode=0199,2011-12-01
17,Matches/MatchScorecard_ODI.asp?MatchCode=3233,2011-06-02
18,Matches/MatchScorecard_ODI.asp?MatchCode=3286,2011-04-13
19,Matches/MatchScorecard_T20.asp?MatchCode=0200,2011-01-14
20,Matches/MatchScorecard_ODI.asp?MatchCode=3084,2010-12-02
21,Matches/MatchScorecard_ODI.asp?MatchCode=3193,2010-10-20
22,Matches/MatchScorecard_ODI.asp?MatchCode=3134,2010-06-30
23,Matches/MatchScorecard_ODI.asp?MatchCode=3133,2010-06-27
24,Matches/MatchScorecard_ODI.asp?MatchCode=3131,2010-06-24
25,Matches/MatchScorecard_ODI.asp?MatchCode=3129,2010-06-22
26,Matches/MatchScorecard_ODI.asp?MatchCode=3124,2010-06-17
27,Matches/MatchScorecard_T20.asp?MatchCode=0186,2010-06-07
28,Matches/MatchScorecard_T20.asp?MatchCode=0185,2010-05-07
29,Matches/MatchScorecard_ODI.asp?MatchCode=3141,2010-03-07
30,Matches/MatchScorecard_ODI.asp?MatchCode=3085,2010-02-14
31,Matches/MatchScorecard_ODI.asp?MatchCode=3015,2009-12-09
32,Matches/MatchScorecard_ODI.asp?MatchCode=3042,2009-10-28
33,Matches/MatchScorecard_ODI.asp?MatchCode=3040,2009-10-25
34,Matches/MatchScorecard_ODI.asp?MatchCode=3030,2009-09-30
35,Matches/MatchScorecard_ODI.asp?MatchCode=3028,2009-09-28
36,Matches/MatchScorecard_ODI.asp?MatchCode=3024,2009-09-26
37,Matches/MatchScorecard_ODI.asp?MatchCode=3019,2009-09-20
38,Matches/MatchScorecard_ODI.asp?MatchCode=3018,2009-09-17
39,Matches/MatchScorecard_ODI.asp?MatchCode=3017,2009-09-15
40,Matches/MatchScorecard_ODI.asp?MatchCode=3012,2009-09-09
41,Matches/MatchScorecard_T20.asp?MatchCode=0120,2009-08-30
42,Matches/MatchScorecard_ODI.asp?MatchCode=3006,2009-08-28
43,Matches/MatchScorecard_ODI.asp?MatchCode=3010,2009-06-09
44,Matches/MatchScorecard_ODI.asp?MatchCode=3034,2009-05-10
45,Matches/MatchScorecard_ODI.asp?MatchCode=3009,2009-04-09
46,Matches/MatchScorecard_ODI.asp?MatchCode=3032,2009-02-10
