,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4292,2019-11-05
1,Matches/MatchScorecard_ODI.asp?MatchCode=4277,2019-03-31
2,Matches/MatchScorecard_ODI.asp?MatchCode=4276,2019-03-29
3,Matches/MatchScorecard_ODI.asp?MatchCode=4275,2019-03-27
4,Matches/MatchScorecard_ODI.asp?MatchCode=4274,2019-03-23
5,Matches/MatchScorecard_ODI.asp?MatchCode=4273,2019-03-22
6,Matches/MatchScorecard_ODI.asp?MatchCode=4177,2018-07-20
7,Matches/MatchScorecard_ODI.asp?MatchCode=4176,2018-07-18
8,Matches/MatchScorecard_ODI.asp?MatchCode=3928,2016-08-30
9,Matches/MatchScorecard_ODI.asp?MatchCode=3926,2016-08-27
10,Matches/MatchScorecard_ODI.asp?MatchCode=3863,2015-11-20
11,Matches/MatchScorecard_ODI.asp?MatchCode=3859,2015-11-13
12,Matches/MatchScorecard_ODI.asp?MatchCode=3858,2015-11-11
13,Matches/MatchScorecard_ODI.asp?MatchCode=3814,2015-11-07
14,Matches/MatchScorecard_ODI.asp?MatchCode=3822,2015-07-26
15,Matches/MatchScorecard_ODI.asp?MatchCode=3821,2015-07-22
16,Matches/MatchScorecard_ODI.asp?MatchCode=3820,2015-07-19
17,Matches/MatchScorecard_ODI.asp?MatchCode=3819,2015-07-15
18,Matches/MatchScorecard_ODI.asp?MatchCode=3803,2015-05-31
19,Matches/MatchScorecard_ODI.asp?MatchCode=3802,2015-05-29
20,Matches/MatchScorecard_ODI.asp?MatchCode=3801,2015-05-26
21,Matches/MatchScorecard_ODI.asp?MatchCode=3837,2015-03-10
22,Matches/MatchScorecard_ODI.asp?MatchCode=3751,2015-02-15
23,Matches/MatchScorecard_ODI.asp?MatchCode=3836,2015-01-10
24,Matches/MatchScorecard_T20.asp?MatchCode=0208,2011-09-18
25,Matches/MatchScorecard_T20.asp?MatchCode=0207,2011-09-16
26,Matches/MatchScorecard_ODI.asp?MatchCode=3330,2011-09-14
