,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=0681,2018-03-06
1,Matches/MatchScorecard_ODI.asp?MatchCode=4122,2018-01-25
2,Matches/MatchScorecard_ODI.asp?MatchCode=3797,2015-04-17
3,Matches/MatchScorecard_ODI.asp?MatchCode=3704,2014-11-28
4,Matches/MatchScorecard_ODI.asp?MatchCode=3708,2014-01-12
5,Matches/MatchScorecard_ODI.asp?MatchCode=3490,2013-03-23
6,Matches/MatchScorecard_ODI.asp?MatchCode=3450,2012-11-30
7,Matches/MatchScorecard_T20.asp?MatchCode=0277,2012-09-25
8,Matches/MatchScorecard_T20.asp?MatchCode=0254,2012-07-24
9,Matches/MatchScorecard_T20.asp?MatchCode=0252,2012-07-20
10,Matches/MatchScorecard_T20.asp?MatchCode=0251,2012-07-18
11,Matches/MatchScorecard_ODI.asp?MatchCode=3451,2012-02-12
