,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4379,2019-11-11
1,Matches/MatchScorecard_ODI.asp?MatchCode=4290,2019-10-05
2,Matches/MatchScorecard_ODI.asp?MatchCode=4378,2019-09-11
3,Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
4,Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
5,Matches/MatchScorecard_ODI.asp?MatchCode=4147,2018-08-03
6,Matches/MatchScorecard_ODI.asp?MatchCode=4145,2018-06-03
7,Matches/MatchScorecard_T20.asp?MatchCode=0659,2018-06-02
8,Matches/MatchScorecard_T20.asp?MatchCode=0658,2018-05-02
9,Matches/MatchScorecard_ODI.asp?MatchCode=4140,2018-04-03
10,Matches/MatchScorecard_ODI.asp?MatchCode=4164,2018-03-25
11,Matches/MatchScorecard_ODI.asp?MatchCode=4163,2018-03-23
12,Matches/MatchScorecard_ODI.asp?MatchCode=4160,2018-03-20
13,Matches/MatchScorecard_ODI.asp?MatchCode=4154,2018-03-15
14,Matches/MatchScorecard_ODI.asp?MatchCode=4136,2018-02-19
15,Matches/MatchScorecard_ODI.asp?MatchCode=4134,2018-02-16
16,Matches/MatchScorecard_T20.asp?MatchCode=0444,2015-12-07
17,Matches/MatchScorecard_T20.asp?MatchCode=0441,2015-10-07
18,Matches/MatchScorecard_T20.asp?MatchCode=0440,2015-09-07
19,Matches/MatchScorecard_T20.asp?MatchCode=0453,2015-07-21
20,Matches/MatchScorecard_ODI.asp?MatchCode=3707,2014-11-30
21,Matches/MatchScorecard_ODI.asp?MatchCode=3652,2014-07-24
22,Matches/MatchScorecard_ODI.asp?MatchCode=3651,2014-07-22
23,Matches/MatchScorecard_ODI.asp?MatchCode=3650,2014-07-20
24,Matches/MatchScorecard_ODI.asp?MatchCode=3649,2014-07-18
