,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1109,2020-02-26
1,Matches/MatchScorecard_T20.asp?MatchCode=1091,2020-02-23
2,Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21
3,Matches/MatchScorecard_ODI.asp?MatchCode=4317,2019-10-06
4,Matches/MatchScorecard_ODI.asp?MatchCode=4269,2019-10-03
5,Matches/MatchScorecard_T20.asp?MatchCode=0926,2019-09-22
6,Matches/MatchScorecard_T20.asp?MatchCode=0921,2019-09-18
7,Matches/MatchScorecard_ODI.asp?MatchCode=4339,2019-06-28
8,Matches/MatchScorecard_ODI.asp?MatchCode=4334,2019-06-23
9,Matches/MatchScorecard_ODI.asp?MatchCode=4328,2019-06-19
10,Matches/MatchScorecard_ODI.asp?MatchCode=4323,2019-06-15
11,Matches/MatchScorecard_ODI.asp?MatchCode=4351,2019-06-07
12,Matches/MatchScorecard_ODI.asp?MatchCode=4264,2019-06-03
13,Matches/MatchScorecard_ODI.asp?MatchCode=4303,2019-05-30
14,Matches/MatchScorecard_ODI.asp?MatchCode=4310,2019-05-06
15,Matches/MatchScorecard_T20.asp?MatchCode=0773,2019-03-19
16,Matches/MatchScorecard_ODI.asp?MatchCode=4272,2019-03-16
17,Matches/MatchScorecard_ODI.asp?MatchCode=4261,2019-03-03
18,Matches/MatchScorecard_ODI.asp?MatchCode=4307,2019-02-06
19,Matches/MatchScorecard_ODI.asp?MatchCode=4247,2019-01-30
20,Matches/MatchScorecard_ODI.asp?MatchCode=4244,2019-01-27
21,Matches/MatchScorecard_ODI.asp?MatchCode=4241,2019-01-25
22,Matches/MatchScorecard_ODI.asp?MatchCode=4238,2019-01-22
23,Matches/MatchScorecard_ODI.asp?MatchCode=4237,2019-01-19
24,Matches/MatchScorecard_ODI.asp?MatchCode=4188,2018-12-08
25,Matches/MatchScorecard_T20.asp?MatchCode=0729,2018-11-17
26,Matches/MatchScorecard_ODI.asp?MatchCode=4226,2018-11-11
27,Matches/MatchScorecard_ODI.asp?MatchCode=4130,2018-10-02
28,Matches/MatchScorecard_ODI.asp?MatchCode=4206,2018-09-30
29,Matches/MatchScorecard_ODI.asp?MatchCode=4224,2018-09-11
30,Matches/MatchScorecard_T20.asp?MatchCode=0711,2018-08-14
31,Matches/MatchScorecard_ODI.asp?MatchCode=4182,2018-07-29
32,Matches/MatchScorecard_ODI.asp?MatchCode=4128,2018-07-02
33,Matches/MatchScorecard_ODI.asp?MatchCode=4208,2018-06-10
34,Matches/MatchScorecard_ODI.asp?MatchCode=4186,2018-05-08
35,Matches/MatchScorecard_ODI.asp?MatchCode=4222,2018-04-11
36,Matches/MatchScorecard_ODI.asp?MatchCode=4127,2018-04-02
37,Matches/MatchScorecard_ODI.asp?MatchCode=4133,2018-02-13
38,Matches/MatchScorecard_ODI.asp?MatchCode=4183,2018-01-08
39,Matches/MatchScorecard_ODI.asp?MatchCode=4126,2018-01-02
40,Matches/MatchScorecard_ODI.asp?MatchCode=4042,2017-11-06
41,Matches/MatchScorecard_ODI.asp?MatchCode=4086,2017-10-22
42,Matches/MatchScorecard_ODI.asp?MatchCode=4083,2017-10-18
43,Matches/MatchScorecard_ODI.asp?MatchCode=4080,2017-10-15
44,Matches/MatchScorecard_ODI.asp?MatchCode=3990,2017-10-02
45,Matches/MatchScorecard_ODI.asp?MatchCode=4037,2017-07-06
46,Matches/MatchScorecard_ODI.asp?MatchCode=3989,2017-07-02
47,Matches/MatchScorecard_ODI.asp?MatchCode=4030,2017-05-29
48,Matches/MatchScorecard_ODI.asp?MatchCode=4029,2017-05-27
49,Matches/MatchScorecard_ODI.asp?MatchCode=4028,2017-05-24
50,Matches/MatchScorecard_ODI.asp?MatchCode=4002,2017-04-03
51,Matches/MatchScorecard_ODI.asp?MatchCode=3987,2017-04-02
52,Matches/MatchScorecard_ODI.asp?MatchCode=4033,2017-03-06
53,Matches/MatchScorecard_ODI.asp?MatchCode=3997,2017-02-25
54,Matches/MatchScorecard_ODI.asp?MatchCode=3992,2017-02-19
55,Matches/MatchScorecard_ODI.asp?MatchCode=3983,2017-01-28
56,Matches/MatchScorecard_ODI.asp?MatchCode=3999,2017-01-03
57,Matches/MatchScorecard_ODI.asp?MatchCode=3985,2017-01-02
58,Matches/MatchScorecard_ODI.asp?MatchCode=3950,2016-12-10
59,Matches/MatchScorecard_ODI.asp?MatchCode=3890,2016-12-02
60,Matches/MatchScorecard_ODI.asp?MatchCode=3896,2016-11-06
61,Matches/MatchScorecard_ODI.asp?MatchCode=3940,2016-09-30
62,Matches/MatchScorecard_ODI.asp?MatchCode=3935,2016-09-25
63,Matches/MatchScorecard_T20.asp?MatchCode=0539,2016-09-03
64,Matches/MatchScorecard_ODI.asp?MatchCode=3889,2016-09-02
65,Matches/MatchScorecard_ODI.asp?MatchCode=3894,2016-07-06
66,Matches/MatchScorecard_ODI.asp?MatchCode=3907,2016-06-24
67,Matches/MatchScorecard_ODI.asp?MatchCode=3903,2016-06-19
68,Matches/MatchScorecard_ODI.asp?MatchCode=3900,2016-06-15
69,Matches/MatchScorecard_T20.asp?MatchCode=0533,2016-06-03
70,Matches/MatchScorecard_ODI.asp?MatchCode=3887,2016-06-02
71,Matches/MatchScorecard_ODI.asp?MatchCode=3945,2016-05-10
72,Matches/MatchScorecard_T20.asp?MatchCode=0532,2016-04-03
73,Matches/MatchScorecard_T20.asp?MatchCode=0562,2016-03-25
74,Matches/MatchScorecard_T20.asp?MatchCode=0555,2016-03-20
75,Matches/MatchScorecard_T20.asp?MatchCode=0553,2016-03-18
76,Matches/MatchScorecard_ODI.asp?MatchCode=3892,2016-03-06
77,Matches/MatchScorecard_T20.asp?MatchCode=0518,2016-02-21
78,Matches/MatchScorecard_T20.asp?MatchCode=0516,2016-02-19
79,Matches/MatchScorecard_ODI.asp?MatchCode=3891,2016-02-14
80,Matches/MatchScorecard_ODI.asp?MatchCode=3942,2016-02-10
81,Matches/MatchScorecard_ODI.asp?MatchCode=3816,2015-12-07
82,Matches/MatchScorecard_ODI.asp?MatchCode=3841,2015-11-10
83,Matches/MatchScorecard_ODI.asp?MatchCode=3851,2015-10-25
84,Matches/MatchScorecard_ODI.asp?MatchCode=3848,2015-10-22
