,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=0410,2014-08-27
1,Matches/MatchScorecard_ODI.asp?MatchCode=3661,2014-08-25
2,Matches/MatchScorecard_ODI.asp?MatchCode=3657,2014-08-22
3,Matches/MatchScorecard_ODI.asp?MatchCode=3643,2014-06-15
4,Matches/MatchScorecard_ODI.asp?MatchCode=3627,2014-04-03
5,Matches/MatchScorecard_T20.asp?MatchCode=0398,2014-03-30
6,Matches/MatchScorecard_T20.asp?MatchCode=0381,2014-03-20
7,Matches/MatchScorecard_T20.asp?MatchCode=0377,2014-03-18
8,Matches/MatchScorecard_T20.asp?MatchCode=0372,2014-03-16
9,Matches/MatchScorecard_ODI.asp?MatchCode=3619,2014-02-26
10,Matches/MatchScorecard_T20.asp?MatchCode=0402,2014-01-04
11,Matches/MatchScorecard_ODI.asp?MatchCode=3623,2014-01-03
12,Matches/MatchScorecard_T20.asp?MatchCode=0320,2013-12-05
13,Matches/MatchScorecard_T20.asp?MatchCode=0319,2013-11-05
14,Matches/MatchScorecard_ODI.asp?MatchCode=3570,2013-10-31
15,Matches/MatchScorecard_ODI.asp?MatchCode=3567,2013-10-29
16,Matches/MatchScorecard_ODI.asp?MatchCode=3496,2013-08-05
17,Matches/MatchScorecard_T20.asp?MatchCode=0337,2013-06-11
18,Matches/MatchScorecard_ODI.asp?MatchCode=3495,2013-05-05
19,Matches/MatchScorecard_T20.asp?MatchCode=0316,2013-03-31
20,Matches/MatchScorecard_ODI.asp?MatchCode=3493,2013-03-28
21,Matches/MatchScorecard_ODI.asp?MatchCode=3492,2013-03-25
22,Matches/MatchScorecard_ODI.asp?MatchCode=3490,2013-03-23
23,Matches/MatchScorecard_ODI.asp?MatchCode=3573,2013-03-11
24,Matches/MatchScorecard_ODI.asp?MatchCode=3494,2013-03-05
25,Matches/MatchScorecard_ODI.asp?MatchCode=3450,2012-11-30
26,Matches/MatchScorecard_ODI.asp?MatchCode=3394,2012-11-03
27,Matches/MatchScorecard_T20.asp?MatchCode=0294,2012-10-12
28,Matches/MatchScorecard_T20.asp?MatchCode=0277,2012-09-25
29,Matches/MatchScorecard_T20.asp?MatchCode=0270,2012-09-21
30,Matches/MatchScorecard_ODI.asp?MatchCode=3454,2012-08-12
31,Matches/MatchScorecard_T20.asp?MatchCode=0256,2012-07-26
32,Matches/MatchScorecard_T20.asp?MatchCode=0255,2012-07-25
33,Matches/MatchScorecard_T20.asp?MatchCode=0254,2012-07-24
34,Matches/MatchScorecard_T20.asp?MatchCode=0253,2012-07-21
35,Matches/MatchScorecard_T20.asp?MatchCode=0252,2012-07-20
36,Matches/MatchScorecard_T20.asp?MatchCode=0251,2012-07-18
37,Matches/MatchScorecard_ODI.asp?MatchCode=3453,2012-07-12
38,Matches/MatchScorecard_ODI.asp?MatchCode=3452,2012-05-12
39,Matches/MatchScorecard_ODI.asp?MatchCode=3403,2012-03-22
40,Matches/MatchScorecard_ODI.asp?MatchCode=3401,2012-03-20
41,Matches/MatchScorecard_ODI.asp?MatchCode=3397,2012-03-16
42,Matches/MatchScorecard_ODI.asp?MatchCode=3451,2012-02-12
43,Matches/MatchScorecard_ODI.asp?MatchCode=3312,2011-12-08
44,Matches/MatchScorecard_T20.asp?MatchCode=0218,2011-11-29
45,Matches/MatchScorecard_T20.asp?MatchCode=0211,2011-11-10
46,Matches/MatchScorecard_ODI.asp?MatchCode=3285,2011-11-04
47,Matches/MatchScorecard_ODI.asp?MatchCode=3262,2011-11-03
48,Matches/MatchScorecard_ODI.asp?MatchCode=3336,2011-10-15
49,Matches/MatchScorecard_ODI.asp?MatchCode=3334,2011-10-13
