,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4397,2020-12-01
1,Matches/MatchScorecard_ODI.asp?MatchCode=4394,2020-09-01
2,Matches/MatchScorecard_ODI.asp?MatchCode=4391,2020-07-01
3,Matches/MatchScorecard_T20.asp?MatchCode=1073,2020-01-19
4,Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
5,Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
6,Matches/MatchScorecard_ODI.asp?MatchCode=4388,2019-12-22
7,Matches/MatchScorecard_ODI.asp?MatchCode=4387,2019-12-18
8,Matches/MatchScorecard_T20.asp?MatchCode=1060,2019-11-17
9,Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16
10,Matches/MatchScorecard_T20.asp?MatchCode=1057,2019-11-14
11,Matches/MatchScorecard_T20.asp?MatchCode=1067,2019-11-12
12,Matches/MatchScorecard_ODI.asp?MatchCode=4379,2019-11-11
13,Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-11-08
14,Matches/MatchScorecard_ODI.asp?MatchCode=4378,2019-09-11
15,Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
16,Matches/MatchScorecard_T20.asp?MatchCode=1065,2019-08-12
17,Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
18,Matches/MatchScorecard_ODI.asp?MatchCode=4333,2019-06-22
19,Matches/MatchScorecard_ODI.asp?MatchCode=4325,2019-06-17
20,Matches/MatchScorecard_ODI.asp?MatchCode=4321,2019-06-14
21,Matches/MatchScorecard_T20.asp?MatchCode=1063,2019-06-12
22,Matches/MatchScorecard_ODI.asp?MatchCode=4377,2019-06-11
23,Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-06-08
24,Matches/MatchScorecard_ODI.asp?MatchCode=4312,2019-06-06
25,Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-04-08
26,Matches/MatchScorecard_ODI.asp?MatchCode=4348,2019-04-07
27,Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-03-08
28,Matches/MatchScorecard_T20.asp?MatchCode=0735,2018-12-22
29,Matches/MatchScorecard_T20.asp?MatchCode=0734,2018-12-20
30,Matches/MatchScorecard_T20.asp?MatchCode=0733,2018-12-17
31,Matches/MatchScorecard_ODI.asp?MatchCode=4150,2018-10-03
32,Matches/MatchScorecard_ODI.asp?MatchCode=4148,2018-08-03
33,Matches/MatchScorecard_T20.asp?MatchCode=0707,2018-07-31
34,Matches/MatchScorecard_ODI.asp?MatchCode=4181,2018-07-28
35,Matches/MatchScorecard_ODI.asp?MatchCode=4180,2018-07-25
36,Matches/MatchScorecard_ODI.asp?MatchCode=4179,2018-07-22
37,Matches/MatchScorecard_ODI.asp?MatchCode=4144,2018-06-03
38,Matches/MatchScorecard_T20.asp?MatchCode=0682,2018-05-31
39,Matches/MatchScorecard_T20.asp?MatchCode=0709,2018-04-08
40,Matches/MatchScorecard_ODI.asp?MatchCode=4164,2018-03-25
41,Matches/MatchScorecard_ODI.asp?MatchCode=4161,2018-03-21
42,Matches/MatchScorecard_ODI.asp?MatchCode=4159,2018-03-19
43,Matches/MatchScorecard_ODI.asp?MatchCode=4154,2018-03-15
44,Matches/MatchScorecard_ODI.asp?MatchCode=4101,2017-12-23
45,Matches/MatchScorecard_ODI.asp?MatchCode=4100,2017-12-20
46,Matches/MatchScorecard_ODI.asp?MatchCode=4043,2017-11-06
47,Matches/MatchScorecard_ODI.asp?MatchCode=4019,2017-11-04
48,Matches/MatchScorecard_ODI.asp?MatchCode=4073,2017-09-27
49,Matches/MatchScorecard_ODI.asp?MatchCode=4072,2017-09-24
50,Matches/MatchScorecard_ODI.asp?MatchCode=4070,2017-09-21
51,Matches/MatchScorecard_ODI.asp?MatchCode=4068,2017-09-19
52,Matches/MatchScorecard_T20.asp?MatchCode=0633,2017-09-16
53,Matches/MatchScorecard_T20.asp?MatchCode=0631,2017-09-07
54,Matches/MatchScorecard_ODI.asp?MatchCode=4040,2017-09-06
55,Matches/MatchScorecard_ODI.asp?MatchCode=4018,2017-09-04
56,Matches/MatchScorecard_ODI.asp?MatchCode=4005,2017-09-03
57,Matches/MatchScorecard_ODI.asp?MatchCode=4017,2017-07-04
58,Matches/MatchScorecard_ODI.asp?MatchCode=4053,2017-06-30
59,Matches/MatchScorecard_ODI.asp?MatchCode=4052,2017-06-25
60,Matches/MatchScorecard_ODI.asp?MatchCode=4051,2017-06-23
61,Matches/MatchScorecard_ODI.asp?MatchCode=4046,2017-06-14
62,Matches/MatchScorecard_ODI.asp?MatchCode=4057,2017-06-07
63,Matches/MatchScorecard_T20.asp?MatchCode=0627,2017-05-06
64,Matches/MatchScorecard_ODI.asp?MatchCode=4004,2017-05-03
65,Matches/MatchScorecard_T20.asp?MatchCode=0617,2017-03-30
66,Matches/MatchScorecard_T20.asp?MatchCode=0616,2017-03-26
67,Matches/MatchScorecard_T20.asp?MatchCode=0626,2017-03-06
68,Matches/MatchScorecard_ODI.asp?MatchCode=4001,2017-03-03
69,Matches/MatchScorecard_ODI.asp?MatchCode=4056,2017-02-07
70,Matches/MatchScorecard_T20.asp?MatchCode=0625,2017-02-06
71,Matches/MatchScorecard_T20.asp?MatchCode=0619,2017-02-04
72,Matches/MatchScorecard_T20.asp?MatchCode=0618,2017-01-04
73,Matches/MatchScorecard_ODI.asp?MatchCode=3964,2016-11-25
74,Matches/MatchScorecard_ODI.asp?MatchCode=3963,2016-11-23
75,Matches/MatchScorecard_ODI.asp?MatchCode=3961,2016-11-19
76,Matches/MatchScorecard_ODI.asp?MatchCode=3960,2016-11-16
77,Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24
78,Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23
79,Matches/MatchScorecard_T20.asp?MatchCode=0576,2016-08-28
80,Matches/MatchScorecard_T20.asp?MatchCode=0575,2016-08-27
81,Matches/MatchScorecard_ODI.asp?MatchCode=3944,2016-05-10
82,Matches/MatchScorecard_T20.asp?MatchCode=0565,2016-03-27
