,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4290,2019-10-05
1,Matches/MatchScorecard_ODI.asp?MatchCode=4315,2019-08-06
2,Matches/MatchScorecard_ODI.asp?MatchCode=4265,2019-08-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=4332,2019-06-22
4,Matches/MatchScorecard_ODI.asp?MatchCode=4323,2019-06-15
5,Matches/MatchScorecard_ODI.asp?MatchCode=4301,2019-05-21
6,Matches/MatchScorecard_ODI.asp?MatchCode=4299,2019-05-19
7,Matches/MatchScorecard_ODI.asp?MatchCode=4203,2018-09-25
8,Matches/MatchScorecard_ODI.asp?MatchCode=4202,2018-09-23
9,Matches/MatchScorecard_ODI.asp?MatchCode=4200,2018-09-21
10,Matches/MatchScorecard_ODI.asp?MatchCode=4198,2018-09-20
11,Matches/MatchScorecard_ODI.asp?MatchCode=4195,2018-09-17
12,Matches/MatchScorecard_ODI.asp?MatchCode=4192,2018-08-31
13,Matches/MatchScorecard_ODI.asp?MatchCode=4190,2018-08-29
14,Matches/MatchScorecard_ODI.asp?MatchCode=4189,2018-08-27
15,Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
16,Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
17,Matches/MatchScorecard_T20.asp?MatchCode=0684,2018-07-06
18,Matches/MatchScorecard_T20.asp?MatchCode=0659,2018-06-02
19,Matches/MatchScorecard_T20.asp?MatchCode=0658,2018-05-02
20,Matches/MatchScorecard_T20.asp?MatchCode=0585,2016-12-14
21,Matches/MatchScorecard_T20.asp?MatchCode=0483,2015-11-28
22,Matches/MatchScorecard_ODI.asp?MatchCode=3847,2015-10-20
23,Matches/MatchScorecard_ODI.asp?MatchCode=3846,2015-10-18
24,Matches/MatchScorecard_ODI.asp?MatchCode=3843,2015-10-16
25,Matches/MatchScorecard_ODI.asp?MatchCode=3722,2015-10-01
26,Matches/MatchScorecard_T20.asp?MatchCode=0456,2015-07-25
27,Matches/MatchScorecard_ODI.asp?MatchCode=3754,2015-02-18
28,Matches/MatchScorecard_ODI.asp?MatchCode=3730,2015-01-17
29,Matches/MatchScorecard_ODI.asp?MatchCode=3725,2015-01-14
30,Matches/MatchScorecard_ODI.asp?MatchCode=3652,2014-07-24
31,Matches/MatchScorecard_ODI.asp?MatchCode=3651,2014-07-22
32,Matches/MatchScorecard_T20.asp?MatchCode=0372,2014-03-16
33,Matches/MatchScorecard_T20.asp?MatchCode=0313,2013-04-03
34,Matches/MatchScorecard_T20.asp?MatchCode=0310,2013-03-03
35,Matches/MatchScorecard_T20.asp?MatchCode=0242,2012-03-24
36,Matches/MatchScorecard_ODI.asp?MatchCode=3153,2010-10-07
37,Matches/MatchScorecard_ODI.asp?MatchCode=3089,2010-02-18
38,Matches/MatchScorecard_ODI.asp?MatchCode=3087,2010-02-16
