matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4234,2019-12-01
Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-11-08
Matches/MatchScorecard_T20.asp?MatchCode=1055,2019-10-11
Matches/MatchScorecard_T20.asp?MatchCode=0745,2019-10-02
Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-08-02
Matches/MatchScorecard_T20.asp?MatchCode=1047,2019-07-11
Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-06-02
Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-04-08
Matches/MatchScorecard_T20.asp?MatchCode=1042,2019-03-11
Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-03-08
Matches/MatchScorecard_ODI.asp?MatchCode=4248,2019-01-31
Matches/MatchScorecard_T20.asp?MatchCode=0732,2018-11-25
Matches/MatchScorecard_T20.asp?MatchCode=0731,2018-11-23
Matches/MatchScorecard_T20.asp?MatchCode=0730,2018-11-21
Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11
Matches/MatchScorecard_ODI.asp?MatchCode=4220,2018-10-29
Matches/MatchScorecard_ODI.asp?MatchCode=4219,2018-10-27
Matches/MatchScorecard_ODI.asp?MatchCode=4213,2018-10-21
Matches/MatchScorecard_ODI.asp?MatchCode=4203,2018-09-25
Matches/MatchScorecard_ODI.asp?MatchCode=4196,2018-09-18
Matches/MatchScorecard_T20.asp?MatchCode=0727,2018-06-11
Matches/MatchScorecard_T20.asp?MatchCode=0725,2018-04-11
Matches/MatchScorecard_ODI.asp?MatchCode=4221,2018-01-11
