,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=3780,2015-09-03
1,Matches/MatchScorecard_ODI.asp?MatchCode=3785,2015-03-13
2,Matches/MatchScorecard_ODI.asp?MatchCode=3761,2015-02-23
3,Matches/MatchScorecard_ODI.asp?MatchCode=3756,2015-02-20
4,Matches/MatchScorecard_ODI.asp?MatchCode=3749,2015-02-14
5,Matches/MatchScorecard_ODI.asp?MatchCode=3744,2015-01-30
6,Matches/MatchScorecard_ODI.asp?MatchCode=3738,2015-01-23
7,Matches/MatchScorecard_ODI.asp?MatchCode=3735,2015-01-20
8,Matches/MatchScorecard_ODI.asp?MatchCode=3769,2015-01-03
9,Matches/MatchScorecard_ODI.asp?MatchCode=3746,2015-01-02
10,Matches/MatchScorecard_ODI.asp?MatchCode=3637,2014-09-05
11,Matches/MatchScorecard_ODI.asp?MatchCode=3667,2014-08-30
12,Matches/MatchScorecard_ODI.asp?MatchCode=3664,2014-08-27
13,Matches/MatchScorecard_ODI.asp?MatchCode=3641,2014-05-31
14,Matches/MatchScorecard_ODI.asp?MatchCode=3640,2014-05-28
15,Matches/MatchScorecard_ODI.asp?MatchCode=3639,2014-05-25
16,Matches/MatchScorecard_ODI.asp?MatchCode=3638,2014-05-22
17,Matches/MatchScorecard_ODI.asp?MatchCode=3672,2014-05-09
18,Matches/MatchScorecard_ODI.asp?MatchCode=3642,2014-03-06
19,Matches/MatchScorecard_ODI.asp?MatchCode=3670,2014-02-09
20,Matches/MatchScorecard_ODI.asp?MatchCode=3507,2013-08-06
21,Matches/MatchScorecard_ODI.asp?MatchCode=3519,2013-06-23
22,Matches/MatchScorecard_ODI.asp?MatchCode=3517,2013-06-19
23,Matches/MatchScorecard_ODI.asp?MatchCode=3515,2013-06-16
24,Matches/MatchScorecard_ODI.asp?MatchCode=3512,2013-06-13
25,Matches/MatchScorecard_ODI.asp?MatchCode=3501,2013-05-31
26,Matches/MatchScorecard_ODI.asp?MatchCode=3479,2013-02-23
27,Matches/MatchScorecard_ODI.asp?MatchCode=3477,2013-02-20
28,Matches/MatchScorecard_ODI.asp?MatchCode=3476,2013-02-17
29,Matches/MatchScorecard_ODI.asp?MatchCode=3503,2013-02-06
30,Matches/MatchScorecard_ODI.asp?MatchCode=3426,2012-10-07
31,Matches/MatchScorecard_ODI.asp?MatchCode=3440,2012-08-31
32,Matches/MatchScorecard_ODI.asp?MatchCode=3438,2012-08-28
33,Matches/MatchScorecard_ODI.asp?MatchCode=3436,2012-08-24
34,Matches/MatchScorecard_ODI.asp?MatchCode=3423,2012-07-07
35,Matches/MatchScorecard_ODI.asp?MatchCode=3417,2012-06-29
36,Matches/MatchScorecard_ODI.asp?MatchCode=3414,2012-06-19
37,Matches/MatchScorecard_ODI.asp?MatchCode=3412,2012-06-16
38,Matches/MatchScorecard_ODI.asp?MatchCode=3444,2012-05-09
39,Matches/MatchScorecard_ODI.asp?MatchCode=3379,2012-02-18
40,Matches/MatchScorecard_ODI.asp?MatchCode=3376,2012-02-15
41,Matches/MatchScorecard_ODI.asp?MatchCode=3374,2012-02-13
42,Matches/MatchScorecard_ODI.asp?MatchCode=3442,2012-02-09
43,Matches/MatchScorecard_ODI.asp?MatchCode=3327,2011-11-09
44,Matches/MatchScorecard_ODI.asp?MatchCode=3262,2011-11-03
45,Matches/MatchScorecard_ODI.asp?MatchCode=3325,2011-09-09
46,Matches/MatchScorecard_ODI.asp?MatchCode=3305,2011-09-07
47,Matches/MatchScorecard_ODI.asp?MatchCode=3300,2011-06-28
48,Matches/MatchScorecard_ODI.asp?MatchCode=3323,2011-06-09
49,Matches/MatchScorecard_ODI.asp?MatchCode=3304,2011-06-07
50,Matches/MatchScorecard_ODI.asp?MatchCode=3255,2011-06-03
51,Matches/MatchScorecard_ODI.asp?MatchCode=3233,2011-06-02
52,Matches/MatchScorecard_ODI.asp?MatchCode=3322,2011-03-09
53,Matches/MatchScorecard_ODI.asp?MatchCode=3303,2011-03-07
54,Matches/MatchScorecard_ODI.asp?MatchCode=3245,2011-02-27
55,Matches/MatchScorecard_ODI.asp?MatchCode=3239,2011-02-22
56,Matches/MatchScorecard_ODI.asp?MatchCode=3249,2011-02-03
57,Matches/MatchScorecard_ODI.asp?MatchCode=3229,2011-02-02
58,Matches/MatchScorecard_ODI.asp?MatchCode=3226,2011-01-30
59,Matches/MatchScorecard_ODI.asp?MatchCode=3224,2011-01-26
60,Matches/MatchScorecard_ODI.asp?MatchCode=3302,2011-01-07
61,Matches/MatchScorecard_ODI.asp?MatchCode=3175,2010-12-09
62,Matches/MatchScorecard_ODI.asp?MatchCode=3174,2010-10-09
63,Matches/MatchScorecard_ODI.asp?MatchCode=3155,2010-10-07
64,Matches/MatchScorecard_ODI.asp?MatchCode=3178,2010-09-22
65,Matches/MatchScorecard_ODI.asp?MatchCode=3177,2010-09-20
66,Matches/MatchScorecard_ODI.asp?MatchCode=3176,2010-09-17
67,Matches/MatchScorecard_ODI.asp?MatchCode=3148,2010-08-07
68,Matches/MatchScorecard_ODI.asp?MatchCode=3134,2010-06-30
69,Matches/MatchScorecard_ODI.asp?MatchCode=3133,2010-06-27
70,Matches/MatchScorecard_ODI.asp?MatchCode=3131,2010-06-24
71,Matches/MatchScorecard_ODI.asp?MatchCode=3129,2010-06-22
72,Matches/MatchScorecard_ODI.asp?MatchCode=3127,2010-06-19
73,Matches/MatchScorecard_ODI.asp?MatchCode=3141,2010-03-07
74,Matches/MatchScorecard_ODI.asp?MatchCode=3060,2009-11-29
75,Matches/MatchScorecard_ODI.asp?MatchCode=3059,2009-11-27
76,Matches/MatchScorecard_ODI.asp?MatchCode=3058,2009-11-22
77,Matches/MatchScorecard_T20.asp?MatchCode=0127,2009-11-15
78,Matches/MatchScorecard_T20.asp?MatchCode=0126,2009-11-13
79,Matches/MatchScorecard_T20.asp?MatchCode=0104,2009-11-06
80,Matches/MatchScorecard_ODI.asp?MatchCode=3029,2009-09-29
81,Matches/MatchScorecard_ODI.asp?MatchCode=3027,2009-09-27
82,Matches/MatchScorecard_ODI.asp?MatchCode=3023,2009-09-25
83,Matches/MatchScorecard_ODI.asp?MatchCode=3019,2009-09-20
84,Matches/MatchScorecard_ODI.asp?MatchCode=3018,2009-09-17
85,Matches/MatchScorecard_ODI.asp?MatchCode=3012,2009-09-09
86,Matches/MatchScorecard_T20.asp?MatchCode=0120,2009-08-30
87,Matches/MatchScorecard_T20.asp?MatchCode=0096,2009-07-06
