matchid,date
Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-10-03
Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
Matches/MatchScorecard_T20.asp?MatchCode=0684,2018-07-06
Matches/MatchScorecard_T20.asp?MatchCode=0683,2018-05-06
Matches/MatchScorecard_T20.asp?MatchCode=0681,2018-03-06
Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-12-03
Matches/MatchScorecard_ODI.asp?MatchCode=4009,2017-03-22
Matches/MatchScorecard_T20.asp?MatchCode=0625,2017-02-06
Matches/MatchScorecard_T20.asp?MatchCode=0587,2016-12-18
Matches/MatchScorecard_T20.asp?MatchCode=0586,2016-12-16
Matches/MatchScorecard_T20.asp?MatchCode=0490,2016-10-01
Matches/MatchScorecard_T20.asp?MatchCode=0488,2016-08-01
Matches/MatchScorecard_T20.asp?MatchCode=0565,2016-03-27
Matches/MatchScorecard_T20.asp?MatchCode=0514,2016-02-19
Matches/MatchScorecard_T20.asp?MatchCode=0485,2015-11-30
Matches/MatchScorecard_T20.asp?MatchCode=0484,2015-11-29
Matches/MatchScorecard_T20.asp?MatchCode=0483,2015-11-28
Matches/MatchScorecard_T20.asp?MatchCode=0472,2015-10-28
Matches/MatchScorecard_T20.asp?MatchCode=0471,2015-10-26
Matches/MatchScorecard_ODI.asp?MatchCode=3722,2015-10-01
Matches/MatchScorecard_ODI.asp?MatchCode=3778,2015-08-03
Matches/MatchScorecard_ODI.asp?MatchCode=3721,2015-08-01
Matches/MatchScorecard_ODI.asp?MatchCode=3773,2015-04-03
Matches/MatchScorecard_ODI.asp?MatchCode=3730,2015-01-17
Matches/MatchScorecard_ODI.asp?MatchCode=3725,2015-01-14
Matches/MatchScorecard_ODI.asp?MatchCode=3707,2014-11-30
Matches/MatchScorecard_ODI.asp?MatchCode=3705,2014-11-28
Matches/MatchScorecard_ODI.asp?MatchCode=3652,2014-07-24
Matches/MatchScorecard_ODI.asp?MatchCode=3651,2014-07-22
Matches/MatchScorecard_ODI.asp?MatchCode=3650,2014-07-20
Matches/MatchScorecard_ODI.asp?MatchCode=3649,2014-07-18
Matches/MatchScorecard_ODI.asp?MatchCode=3633,2014-02-05
Matches/MatchScorecard_ODI.asp?MatchCode=3632,2014-01-05
