,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4406,2020-08-02
1,Matches/MatchScorecard_ODI.asp?MatchCode=4402,2020-05-02
2,Matches/MatchScorecard_ODI.asp?MatchCode=4388,2019-12-22
3,Matches/MatchScorecard_ODI.asp?MatchCode=4387,2019-12-18
4,Matches/MatchScorecard_ODI.asp?MatchCode=4385,2019-12-15
5,Matches/MatchScorecard_ODI.asp?MatchCode=4360,2019-11-08
6,Matches/MatchScorecard_ODI.asp?MatchCode=4268,2019-10-03
7,Matches/MatchScorecard_ODI.asp?MatchCode=4316,2019-09-06
8,Matches/MatchScorecard_ODI.asp?MatchCode=4362,2019-08-14
9,Matches/MatchScorecard_ODI.asp?MatchCode=4359,2019-08-08
10,Matches/MatchScorecard_ODI.asp?MatchCode=4266,2019-08-03
11,Matches/MatchScorecard_ODI.asp?MatchCode=4342,2019-06-30
12,Matches/MatchScorecard_ODI.asp?MatchCode=4338,2019-06-27
13,Matches/MatchScorecard_ODI.asp?MatchCode=4332,2019-06-22
14,Matches/MatchScorecard_ODI.asp?MatchCode=4324,2019-06-16
15,Matches/MatchScorecard_ODI.asp?MatchCode=4310,2019-05-06
16,Matches/MatchScorecard_ODI.asp?MatchCode=4263,2019-05-03
17,Matches/MatchScorecard_ODI.asp?MatchCode=4270,2019-03-13
18,Matches/MatchScorecard_ODI.asp?MatchCode=4249,2019-03-02
19,Matches/MatchScorecard_ODI.asp?MatchCode=4258,2019-02-03
20,Matches/MatchScorecard_ODI.asp?MatchCode=4248,2019-01-31
21,Matches/MatchScorecard_ODI.asp?MatchCode=4245,2019-01-28
22,Matches/MatchScorecard_ODI.asp?MatchCode=4242,2019-01-26
23,Matches/MatchScorecard_ODI.asp?MatchCode=4239,2019-01-23
24,Matches/MatchScorecard_ODI.asp?MatchCode=4236,2019-01-18
25,Matches/MatchScorecard_ODI.asp?MatchCode=4220,2018-10-29
26,Matches/MatchScorecard_ODI.asp?MatchCode=4205,2018-09-28
27,Matches/MatchScorecard_ODI.asp?MatchCode=4203,2018-09-25
28,Matches/MatchScorecard_ODI.asp?MatchCode=4201,2018-09-23
29,Matches/MatchScorecard_ODI.asp?MatchCode=4199,2018-09-21
30,Matches/MatchScorecard_ODI.asp?MatchCode=4197,2018-09-19
31,Matches/MatchScorecard_ODI.asp?MatchCode=4196,2018-09-18
32,Matches/MatchScorecard_ODI.asp?MatchCode=4128,2018-07-02
33,Matches/MatchScorecard_ODI.asp?MatchCode=4127,2018-04-02
34,Matches/MatchScorecard_ODI.asp?MatchCode=4221,2018-01-11
35,Matches/MatchScorecard_ODI.asp?MatchCode=4126,2018-01-02
36,Matches/MatchScorecard_ODI.asp?MatchCode=4042,2017-11-06
37,Matches/MatchScorecard_ODI.asp?MatchCode=4089,2017-10-29
38,Matches/MatchScorecard_ODI.asp?MatchCode=4088,2017-10-25
39,Matches/MatchScorecard_ODI.asp?MatchCode=4085,2017-10-22
40,Matches/MatchScorecard_T20.asp?MatchCode=0638,2017-10-10
41,Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
42,Matches/MatchScorecard_ODI.asp?MatchCode=4071,2017-09-24
43,Matches/MatchScorecard_ODI.asp?MatchCode=4069,2017-09-21
44,Matches/MatchScorecard_ODI.asp?MatchCode=4067,2017-09-17
45,Matches/MatchScorecard_T20.asp?MatchCode=0631,2017-09-07
46,Matches/MatchScorecard_ODI.asp?MatchCode=4063,2017-08-27
47,Matches/MatchScorecard_ODI.asp?MatchCode=4062,2017-08-24
48,Matches/MatchScorecard_ODI.asp?MatchCode=4061,2017-08-20
49,Matches/MatchScorecard_ODI.asp?MatchCode=4038,2017-08-06
50,Matches/MatchScorecard_T20.asp?MatchCode=0637,2017-07-10
