,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4234,2019-12-01
1,Matches/MatchScorecard_ODI.asp?MatchCode=4354,2019-11-07
2,Matches/MatchScorecard_ODI.asp?MatchCode=4268,2019-10-03
3,Matches/MatchScorecard_ODI.asp?MatchCode=4266,2019-08-03
4,Matches/MatchScorecard_ODI.asp?MatchCode=4263,2019-05-03
5,Matches/MatchScorecard_ODI.asp?MatchCode=4277,2019-03-31
6,Matches/MatchScorecard_ODI.asp?MatchCode=4276,2019-03-29
7,Matches/MatchScorecard_ODI.asp?MatchCode=4275,2019-03-27
8,Matches/MatchScorecard_ODI.asp?MatchCode=4274,2019-03-23
9,Matches/MatchScorecard_ODI.asp?MatchCode=4273,2019-03-22
10,Matches/MatchScorecard_ODI.asp?MatchCode=4270,2019-03-13
11,Matches/MatchScorecard_T20.asp?MatchCode=0767,2019-02-27
12,Matches/MatchScorecard_T20.asp?MatchCode=0766,2019-02-24
13,Matches/MatchScorecard_ODI.asp?MatchCode=4258,2019-02-03
14,Matches/MatchScorecard_ODI.asp?MatchCode=4236,2019-01-18
15,Matches/MatchScorecard_ODI.asp?MatchCode=4235,2019-01-15
16,Matches/MatchScorecard_ODI.asp?MatchCode=4074,2017-09-28
17,Matches/MatchScorecard_ODI.asp?MatchCode=4071,2017-09-24
18,Matches/MatchScorecard_ODI.asp?MatchCode=3988,2017-05-02
19,Matches/MatchScorecard_ODI.asp?MatchCode=3984,2017-01-30
20,Matches/MatchScorecard_ODI.asp?MatchCode=3981,2017-01-26
21,Matches/MatchScorecard_ODI.asp?MatchCode=3977,2017-01-22
22,Matches/MatchScorecard_ODI.asp?MatchCode=3975,2017-01-19
23,Matches/MatchScorecard_ODI.asp?MatchCode=4076,2017-01-10
