,matchid,date
0,Matches/MatchScorecard_ODI.asp?MatchCode=4218,2018-10-26
1,Matches/MatchScorecard_ODI.asp?MatchCode=4217,2018-10-24
2,Matches/MatchScorecard_ODI.asp?MatchCode=4214,2018-10-21
3,Matches/MatchScorecard_T20.asp?MatchCode=0673,2018-10-03
4,Matches/MatchScorecard_ODI.asp?MatchCode=4205,2018-09-28
5,Matches/MatchScorecard_ODI.asp?MatchCode=4202,2018-09-23
6,Matches/MatchScorecard_T20.asp?MatchCode=0672,2018-08-03
7,Matches/MatchScorecard_T20.asp?MatchCode=0707,2018-07-31
8,Matches/MatchScorecard_T20.asp?MatchCode=0684,2018-07-06
9,Matches/MatchScorecard_T20.asp?MatchCode=0710,2018-05-08
10,Matches/MatchScorecard_T20.asp?MatchCode=0683,2018-05-06
11,Matches/MatchScorecard_T20.asp?MatchCode=0709,2018-04-08
12,Matches/MatchScorecard_T20.asp?MatchCode=0677,2018-03-18
13,Matches/MatchScorecard_T20.asp?MatchCode=0676,2018-03-16
14,Matches/MatchScorecard_T20.asp?MatchCode=0675,2018-03-14
15,Matches/MatchScorecard_T20.asp?MatchCode=0681,2018-03-06
16,Matches/MatchScorecard_T20.asp?MatchCode=0666,2018-02-18
17,Matches/MatchScorecard_T20.asp?MatchCode=0663,2018-02-15
