,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1081,2020-02-02
1,Matches/MatchScorecard_T20.asp?MatchCode=1080,2020-01-31
2,Matches/MatchScorecard_T20.asp?MatchCode=1079,2020-01-29
3,Matches/MatchScorecard_T20.asp?MatchCode=0736,2019-11-01
4,Matches/MatchScorecard_T20.asp?MatchCode=1054,2019-10-11
5,Matches/MatchScorecard_T20.asp?MatchCode=0745,2019-10-02
6,Matches/MatchScorecard_T20.asp?MatchCode=0744,2019-08-02
7,Matches/MatchScorecard_T20.asp?MatchCode=0911,2019-06-09
8,Matches/MatchScorecard_T20.asp?MatchCode=0742,2019-06-02
9,Matches/MatchScorecard_T20.asp?MatchCode=0902,2019-03-09
10,Matches/MatchScorecard_T20.asp?MatchCode=1035,2019-01-11
11,Matches/MatchScorecard_T20.asp?MatchCode=0901,2019-01-09
12,Matches/MatchScorecard_ODI.asp?MatchCode=4026,2017-05-21
13,Matches/MatchScorecard_ODI.asp?MatchCode=4023,2017-05-14
