matchid,date
Matches/MatchScorecard_ODI.asp?MatchCode=4375,2019-09-30
Matches/MatchScorecard_T20.asp?MatchCode=0947,2019-09-10
Matches/MatchScorecard_ODI.asp?MatchCode=4277,2019-03-31
Matches/MatchScorecard_ODI.asp?MatchCode=4276,2019-03-29
Matches/MatchScorecard_ODI.asp?MatchCode=4275,2019-03-27
Matches/MatchScorecard_T20.asp?MatchCode=0741,2019-03-02
Matches/MatchScorecard_ODI.asp?MatchCode=4376,2019-02-10
Matches/MatchScorecard_ODI.asp?MatchCode=4247,2019-01-30
Matches/MatchScorecard_ODI.asp?MatchCode=4244,2019-01-27
Matches/MatchScorecard_ODI.asp?MatchCode=4237,2019-01-19
Matches/MatchScorecard_T20.asp?MatchCode=0740,2019-01-02
Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28
Matches/MatchScorecard_ODI.asp?MatchCode=4200,2018-09-21
Matches/MatchScorecard_ODI.asp?MatchCode=4197,2018-09-19
Matches/MatchScorecard_ODI.asp?MatchCode=4194,2018-09-16
Matches/MatchScorecard_ODI.asp?MatchCode=4177,2018-07-20
Matches/MatchScorecard_ODI.asp?MatchCode=4176,2018-07-18
Matches/MatchScorecard_ODI.asp?MatchCode=4174,2018-07-16
Matches/MatchScorecard_ODI.asp?MatchCode=4172,2018-07-13
Matches/MatchScorecard_T20.asp?MatchCode=0687,2018-06-13
Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-05-07
Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-04-11
Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-03-04
Matches/MatchScorecard_T20.asp?MatchCode=0697,2018-02-07
Matches/MatchScorecard_T20.asp?MatchCode=0696,2018-01-07
Matches/MatchScorecard_T20.asp?MatchCode=0642,2017-10-27
Matches/MatchScorecard_T20.asp?MatchCode=0640,2017-10-26
Matches/MatchScorecard_ODI.asp?MatchCode=4087,2017-10-23
Matches/MatchScorecard_ODI.asp?MatchCode=4084,2017-10-20
Matches/MatchScorecard_T20.asp?MatchCode=0636,2017-09-15
Matches/MatchScorecard_T20.asp?MatchCode=0635,2017-09-13
Matches/MatchScorecard_T20.asp?MatchCode=0356,2013-12-13
Matches/MatchScorecard_T20.asp?MatchCode=0355,2013-11-12
