,matchid,date
0,Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-08-03
1,Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-06-03
2,Matches/MatchScorecard_T20.asp?MatchCode=1072,2020-01-18
3,Matches/MatchScorecard_T20.asp?MatchCode=1071,2020-01-15
4,Matches/MatchScorecard_ODI.asp?MatchCode=4291,2019-11-05
5,Matches/MatchScorecard_T20.asp?MatchCode=1014,2019-10-26
6,Matches/MatchScorecard_T20.asp?MatchCode=1010,2019-10-25
7,Matches/MatchScorecard_T20.asp?MatchCode=1003,2019-10-23
8,Matches/MatchScorecard_T20.asp?MatchCode=0983,2019-10-21
9,Matches/MatchScorecard_T20.asp?MatchCode=0971,2019-10-19
10,Matches/MatchScorecard_T20.asp?MatchCode=0961,2019-10-18
11,Matches/MatchScorecard_ODI.asp?MatchCode=4267,2019-10-03
12,Matches/MatchScorecard_T20.asp?MatchCode=0924,2019-09-20
13,Matches/MatchScorecard_T20.asp?MatchCode=0920,2019-09-18
14,Matches/MatchScorecard_T20.asp?MatchCode=0948,2019-09-10
15,Matches/MatchScorecard_ODI.asp?MatchCode=4265,2019-08-03
16,Matches/MatchScorecard_T20.asp?MatchCode=0853,2019-07-14
17,Matches/MatchScorecard_T20.asp?MatchCode=0942,2019-06-10
18,Matches/MatchScorecard_ODI.asp?MatchCode=4299,2019-05-19
19,Matches/MatchScorecard_ODI.asp?MatchCode=4295,2019-05-15
20,Matches/MatchScorecard_T20.asp?MatchCode=0940,2019-05-10
21,Matches/MatchScorecard_ODI.asp?MatchCode=4285,2019-05-05
22,Matches/MatchScorecard_ODI.asp?MatchCode=4262,2019-05-03
23,Matches/MatchScorecard_ODI.asp?MatchCode=4284,2019-03-05
24,Matches/MatchScorecard_ODI.asp?MatchCode=4257,2019-02-28
25,Matches/MatchScorecard_T20.asp?MatchCode=0765,2019-02-24
26,Matches/MatchScorecard_T20.asp?MatchCode=0764,2019-02-23
27,Matches/MatchScorecard_T20.asp?MatchCode=0763,2019-02-21
28,Matches/MatchScorecard_T20.asp?MatchCode=0761,2019-02-17
29,Matches/MatchScorecard_T20.asp?MatchCode=0760,2019-02-15
30,Matches/MatchScorecard_T20.asp?MatchCode=0747,2019-02-13
31,Matches/MatchScorecard_ODI.asp?MatchCode=4259,2019-02-03
32,Matches/MatchScorecard_T20.asp?MatchCode=1036,2019-01-11
33,Matches/MatchScorecard_T20.asp?MatchCode=0686,2018-12-06
34,Matches/MatchScorecard_ODI.asp?MatchCode=4106,2018-11-01
35,Matches/MatchScorecard_ODI.asp?MatchCode=4150,2018-10-03
36,Matches/MatchScorecard_T20.asp?MatchCode=0713,2018-08-22
37,Matches/MatchScorecard_T20.asp?MatchCode=0712,2018-08-20
38,Matches/MatchScorecard_T20.asp?MatchCode=0695,2018-06-29
39,Matches/MatchScorecard_T20.asp?MatchCode=0693,2018-06-27
40,Matches/MatchScorecard_T20.asp?MatchCode=0689,2018-06-17
41,Matches/MatchScorecard_T20.asp?MatchCode=0690,2018-06-17
42,Matches/MatchScorecard_T20.asp?MatchCode=0688,2018-06-13
43,Matches/MatchScorecard_ODI.asp?MatchCode=4143,2018-06-03
44,Matches/MatchScorecard_ODI.asp?MatchCode=4113,2018-01-18
45,Matches/MatchScorecard_ODI.asp?MatchCode=4111,2018-01-16
46,Matches/MatchScorecard_ODI.asp?MatchCode=4107,2018-01-13
47,Matches/MatchScorecard_ODI.asp?MatchCode=4022,2017-12-05
48,Matches/MatchScorecard_T20.asp?MatchCode=0615,2017-12-03
49,Matches/MatchScorecard_ODI.asp?MatchCode=4097,2017-10-12
50,Matches/MatchScorecard_T20.asp?MatchCode=0614,2017-10-03
51,Matches/MatchScorecard_T20.asp?MatchCode=0613,2017-08-03
52,Matches/MatchScorecard_ODI.asp?MatchCode=4093,2017-07-12
53,Matches/MatchScorecard_ODI.asp?MatchCode=4021,2017-07-05
54,Matches/MatchScorecard_ODI.asp?MatchCode=4026,2017-05-21
55,Matches/MatchScorecard_ODI.asp?MatchCode=4025,2017-05-19
56,Matches/MatchScorecard_ODI.asp?MatchCode=4023,2017-05-14
57,Matches/MatchScorecard_ODI.asp?MatchCode=4092,2017-05-12
58,Matches/MatchScorecard_ODI.asp?MatchCode=4020,2017-05-05
59,Matches/MatchScorecard_ODI.asp?MatchCode=4003,2017-04-03
60,Matches/MatchScorecard_ODI.asp?MatchCode=4010,2017-03-24
61,Matches/MatchScorecard_ODI.asp?MatchCode=4009,2017-03-22
62,Matches/MatchScorecard_ODI.asp?MatchCode=4008,2017-03-19
63,Matches/MatchScorecard_ODI.asp?MatchCode=4007,2017-03-17
64,Matches/MatchScorecard_ODI.asp?MatchCode=4006,2017-03-15
65,Matches/MatchScorecard_ODI.asp?MatchCode=4000,2017-02-03
66,Matches/MatchScorecard_T20.asp?MatchCode=0601,2017-01-20
67,Matches/MatchScorecard_T20.asp?MatchCode=0602,2017-01-20
68,Matches/MatchScorecard_T20.asp?MatchCode=0597,2017-01-18
69,Matches/MatchScorecard_T20.asp?MatchCode=0592,2017-01-14
70,Matches/MatchScorecard_ODI.asp?MatchCode=3915,2016-12-07
71,Matches/MatchScorecard_T20.asp?MatchCode=0543,2016-11-03
72,Matches/MatchScorecard_ODI.asp?MatchCode=3937,2016-09-27
73,Matches/MatchScorecard_ODI.asp?MatchCode=3935,2016-09-25
