match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=4394,1,cLewisbJoseph,25.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=1124,18,cMohammadNabibShapoorZadran,114.29,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4391,33,cWalshbJoseph,45.59,2,0
Matches/MatchScorecard_T20.asp?MatchCode=1120,3,cMujeebUrRahmanbRashidKhan,100.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0983,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0918,7,lbwbWatt,87.50,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0945,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4352,9,notout,61.54,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4347,67,cWilliamsbJarvis,109.80,7,0
Matches/MatchScorecard_ODI.asp?MatchCode=4284,8,cMorganbPlunkett,140.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0764,2,cMohammadNabibRashidKhan,40.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0760,6,bSharif,85.71,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0747,25,notout,122.22,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=4343,24,cBurlbJarvis,76.67,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4285,0,lbwbCottrell,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=1128,10,bMujeebUrRahman,90.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4397,17,bWalsh,76.19,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0849,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0924,12,cMacLeodbHamzaTahir,166.67,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0920,13,runout,100.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0853,0,lbwbJarvis,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0615,18,bRashidKhan,114.29,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0614,11,cNajibullahZadranbRashidKhan,150.00,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0613,16,runout,107.69,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0577,4,bTanveerAhmed,44.44,0,0
