match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=3751,52,cJadejabYadav,64.38,5,0
Matches/MatchScorecard_T20.asp?MatchCode=0384,24,st†DhonibMishra,129.41,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3624,48,cAshwinbMishra,95.45,6,0
Matches/MatchScorecard_T20.asp?MatchCode=0354,41,cGulbadinNaibbSamiullahShinwari,94.59,6,0
Matches/MatchScorecard_T20.asp?MatchCode=0558,33,cGuptillbSantner,93.75,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=3883,14,cGuptillbBoult,75.00,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0496,9,cBoultbAnderson,133.33,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0492,10,cWilliamsonbAnderson,112.50,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0491,20,cElliottbMilne,114.29,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=3747,67,cMilnebNLMcCullum,88.71,8,0
Matches/MatchScorecard_ODI.asp?MatchCode=3745,17,c†RonchibBoult,44.12,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3720,60,cWilliamsonbHenry,66.67,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3719,0,bHenry,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3715,0,c†RonchibHenry,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3713,33,lbwbVettori,68.29,5,0
Matches/MatchScorecard_T20.asp?MatchCode=0197,72,lbwbFranklin,158.82,10,0
Matches/MatchScorecard_T20.asp?MatchCode=0195,18,c†McGlashanbSouthee,200.00,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0946,15,bdeSilva,81.25,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0941,4,bUdana,44.44,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0685,16,cBerringtonbEvans,116.67,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0687,29,cMacLeodbLeask,109.09,1,2
Matches/MatchScorecard_T20.asp?MatchCode=0656,22,c†BlundellbdeGrandhomme,105.56,3,0
Matches/MatchScorecard_T20.asp?MatchCode=0655,52,cdeGrandhommebRance,129.41,6,1
Matches/MatchScorecard_T20.asp?MatchCode=0634,42,cSammybCutting,114.71,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=4019,3,c†HopebHolder,21.43,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0642,29,cShanakabPerera,112.50,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0640,23,c†SamarawickramabSanjaya,68.75,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4081,8,cSiriwardanabLakmal,47.06,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4079,0,cDananjayabGamage,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0636,111,runout,161.82,8,3
Matches/MatchScorecard_T20.asp?MatchCode=0635,50,cMillerbImranTahir,126.47,5,1
Matches/MatchScorecard_ODI.asp?MatchCode=4018,5,c†HopebGabriel,33.33,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4017,77,bNurse,80.72,6,0
Matches/MatchScorecard_ODI.asp?MatchCode=4034,13,lbwbKumar,54.55,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0617,15,cBrathwaitebNarine,93.33,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0616,15,c†WaltonbHolder,100.00,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0619,69,bWilliams,117.78,6,1
Matches/MatchScorecard_T20.asp?MatchCode=0618,5,bBadree,200.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3717,133,cWilliamsonbHenry,94.17,12,2
Matches/MatchScorecard_T20.asp?MatchCode=0421,34,bVettori,91.67,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0425,19,cMashrafeMortazabTaskinAhmed,54.84,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0561,1,cCoulter-NilebHazlewood,16.67,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3792,5,cClarkebHazlewood,38.46,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3681,29,bDoherty,63.41,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=3679,70,cSmithbDoherty,74.39,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3677,4,cSmithbJohnson,40.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0412,12,cFinchbBoyce,50.00,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0387,6,c&amp;bBollinger,100.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3789,74,cJoycebThompson,88.73,7,0
Matches/MatchScorecard_T20.asp?MatchCode=0311,56,runout,184.00,6,2
Matches/MatchScorecard_T20.asp?MatchCode=0482,34,st†ButtlerbParry,155.56,2,2
Matches/MatchScorecard_ODI.asp?MatchCode=3863,14,cAlibWilley,76.47,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3627,121,bAbdurRazzak,83.74,12,1
Matches/MatchScorecard_T20.asp?MatchCode=0398,139,notout,179.03,10,5
Matches/MatchScorecard_T20.asp?MatchCode=0554,28,cJadejabBumrah,89.29,3,0
Matches/MatchScorecard_T20.asp?MatchCode=0301,36,st†DhonibYuvrajSingh,106.90,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0299,6,c†DhonibKumar,71.43,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3879,13,cWilliamsonbElliott,56.52,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0549,68,cMahmudullahbSabbirRahman,133.33,8,0
Matches/MatchScorecard_T20.asp?MatchCode=0096,4,cCollingwoodbMascarenhas,57.14,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3662,66,c†SangakkarabPrasanna,70.00,6,0
Matches/MatchScorecard_ODI.asp?MatchCode=3658,54,bPerera,80.33,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3631,6,c†SangakkarabMalinga,71.43,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3620,61,bSamiullahShinwari,67.57,7,0
Matches/MatchScorecard_ODI.asp?MatchCode=3618,32,bdeSilva,75.68,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=3594,21,cPriyanjanbLakmal,106.25,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=3592,49,cSenanayakebLakmal,78.57,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3591,95,runout,91.01,6,2
