match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=3407,15,c†BarresibvanderGugten,68.42,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0236,16,cPatelbZahidHussain,83.33,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3310,1,c†BhattibKhurramChohan,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3138,42,cPoynterbWhite,48.72,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=3936,10,lbwbShakibAlHasan,37.50,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3309,113,csubbPatel,86.24,11,2
Matches/MatchScorecard_ODI.asp?MatchCode=3153,0,c†BuurmanbMudassarBukhari,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3147,0,c†BuurmanbJonkman,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3142,9,bOdhiambo,53.33,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3089,11,c†BagaibKhurramChohan,81.82,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3135,21,runout,52.78,2,0
