match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0322,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0321,46,cFranklinbHira,134.48,5,1
Matches/MatchScorecard_ODI.asp?MatchCode=3667,47,c†DhonibRaina,76.36,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3664,45,cAshwinbJadeja,63.49,5,0
Matches/MatchScorecard_T20.asp?MatchCode=0411,49,cRahanebJadeja,160.00,3,3
Matches/MatchScorecard_ODI.asp?MatchCode=3672,4,cRahanebYadav,44.44,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3670,7,bKumar,85.71,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4021,38,bMurtagh,91.43,6,0
Matches/MatchScorecard_ODI.asp?MatchCode=4020,69,cPorterfieldbChase,141.03,10,0
Matches/MatchScorecard_T20.asp?MatchCode=0271,36,runout,114.81,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=4123,3,bCummins,27.27,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4117,1,cZampabStoinis,12.50,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4115,70,bRichardson,95.00,7,1
Matches/MatchScorecard_T20.asp?MatchCode=0361,7,cMuirheadbCoulter-Nile,75.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0360,19,cStarcbHazlewood,123.08,3,0
Matches/MatchScorecard_T20.asp?MatchCode=0359,27,lbwbHenriques,183.33,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=4036,67,bMilne,90.32,3,2
Matches/MatchScorecard_T20.asp?MatchCode=0568,23,cMunrobSantner,105.26,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0661,3,cFinchbStanlake,100.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0660,26,c&amp;bAgar,146.67,4,0
Matches/MatchScorecard_T20.asp?MatchCode=0694,58,c&amp;bStoinis,204.17,5,2
Matches/MatchScorecard_ODI.asp?MatchCode=4170,23,c†PainebRichardson,68.97,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=4169,37,notout,75.56,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=4168,177,cAgarbRichardson,159.78,16,5
Matches/MatchScorecard_ODI.asp?MatchCode=4167,29,bRichardson,68.42,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=4166,6,lbwbNeser,50.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3834,5,cMaxwellbHastings,33.33,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3832,10,cMarshbCummins,29.03,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4045,15,cBabarAzambRummanRaees,100.00,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4031,114,csubbSabbirRahman,110.47,11,2
Matches/MatchScorecard_ODI.asp?MatchCode=4108,5,cStoinisbCummins,133.33,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4041,0,cFinchbHazlewood,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3833,0,lbwbCummins,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0333,117,cWarnerbFaulkner,154.10,11,2
Matches/MatchScorecard_T20.asp?MatchCode=0332,9,c†WadebHazlewood,88.89,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3800,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0630,42,cMillerbPhehlukwayo,128.57,2,2
Matches/MatchScorecard_T20.asp?MatchCode=0628,54,notout,123.68,3,2
Matches/MatchScorecard_ODI.asp?MatchCode=4029,28,c†deKockbPretorius,85.71,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=3890,61,csubbImranTahir,89.29,7,0
Matches/MatchScorecard_ODI.asp?MatchCode=3889,77,cMorkelbRabada,89.04,8,0
Matches/MatchScorecard_ODI.asp?MatchCode=3887,111,c†deKockbAbbott,79.84,8,0
Matches/MatchScorecard_ODI.asp?MatchCode=3885,71,cdeVilliersbdeLange,121.28,6,2
Matches/MatchScorecard_ODI.asp?MatchCode=3891,130,cRossouwbRabada,87.50,14,0
Matches/MatchScorecard_T20.asp?MatchCode=0397,46,cMillerbParnell,172.73,6,1
Matches/MatchScorecard_ODI.asp?MatchCode=4125,40,cMaxwellbMarsh,74.47,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0465,3,bCummins,42.86,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0770,25,cCampbellbHolder,153.85,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0769,10,cBrathwaitebAllen,114.29,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0768,14,bCottrell,220.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4256,98,cHetmeyerbNurse,112.33,8,2
Matches/MatchScorecard_ODI.asp?MatchCode=4255,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4260,27,c†HopebBrathwaite,65.71,4,0
Matches/MatchScorecard_T20.asp?MatchCode=0721,5,lbwbAponso,133.33,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4215,0,cMendisbChameera,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4212,14,st†DickwellabDananjaya,52.17,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4165,65,cEvansbBerrington,92.86,3,3
Matches/MatchScorecard_ODI.asp?MatchCode=4149,74,cWilliamsonbSantner,82.43,9,0
Matches/MatchScorecard_T20.asp?MatchCode=0706,37,c†DhonibPandya,125.00,3,2
Matches/MatchScorecard_T20.asp?MatchCode=0704,76,notout,141.46,4,3
Matches/MatchScorecard_T20.asp?MatchCode=0699,8,bKuldeepYadav,44.44,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0665,1,cWilliamsonbSouthee,25.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0662,59,cdeGrandhommebSodhi,195.83,6,3
Matches/MatchScorecard_ODI.asp?MatchCode=4072,41,lbwbCummins,102.86,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=4070,12,notout,142.86,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4068,23,cLewisbTaylor,135.71,4,0
Matches/MatchScorecard_T20.asp?MatchCode=0633,53,bBrathwaite,252.94,8,1
