match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4328,1,c†deKockbMorris
Matches/MatchScorecard_ODI.asp?MatchCode=4002,9,lbwbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=3997,20,lbwbPretorius
Matches/MatchScorecard_ODI.asp?MatchCode=3995,114,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3992,1,c&amp;bMorris
Matches/MatchScorecard_ODI.asp?MatchCode=3999,78,cAmlabImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3794,34,c†deKockbDuminy
Matches/MatchScorecard_T20.asp?MatchCode=0389,77,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3279,45,cKallisbImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0664,19,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3809,49,c†BairstowbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=3807,45,lbwbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3806,126,bWilley
Matches/MatchScorecard_ODI.asp?MatchCode=4423,4,cStarcbMarsh
Matches/MatchScorecard_ODI.asp?MatchCode=4341,32,c†CareybCummins
Matches/MatchScorecard_T20.asp?MatchCode=0657,25,c†CareybAgar
Matches/MatchScorecard_T20.asp?MatchCode=0668,46,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4032,52,cHenriquesbHastings
Matches/MatchScorecard_T20.asp?MatchCode=0552,12,cMarshbWatson
Matches/MatchScorecard_ODI.asp?MatchCode=3796,42,c†HaddinbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3767,1,bStarc
Matches/MatchScorecard_T20.asp?MatchCode=0150,7,runout
Matches/MatchScorecard_T20.asp?MatchCode=0149,10,lbwbJohnson
Matches/MatchScorecard_ODI.asp?MatchCode=2938,50,c†HaddinbJohnson
Matches/MatchScorecard_ODI.asp?MatchCode=2933,75,cClarkebBracken
Matches/MatchScorecard_ODI.asp?MatchCode=4227,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0723,45,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4225,94,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4104,49,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4223,89,bImadWasim
Matches/MatchScorecard_ODI.asp?MatchCode=4103,12,bHasanAli
Matches/MatchScorecard_T20.asp?MatchCode=0724,3,runout
Matches/MatchScorecard_T20.asp?MatchCode=0654,25,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4110,1,lbwbRummanRaees
Matches/MatchScorecard_ODI.asp?MatchCode=4105,60,lbwbShadabKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4333,80,cHolderbGayle
Matches/MatchScorecard_T20.asp?MatchCode=0651,22,cTaylorbBrathwaite
Matches/MatchScorecard_ODI.asp?MatchCode=4102,53,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4101,66,c†SDHopebHolder
Matches/MatchScorecard_ODI.asp?MatchCode=4100,51,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4315,55,bAftabAlam
Matches/MatchScorecard_ODI.asp?MatchCode=3778,26,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4410,13,cKohlibJadeja
Matches/MatchScorecard_ODI.asp?MatchCode=4406,85,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4402,127,notout
Matches/MatchScorecard_T20.asp?MatchCode=1081,68,c†RahulbSaini
