match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4002,9,c†deKockbMorris
Matches/MatchScorecard_T20.asp?MatchCode=0609,0,c†deKockbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3999,1,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3794,9,cRossouwbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3686,91,cduPlessisbPhilander
Matches/MatchScorecard_ODI.asp?MatchCode=3685,117,c†deKockbSteyn
Matches/MatchScorecard_T20.asp?MatchCode=0389,6,c†deKockbSteyn
Matches/MatchScorecard_T20.asp?MatchCode=0589,0,cMosaddeckHossainbMashrafeMortaza
Matches/MatchScorecard_T20.asp?MatchCode=0588,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3828,1,cAmlabRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3827,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3825,8,cMadzivabWilliams
Matches/MatchScorecard_ODI.asp?MatchCode=3809,2,cMorganbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=3807,9,cStokesbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=3806,14,cRoybStokes
Matches/MatchScorecard_ODI.asp?MatchCode=4032,81,cMaxwellbHastings
Matches/MatchScorecard_ODI.asp?MatchCode=3888,5,cBolandbMarsh
Matches/MatchScorecard_ODI.asp?MatchCode=3886,20,cMarshbBoland
Matches/MatchScorecard_T20.asp?MatchCode=0552,6,cMaxwellbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3884,18,bHazlewood
Matches/MatchScorecard_ODI.asp?MatchCode=3796,0,cClarkebStarc
Matches/MatchScorecard_ODI.asp?MatchCode=3767,7,c†HaddinbStarc
Matches/MatchScorecard_T20.asp?MatchCode=0081,13,cNtinibSteyn
Matches/MatchScorecard_T20.asp?MatchCode=0082,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3778,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0558,12,cShoaibMalikbMohammadSami
Matches/MatchScorecard_ODI.asp?MatchCode=3883,22,bWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=3879,6,c†SarfarazAhmedbMohammadAmir
Matches/MatchScorecard_T20.asp?MatchCode=0496,1,cUmarAkmalbWahabRiaz
Matches/MatchScorecard_T20.asp?MatchCode=0492,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0491,0,cAhmedShehzadbShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3747,0,c†SarfarazAhmedbMohammadIrfan
Matches/MatchScorecard_ODI.asp?MatchCode=3745,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3720,18,cShahidAfridibMohammadIrfan
Matches/MatchScorecard_ODI.asp?MatchCode=3719,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3717,47,bShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3715,42,cSohailTanvirbShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3713,27,cYounisKhanbMohammadIrfan
Matches/MatchScorecard_T20.asp?MatchCode=0421,34,cAhmedShehzadbSohailTanvir
Matches/MatchScorecard_T20.asp?MatchCode=0420,37,bSohailTanvir
Matches/MatchScorecard_ODI.asp?MatchCode=3953,1,st†DhonibMishra
Matches/MatchScorecard_ODI.asp?MatchCode=3952,6,c†DhonibPatel
Matches/MatchScorecard_ODI.asp?MatchCode=3951,0,cYadavbPandya
Matches/MatchScorecard_T20.asp?MatchCode=0548,24,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3612,13,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3609,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3607,44,cRahanebJadeja
