match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4045,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4104,7,notout,200.00,1,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=4103,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0656,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0655,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0654,0,notout,0.00,0,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=4114,6,cFergusonbHenry,83.33,1,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=4110,-,dnb,-,-,-,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=4105,19,bBoult,114.29,3,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0619,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0584,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0634,-,dnb,-,-,-,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=4082,-,dnb,-,-,-,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=4081,0,cDananjayabGamage,0.00,0,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=4079,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0636,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0635,-,dnb,-,-,-,Tail
