match_id,score,how dismissed
Matches/MatchScorecard_T20.asp?MatchCode=0093,8,cHopesbJohnson
Matches/MatchScorecard_T20.asp?MatchCode=0894,0,bMorris
Matches/MatchScorecard_T20.asp?MatchCode=0892,20,cLeverockbO'Brien
Matches/MatchScorecard_T20.asp?MatchCode=0889,24,st†HamzaTariqbDutta
Matches/MatchScorecard_T20.asp?MatchCode=0886,12,cStrydombHarrington-Myers
Matches/MatchScorecard_T20.asp?MatchCode=0882,4,cDarrellbO'Brien
Matches/MatchScorecard_ODI.asp?MatchCode=4282,13,cValabPokana
Matches/MatchScorecard_T20.asp?MatchCode=0772,33,cSultanAhmedbRohanMustafa
Matches/MatchScorecard_T20.asp?MatchCode=0771,1,bSultanAhmed
Matches/MatchScorecard_ODI.asp?MatchCode=2361,31,cDravidbHarbhajanSingh
Matches/MatchScorecard_ODI.asp?MatchCode=2365,23,lbwbPathan
Matches/MatchScorecard_T20.asp?MatchCode=0101,15,cSilvabMendis
Matches/MatchScorecard_ODI.asp?MatchCode=2836,39,c†RonchibWatson
Matches/MatchScorecard_ODI.asp?MatchCode=2831,0,c†RonchibLee
Matches/MatchScorecard_ODI.asp?MatchCode=2825,7,c†HaddinbLee
Matches/MatchScorecard_T20.asp?MatchCode=0057,42,runout
Matches/MatchScorecard_ODI.asp?MatchCode=2848,20,lbwbWatson
Matches/MatchScorecard_ODI.asp?MatchCode=2302,6,c†GilchristbLee
Matches/MatchScorecard_T20.asp?MatchCode=0116,0,bMathews
Matches/MatchScorecard_ODI.asp?MatchCode=2846,0,lbwbLee
Matches/MatchScorecard_ODI.asp?MatchCode=4412,18,cKhadkabBhari
Matches/MatchScorecard_ODI.asp?MatchCode=4411,26,lbwbMohammadNadeem
Matches/MatchScorecard_ODI.asp?MatchCode=4407,2,c†BhandaribKaranKC
Matches/MatchScorecard_ODI.asp?MatchCode=4404,15,lbwbMohammadNadeem
Matches/MatchScorecard_ODI.asp?MatchCode=4384,60,cMacLeodbWatt
Matches/MatchScorecard_ODI.asp?MatchCode=4383,35,lbwbD'Silva
Matches/MatchScorecard_ODI.asp?MatchCode=4371,5,cGroenewaldbFrylinck
Matches/MatchScorecard_ODI.asp?MatchCode=4370,19,lbwbSoper
Matches/MatchScorecard_ODI.asp?MatchCode=4369,14,bGroenewald
Matches/MatchScorecard_ODI.asp?MatchCode=4368,6,cNaobPokana
Matches/MatchScorecard_ODI.asp?MatchCode=4381,0,bSharif
Matches/MatchScorecard_ODI.asp?MatchCode=4380,37,obstructingfield
Matches/MatchScorecard_ODI.asp?MatchCode=2910,0,cHowbMills
Matches/MatchScorecard_ODI.asp?MatchCode=2909,2,bOram
Matches/MatchScorecard_ODI.asp?MatchCode=2908,31,notout
Matches/MatchScorecard_T20.asp?MatchCode=0080,11,cFlynnbSouthee
Matches/MatchScorecard_T20.asp?MatchCode=0079,32,bVettori
Matches/MatchScorecard_ODI.asp?MatchCode=2894,30,bUmarGul
Matches/MatchScorecard_ODI.asp?MatchCode=2898,0,bIftikharAnjum
Matches/MatchScorecard_ODI.asp?MatchCode=2897,1,runout
Matches/MatchScorecard_ODI.asp?MatchCode=2867,5,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2864,184,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2861,0,c†EdnessbSteede
Matches/MatchScorecard_ODI.asp?MatchCode=2341,16,c†BoucherbNtini
Matches/MatchScorecard_ODI.asp?MatchCode=2364,9,runout
Matches/MatchScorecard_ODI.asp?MatchCode=2345,8,cSalmanButtbNaved-ul-Hasan
Matches/MatchScorecard_ODI.asp?MatchCode=2344,3,c†KamranAkmalbNaved-ul-Hasan
Matches/MatchScorecard_ODI.asp?MatchCode=2343,6,bNel
Matches/MatchScorecard_ODI.asp?MatchCode=2342,3,cPrincebNtini
Matches/MatchScorecard_ODI.asp?MatchCode=2362,6,c†SangakkarabMaharoof
