match_id,score,how dismissed
Matches/MatchScorecard_T20.asp?MatchCode=0636,3,bImadWasim
Matches/MatchScorecard_ODI.asp?MatchCode=3950,2,bPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=3896,12,lbwbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3940,87,cMillerbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3947,1,lbwbPretorius
Matches/MatchScorecard_ODI.asp?MatchCode=3903,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3945,30,cduPlessisbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=3942,11,bParnell
Matches/MatchScorecard_T20.asp?MatchCode=0369,2,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3700,4,cRossouwbAbbott
Matches/MatchScorecard_ODI.asp?MatchCode=3698,16,c†deKockbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3697,12,cduPlessisbMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3695,27,cduPlessisbPhilander
Matches/MatchScorecard_ODI.asp?MatchCode=3694,80,cduPlessisbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3663,76,c†deKockbMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3673,12,bImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0371,13,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3669,36,st†deKockbPhangiso
Matches/MatchScorecard_ODI.asp?MatchCode=3874,125,cKumarbAshwin
Matches/MatchScorecard_ODI.asp?MatchCode=3937,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3968,24,cSantnerbdeGrandhomme
Matches/MatchScorecard_ODI.asp?MatchCode=3929,106,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3927,79,bPrasanna
Matches/MatchScorecard_ODI.asp?MatchCode=3924,27,bAponso
Matches/MatchScorecard_ODI.asp?MatchCode=3923,42,cSandakanbMDKPerera
Matches/MatchScorecard_ODI.asp?MatchCode=3888,36,bHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3967,0,notout
Matches/MatchScorecard_T20.asp?MatchCode=0578,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3886,0,bHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3966,18,c†WatlingbNeesham
Matches/MatchScorecard_ODI.asp?MatchCode=3931,46,lbwbMDKPerera
Matches/MatchScorecard_ODI.asp?MatchCode=3884,2,cAndersonbHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3878,6,cISharmabRDhawan
Matches/MatchScorecard_ODI.asp?MatchCode=3877,10,cSharmabISharma
Matches/MatchScorecard_ODI.asp?MatchCode=3829,1,bMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=3831,63,bAli
Matches/MatchScorecard_ODI.asp?MatchCode=3830,25,lbwbRashid
Matches/MatchScorecard_ODI.asp?MatchCode=3749,62,bFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3741,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3731,5,c†DhonibAshwin
Matches/MatchScorecard_ODI.asp?MatchCode=3727,11,c†ButtlerbWoakes
Matches/MatchScorecard_ODI.asp?MatchCode=3746,2,cTaylorbBroad
Matches/MatchScorecard_ODI.asp?MatchCode=3681,0,cAhmedShehzadbMohammadIrfan
Matches/MatchScorecard_ODI.asp?MatchCode=3599,18,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3679,31,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3677,19,cShahidAfridibFawadAlam
Matches/MatchScorecard_T20.asp?MatchCode=0399,9,cKohlibJadeja
Matches/MatchScorecard_T20.asp?MatchCode=0394,13,cSammybSamuels
Matches/MatchScorecard_T20.asp?MatchCode=0387,4,bShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3600,24,lbwbRankin
Matches/MatchScorecard_T20.asp?MatchCode=0402,13,notout
Matches/MatchScorecard_T20.asp?MatchCode=0333,25,lbwbBriggs
Matches/MatchScorecard_T20.asp?MatchCode=0332,1,lbwbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3507,61,cRootbTredwell
Matches/MatchScorecard_T20.asp?MatchCode=0303,49,cMDKJPererabNLTCPerera
Matches/MatchScorecard_T20.asp?MatchCode=0302,12,cDilshanbNLTCPerera
Matches/MatchScorecard_ODI.asp?MatchCode=3467,18,c&amp;bNLTCPerera
Matches/MatchScorecard_ODI.asp?MatchCode=3465,24,cNLTCPererabHerath
Matches/MatchScorecard_ODI.asp?MatchCode=3462,0,lbwbKulasekara
Matches/MatchScorecard_T20.asp?MatchCode=0262,3,bSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=3426,51,notout
Matches/MatchScorecard_T20.asp?MatchCode=0284,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0281,-,dnb
