match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=3293,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3292,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0111,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2646,1,csubbMcCallan,7.69,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0384,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3624,14,cRahanebKumar,100.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=3457,13,cJadejabSharma,39.29,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3921,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3372,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0262,3,runout,50.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0259,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0258,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0288,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3274,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0186,0,bO'Keefe,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0185,12,runout,166.67,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0136,12,bNannes,111.11,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=3076,0,c†HaddinbHarris,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3075,1,notout,14.29,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3030,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0492,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0491,1,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3713,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0274,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0195,35,lbwbMills,96.77,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0421,0,cTaylorbMills,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0425,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0387,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3484,2,c&amp;bKleinveldt,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3487,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0311,1,cBehardienbAbbott,25.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0280,40,cPetersonbSteyn,188.24,2,3
Matches/MatchScorecard_ODI.asp?MatchCode=3925,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3932,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3930,8,notout,200.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=3627,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0398,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3394,46,bMashrafeMortaza,156.00,5,1
Matches/MatchScorecard_T20.asp?MatchCode=0277,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3403,4,cShakibAlHasanbMashrafeMortaza,66.67,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0218,5,notout,200.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3358,0,c†MushfiqurRahimbMahmudullah,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3356,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3354,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2810,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2816,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2808,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0055,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2815,1,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2814,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0042,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3456,20,bSharma,100.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=3455,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0301,6,cRahanebISharma,100.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0285,15,c†DhonibBalaji,120.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=3399,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0299,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3282,2,lbwbNehra,66.67,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3025,0,cRainabSharma,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2817,9,cISharmabYuvrajSingh,77.78,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=2829,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2819,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2758,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2757,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2756,2,notout,100.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0046,0,bRPSingh,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0029,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2755,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2754,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2426,20,notout,106.25,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=2423,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2428,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3799,0,runout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0231,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0230,13,c†KieswetterbFinn,250.00,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0228,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3379,32,notout,100.00,1,2
Matches/MatchScorecard_ODI.asp?MatchCode=3376,6,lbwbFinn,100.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3374,2,lbwbSwann,20.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3175,3,bBresnan,60.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3174,21,cMorganbAnderson,150.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=3178,7,runout,46.15,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3177,5,notout,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3176,15,bBresnan,43.75,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0189,19,cBoparabSidebottom,123.08,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0188,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0146,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0145,1,notout,50.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0096,9,notout,133.33,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3631,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3620,18,bDawlatZadran,125.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=3618,2,cdeSilvabMalinga,33.33,0,0
