match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=4419,148,notout,92.81,7,4
Matches/MatchScorecard_T20.asp?MatchCode=0743,2,bImadWasim,33.33,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0741,40,st†MohammadRizwanbImadWasim,106.45,3,2
Matches/MatchScorecard_ODI.asp?MatchCode=4421,27,c†CareybHazlewood,88.46,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=4415,0,lbwbStarc,0.00,0,0
