match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0354,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3720,2,bMilne,66.67,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3681,15,notout,127.27,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3679,6,cMaxwellbFaulkner,54.55,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3677,15,notout,109.09,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0387,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0398,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3799,1,notout,25.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0325,16,notout,76.47,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0403,3,notout,75.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0331,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0326,12,notout,183.33,1,0
