match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4334,50,c&amp;bImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=4247,9,cPretoriusbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=4244,82,c†deKockbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=4241,113,cvanderDussenbShamsi
Matches/MatchScorecard_ODI.asp?MatchCode=4238,5,cPhehlukwayobRabada
Matches/MatchScorecard_ODI.asp?MatchCode=4237,97,cHendricksbOlivier
Matches/MatchScorecard_ODI.asp?MatchCode=4319,64,c†CareybCummins
Matches/MatchScorecard_T20.asp?MatchCode=1050,16,cMcDermottbAbbott
Matches/MatchScorecard_ODI.asp?MatchCode=4292,38,c&amp;bAli
Matches/MatchScorecard_ODI.asp?MatchCode=4287,47,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4324,8,lbwbShankar
Matches/MatchScorecard_ODI.asp?MatchCode=4304,2,c†HopebCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=4297,6,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4294,172,bCurran
Matches/MatchScorecard_T20.asp?MatchCode=0791,7,c†FoakesbArcher
Matches/MatchScorecard_ODI.asp?MatchCode=4308,48,cWoakesbAli
Matches/MatchScorecard_ODI.asp?MatchCode=4204,90,st†LitonDasbMahmudullah
Matches/MatchScorecard_ODI.asp?MatchCode=4201,12,lbwbChahal
Matches/MatchScorecard_ODI.asp?MatchCode=4200,90,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4197,2,c†DhonibKumar
Matches/MatchScorecard_ODI.asp?MatchCode=4194,58,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4225,17,retiredhurt
Matches/MatchScorecard_ODI.asp?MatchCode=4104,2,cMunrobBoult
Matches/MatchScorecard_ODI.asp?MatchCode=4178,123,lbwbWPMasakadza
Matches/MatchScorecard_ODI.asp?MatchCode=4174,48,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4172,143,cWPMasakadzabMuzarabani
Matches/MatchScorecard_ODI.asp?MatchCode=4223,37,cdeGrandhommebFerguson
Matches/MatchScorecard_ODI.asp?MatchCode=4087,50,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4084,2,lbwbGamage
Matches/MatchScorecard_ODI.asp?MatchCode=4082,111,c†DickwellabPerera
Matches/MatchScorecard_ODI.asp?MatchCode=4340,40,st†IkramAliKhilbMohammadNabi
Matches/MatchScorecard_ODI.asp?MatchCode=4275,50,lbwbMaxwell
Matches/MatchScorecard_ODI.asp?MatchCode=4274,0,bRichardson
Matches/MatchScorecard_ODI.asp?MatchCode=4273,19,c&amp;bLyon
Matches/MatchScorecard_ODI.asp?MatchCode=4375,32,lbwbdeSilva
Matches/MatchScorecard_ODI.asp?MatchCode=4337,22,cGuptillbFerguson
Matches/MatchScorecard_ODI.asp?MatchCode=4349,111,hitwicketbMustafizurRahman
Matches/MatchScorecard_ODI.asp?MatchCode=4177,125,cMusakandabWPMasakadza
Matches/MatchScorecard_ODI.asp?MatchCode=4176,0,c†MurraybMuzarabani
