match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3273,0,cPetersonbImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0402,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0162,3,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3623,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3394,1,bSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=3403,6,bAizazCheema
Matches/MatchScorecard_ODI.asp?MatchCode=3356,0,bUmarGul
Matches/MatchScorecard_ODI.asp?MatchCode=3354,3,cYounisKhanbSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=2845,10,bSaeedAjmal
Matches/MatchScorecard_T20.asp?MatchCode=0155,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3397,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3235,1,lbwbKhan
Matches/MatchScorecard_ODI.asp?MatchCode=3072,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3069,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2818,9,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2833,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2690,10,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2689,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2645,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0253,3,notout
Matches/MatchScorecard_T20.asp?MatchCode=0252,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3243,11,bJohnston
Matches/MatchScorecard_ODI.asp?MatchCode=3158,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3157,10,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3319,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3317,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3619,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0251,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0097,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2807,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2806,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2805,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2679,11,bMcCallan
Matches/MatchScorecard_T20.asp?MatchCode=0410,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3661,6,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3657,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3643,18,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3627,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0398,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0381,0,c†AtkinsonbNizakatKhan
Matches/MatchScorecard_T20.asp?MatchCode=0377,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0372,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3567,14,c†McCullumbAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3493,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3492,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3490,6,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3450,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0294,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3454,0,lbwbRoach
Matches/MatchScorecard_ODI.asp?MatchCode=3453,3,cSammybSmith
Matches/MatchScorecard_ODI.asp?MatchCode=3452,3,cBravobSammy
Matches/MatchScorecard_ODI.asp?MatchCode=3451,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2989,6,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2987,12,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2986,0,lbwbRoach
Matches/MatchScorecard_T20.asp?MatchCode=0270,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3190,2,c†McCullumbMcKay
Matches/MatchScorecard_ODI.asp?MatchCode=3188,8,cVettoribTuffey
Matches/MatchScorecard_ODI.asp?MatchCode=3312,0,cTaylorbPrice
Matches/MatchScorecard_T20.asp?MatchCode=0218,10,cShahidAfridibShoaibMalik
Matches/MatchScorecard_T20.asp?MatchCode=0211,1,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3285,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3262,1,cBresnanbSwann
Matches/MatchScorecard_ODI.asp?MatchCode=3336,29,runout
