match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=1124,10,notout,180.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=1120,1,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4291,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1014,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1010,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1003,14,notout,130.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0983,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0971,1,runout,100.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0961,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4267,0,bMohammadNabi,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0948,1,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4265,8,bGulbadinNaib,28.57,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4299,14,lbwbRashidKhan,77.78,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4295,4,bMohammadSaifuddin,80.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0940,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4262,61,st†MohammadShahzadbMohammadNabi,70.13,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4284,25,cMorganbPlunkett,57.14,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4257,42,bRashidKhan,78.72,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0765,21,cMohammadNabibRashidKhan,180.00,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0764,0,bRashidKhan,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0763,38,notout,121.43,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0761,14,bKlaassen,171.43,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0760,18,notout,214.29,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0747,-,dnb,-,-,-
