match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4019,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4018,18,lbwbShadabKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4017,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0770,3,notout
Matches/MatchScorecard_T20.asp?MatchCode=0769,9,cBillingsbPlunkett
Matches/MatchScorecard_ODI.asp?MatchCode=4256,0,cHalesbRashid
Matches/MatchScorecard_ODI.asp?MatchCode=4255,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4254,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4253,10,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4260,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4230,6,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4229,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4216,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4213,25,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4228,0,c&amp;bMustafizurRahman
Matches/MatchScorecard_ODI.asp?MatchCode=4181,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4180,0,bMustafizurRahman
Matches/MatchScorecard_ODI.asp?MatchCode=4179,32,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4159,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4221,9,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4072,14,cMorganbPlunkett
Matches/MatchScorecard_ODI.asp?MatchCode=4068,5,bWilley
Matches/MatchScorecard_ODI.asp?MatchCode=4005,11,cRoybRashid
Matches/MatchScorecard_ODI.asp?MatchCode=4053,4,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4052,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4051,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4057,7,c†DhonibMohammedShami
Matches/MatchScorecard_ODI.asp?MatchCode=4004,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4001,14,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4056,15,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3964,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3276,7,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3296,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3295,0,c†PatelbMMPatel
Matches/MatchScorecard_ODI.asp?MatchCode=3294,0,lbwbRaina
Matches/MatchScorecard_T20.asp?MatchCode=0202,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0473,7,notout
Matches/MatchScorecard_T20.asp?MatchCode=0210,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0209,0,runout
Matches/MatchScorecard_T20.asp?MatchCode=0201,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3336,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3334,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3289,0,cWahabRiazbSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=3288,5,c&amp;bSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=3287,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3277,0,bSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=3290,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3291,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3270,0,notout
