match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3720,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3717,0,c†SarfarazAhmedbMohammadIrfan
Matches/MatchScorecard_ODI.asp?MatchCode=3715,70,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3713,28,c†SarfarazAhmedbWahabRiaz
Matches/MatchScorecard_T20.asp?MatchCode=0421,24,bMohammadHafeez
Matches/MatchScorecard_T20.asp?MatchCode=0420,1,lbwbSohailTanvir
Matches/MatchScorecard_ODI.asp?MatchCode=3954,11,cPandyabYadav
Matches/MatchScorecard_ODI.asp?MatchCode=3952,7,cPatelbBumrah
Matches/MatchScorecard_ODI.asp?MatchCode=3567,26,bMahmudullah
Matches/MatchScorecard_ODI.asp?MatchCode=3578,1,c†SangakkarabKulasekara
Matches/MatchScorecard_ODI.asp?MatchCode=3576,0,bMalinga
Matches/MatchScorecard_ODI.asp?MatchCode=3573,54,cAbdurRazzakbMahmudullah
Matches/MatchScorecard_ODI.asp?MatchCode=3570,21,c&amp;bSohagGazi
Matches/MatchScorecard_T20.asp?MatchCode=0337,78,cShamsurRahmanbAbdurRazzak
Matches/MatchScorecard_T20.asp?MatchCode=0346,35,cKulasekarabMendis
Matches/MatchScorecard_ODI.asp?MatchCode=3579,6,cHerathbKulasekara
