match_id,score,how dismissed
Matches/MatchScorecard_T20.asp?MatchCode=0469,0,bRabada
Matches/MatchScorecard_T20.asp?MatchCode=0468,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3741,26,cWarnerbMarsh
Matches/MatchScorecard_ODI.asp?MatchCode=4201,13,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4197,34,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4220,116,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4219,24,bMcCoy
Matches/MatchScorecard_ODI.asp?MatchCode=4216,85,bNurse
Matches/MatchScorecard_ODI.asp?MatchCode=4213,24,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4221,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3628,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4234,0,lbwbRichardson
Matches/MatchScorecard_ODI.asp?MatchCode=4266,2,bCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4263,20,lbwbLyon
Matches/MatchScorecard_ODI.asp?MatchCode=4258,15,c†CareybZampa
Matches/MatchScorecard_ODI.asp?MatchCode=4235,26,cStoinisbMaxwell
Matches/MatchScorecard_ODI.asp?MatchCode=4196,69,c†McKechniebEhsanNawaz
Matches/MatchScorecard_ODI.asp?MatchCode=4249,106,cMunrobHenry
Matches/MatchScorecard_ODI.asp?MatchCode=4242,51,c&amp;bFerguson
Matches/MatchScorecard_ODI.asp?MatchCode=4239,15,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4205,2,c†MushfiqurRahimbMashrafeMortaza
Matches/MatchScorecard_ODI.asp?MatchCode=4203,69,cNajibullahZadranbMohammadNabi
Matches/MatchScorecard_ODI.asp?MatchCode=4199,14,c†MushfiqurRahimbRubelHossain
Matches/MatchScorecard_ODI.asp?MatchCode=3895,71,notout
Matches/MatchScorecard_T20.asp?MatchCode=0573,21,cChigumburabCremer
Matches/MatchScorecard_T20.asp?MatchCode=0572,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0571,23,bChibhabha
Matches/MatchScorecard_ODI.asp?MatchCode=3899,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3897,48,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3811,47,c†LitonDasbMashrafeMortaza
Matches/MatchScorecard_ODI.asp?MatchCode=3810,0,cNasirHossainbRubelHossain
Matches/MatchScorecard_ODI.asp?MatchCode=3744,13,c†ButtlerbBroad
Matches/MatchScorecard_ODI.asp?MatchCode=3735,25,c†ButtlerbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3680,35,cSammybBenn
Matches/MatchScorecard_ODI.asp?MatchCode=3683,13,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3667,74,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3678,14,cBennbRussell
Matches/MatchScorecard_T20.asp?MatchCode=0411,3,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3672,62,cCookbStokes
Matches/MatchScorecard_ODI.asp?MatchCode=3670,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3612,22,cWilliamsonbHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3609,42,c†RonchibBennett
Matches/MatchScorecard_ODI.asp?MatchCode=4248,0,cGuptillbdeGrandhomme
Matches/MatchScorecard_ODI.asp?MatchCode=4245,46,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3696,72,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3693,8,bEranga
Matches/MatchScorecard_ODI.asp?MatchCode=3621,19,cPererabdeSilva
Matches/MatchScorecard_ODI.asp?MatchCode=3619,9,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3624,67,csubbSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=3541,35,c&amp;bVitori
Matches/MatchScorecard_ODI.asp?MatchCode=3539,5,cUtseyabVitori
Matches/MatchScorecard_ODI.asp?MatchCode=3537,71,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3544,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3692,38,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3689,139,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3688,30,cPererabGamage
Matches/MatchScorecard_ODI.asp?MatchCode=3645,1,c†MushfiqurRahimbTaskinAhmed
Matches/MatchScorecard_ODI.asp?MatchCode=3644,1,lbwbTaskinAhmed
Matches/MatchScorecard_ODI.asp?MatchCode=3643,18,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3815,44,csubbSikandarRaza
Matches/MatchScorecard_ODI.asp?MatchCode=3812,141,notout
