match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3907,0,bRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3900,26,c†deKockbImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0562,49,cdeVilliersbMorris
Matches/MatchScorecard_T20.asp?MatchCode=0423,77,cBehardienbWiese
Matches/MatchScorecard_T20.asp?MatchCode=0422,47,cRossouwbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3766,0,c†deKockbAbbott
Matches/MatchScorecard_ODI.asp?MatchCode=3742,59,bAbbott
Matches/MatchScorecard_ODI.asp?MatchCode=3740,79,bBehardien
Matches/MatchScorecard_ODI.asp?MatchCode=3736,30,cRossouwbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3732,44,cBehardienbPhilander
Matches/MatchScorecard_ODI.asp?MatchCode=3728,13,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3513,56,bSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3893,10,lbwbLyon
Matches/MatchScorecard_T20.asp?MatchCode=0394,13,c†HaddinbStarc
Matches/MatchScorecard_T20.asp?MatchCode=0273,65,cWarnerbHogg
Matches/MatchScorecard_T20.asp?MatchCode=0291,30,bCummins
Matches/MatchScorecard_T20.asp?MatchCode=0245,2,cWarnerbChristian
Matches/MatchScorecard_ODI.asp?MatchCode=3405,0,c†WadebLee
Matches/MatchScorecard_ODI.asp?MatchCode=3404,12,c†WadebLee
Matches/MatchScorecard_ODI.asp?MatchCode=3402,2,lbwbWatson
Matches/MatchScorecard_ODI.asp?MatchCode=3400,22,bWatson
Matches/MatchScorecard_ODI.asp?MatchCode=3398,40,cWatsonbDoherty
Matches/MatchScorecard_T20.asp?MatchCode=0679,13,cAsifAlibShadabKhan
Matches/MatchScorecard_T20.asp?MatchCode=0678,21,cFaheemAshrafbMohammadNawaz
Matches/MatchScorecard_T20.asp?MatchCode=0617,51,c†SarfarazAhmedbShadabKhan
Matches/MatchScorecard_T20.asp?MatchCode=0616,8,lbwbImadWasim
Matches/MatchScorecard_T20.asp?MatchCode=0619,25,bHasanAli
Matches/MatchScorecard_T20.asp?MatchCode=0618,21,cImadWasimbWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=3939,49,bWahabRiaz
Matches/MatchScorecard_T20.asp?MatchCode=0583,1,c†SarfarazAhmedbSohailTanvir
Matches/MatchScorecard_T20.asp?MatchCode=0582,5,lbwbImadWasim
Matches/MatchScorecard_ODI.asp?MatchCode=3944,14,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3943,67,bWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=4230,21,bMohammadSaifuddin
Matches/MatchScorecard_ODI.asp?MatchCode=4229,29,c†MushfiqurRahimbMustafizurRahman
Matches/MatchScorecard_ODI.asp?MatchCode=4220,21,cSharmabAhmed
Matches/MatchScorecard_ODI.asp?MatchCode=4219,10,c†DhonibAhmed
Matches/MatchScorecard_ODI.asp?MatchCode=4216,16,bKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4213,0,lbwbChahal
Matches/MatchScorecard_ODI.asp?MatchCode=4150,2,c†O'BrienbMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=4228,27,cLitonDasbRubelHossain
Matches/MatchScorecard_ODI.asp?MatchCode=4148,28,cValabNao
Matches/MatchScorecard_ODI.asp?MatchCode=4144,16,cChiragSuribRohanMustafa
Matches/MatchScorecard_ODI.asp?MatchCode=4164,19,cRahmatShahbGulbadinNaib
Matches/MatchScorecard_ODI.asp?MatchCode=4161,59,cSolebLeask
Matches/MatchScorecard_ODI.asp?MatchCode=4159,100,c†TaylorbMuzarabani
Matches/MatchScorecard_ODI.asp?MatchCode=4154,38,cGulbadinNaibbMohammadNabi
Matches/MatchScorecard_ODI.asp?MatchCode=4221,28,cKohlibJadeja
Matches/MatchScorecard_ODI.asp?MatchCode=4075,33,st†ButtlerbAli
Matches/MatchScorecard_ODI.asp?MatchCode=4073,1,lbwbWoakes
Matches/MatchScorecard_ODI.asp?MatchCode=4072,12,c†ButtlerbPlunkett
Matches/MatchScorecard_ODI.asp?MatchCode=4070,-,dnb
