match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3907,10,c†deKockbParnell
Matches/MatchScorecard_ODI.asp?MatchCode=3900,24,cBehardienbImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0562,12,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3893,5,cMaxwellbStarc
Matches/MatchScorecard_T20.asp?MatchCode=0093,69,cDJHusseybJohnson
Matches/MatchScorecard_T20.asp?MatchCode=0679,1,bMohammadNawaz
Matches/MatchScorecard_T20.asp?MatchCode=0678,0,cHussainTalatbMohammadAmir
Matches/MatchScorecard_T20.asp?MatchCode=0583,31,bHasanAli
Matches/MatchScorecard_T20.asp?MatchCode=0582,2,bImadWasim
Matches/MatchScorecard_T20.asp?MatchCode=0653,53,bSodhi
Matches/MatchScorecard_T20.asp?MatchCode=0652,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0651,31,st†PhillipsbSodhi
Matches/MatchScorecard_T20.asp?MatchCode=0565,13,notout
Matches/MatchScorecard_T20.asp?MatchCode=0701,67,runout
Matches/MatchScorecard_T20.asp?MatchCode=0584,10,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3021,8,cImranNazirbNaved-ul-Hasan
Matches/MatchScorecard_T20.asp?MatchCode=0576,3,bBumrah
Matches/MatchScorecard_T20.asp?MatchCode=0575,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0106,0,cYuvrajSinghbIKPathan
Matches/MatchScorecard_ODI.asp?MatchCode=3031,0,cDravidbKumar
Matches/MatchScorecard_T20.asp?MatchCode=0365,21,c†WilsonbCusack
Matches/MatchScorecard_T20.asp?MatchCode=0153,20,cKJO'BrienbDockrell
Matches/MatchScorecard_ODI.asp?MatchCode=3108,1,cStirlingbJohnston
Matches/MatchScorecard_ODI.asp?MatchCode=3909,10,cSmithbHazlewood
Matches/MatchScorecard_ODI.asp?MatchCode=3905,10,cMarshbStarc
Matches/MatchScorecard_T20.asp?MatchCode=0202,12,bMMPatel
Matches/MatchScorecard_T20.asp?MatchCode=0682,8,st†RonchibShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3898,32,cBaileybFaulkner
Matches/MatchScorecard_T20.asp?MatchCode=0556,103,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3892,11,bImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0474,27,lbwbSiriwardana
Matches/MatchScorecard_T20.asp?MatchCode=0473,74,bChameera
Matches/MatchScorecard_ODI.asp?MatchCode=3855,7,lbwbLakmal
Matches/MatchScorecard_ODI.asp?MatchCode=3853,0,c†PererabMalinga
Matches/MatchScorecard_ODI.asp?MatchCode=3852,3,cDilshanbLakmal
Matches/MatchScorecard_T20.asp?MatchCode=0357,24,cRyderbNLMcCullum
Matches/MatchScorecard_T20.asp?MatchCode=0358,44,runout
Matches/MatchScorecard_T20.asp?MatchCode=0707,8,c†MushfiqurRahimbMustafizurRahman
Matches/MatchScorecard_T20.asp?MatchCode=0710,6,cNazmulIslambMustafizurRahman
Matches/MatchScorecard_T20.asp?MatchCode=0709,48,cShakibAlHasanbNazmulIslam
Matches/MatchScorecard_T20.asp?MatchCode=0424,2,cAbbottbParnell
Matches/MatchScorecard_T20.asp?MatchCode=0409,76,bBoult
Matches/MatchScorecard_T20.asp?MatchCode=0408,65,cBoultbSodhi
Matches/MatchScorecard_T20.asp?MatchCode=0201,1,lbwbAbdurRehman
Matches/MatchScorecard_T20.asp?MatchCode=0167,18,bMalinga
Matches/MatchScorecard_ODI.asp?MatchCode=3100,0,bCremer
Matches/MatchScorecard_ODI.asp?MatchCode=3109,3,cKallisbSteyn
Matches/MatchScorecard_T20.asp?MatchCode=0180,4,c†deVilliersbMorkel
Matches/MatchScorecard_T20.asp?MatchCode=0179,0,c†deVilliersbMcLaren
Matches/MatchScorecard_ODI.asp?MatchCode=3107,55,cRizwanCheemabDesai
Matches/MatchScorecard_ODI.asp?MatchCode=3097,6,runout
Matches/MatchScorecard_T20.asp?MatchCode=0159,13,notout
Matches/MatchScorecard_T20.asp?MatchCode=0151,0,cSWMasakadzabUtseya
Matches/MatchScorecard_T20.asp?MatchCode=0101,15,bMalinga
Matches/MatchScorecard_ODI.asp?MatchCode=3024,63,runout
Matches/MatchScorecard_ODI.asp?MatchCode=2989,67,cMohammadAshrafulbAbdurRazzak
Matches/MatchScorecard_ODI.asp?MatchCode=2987,25,cNaeemIslambShakibAlHasan
Matches/MatchScorecard_ODI.asp?MatchCode=2986,6,bSyedRasel
Matches/MatchScorecard_T20.asp?MatchCode=0112,0,c†FosterbAnderson
Matches/MatchScorecard_T20.asp?MatchCode=0107,0,bParnell
Matches/MatchScorecard_T20.asp?MatchCode=0087,7,cMascarenhasbBroad
Matches/MatchScorecard_T20.asp?MatchCode=0118,9,lbwbNazmulHossain
Matches/MatchScorecard_ODI.asp?MatchCode=2836,14,st†RonchibBracken
Matches/MatchScorecard_ODI.asp?MatchCode=2831,22,bHopes
Matches/MatchScorecard_ODI.asp?MatchCode=2825,28,runout
Matches/MatchScorecard_T20.asp?MatchCode=0057,8,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2848,1,st†RonchibClarke
