match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4317,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4312,79,cKhawajabCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4304,12,cMohammadHafeezbMohammadAmir
Matches/MatchScorecard_ODI.asp?MatchCode=4019,78,cShoaibMalikbShadabKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4018,18,cShadabKhanbHasanAli
Matches/MatchScorecard_ODI.asp?MatchCode=4017,26,st†SarfarazAhmedbShadabKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4397,6,lbwbMcCarthy
Matches/MatchScorecard_ODI.asp?MatchCode=4394,26,lbwbSimiSingh
Matches/MatchScorecard_ODI.asp?MatchCode=4391,15,cPorterfieldbMcCarthy
Matches/MatchScorecard_ODI.asp?MatchCode=4414,60,cKarunaratnebMathews
Matches/MatchScorecard_ODI.asp?MatchCode=4413,129,bUdana
Matches/MatchScorecard_ODI.asp?MatchCode=4417,82,cMendisbUdana
Matches/MatchScorecard_ODI.asp?MatchCode=4388,47,bMohammedShami
Matches/MatchScorecard_ODI.asp?MatchCode=4387,92,cKohlibKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4385,114,notout
Matches/MatchScorecard_T20.asp?MatchCode=1060,64,cAsgharAfghanbGulbadinNaib
Matches/MatchScorecard_ODI.asp?MatchCode=4379,124,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4360,5,bAhmed
Matches/MatchScorecard_ODI.asp?MatchCode=4291,34,cMcCollumbRankin
Matches/MatchScorecard_T20.asp?MatchCode=0770,0,cHalesbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=4378,48,lbwbRashidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4362,25,bJadeja
Matches/MatchScorecard_ODI.asp?MatchCode=4359,6,notout
Matches/MatchScorecard_T20.asp?MatchCode=0769,8,cMorganbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=4286,125,cMohammadMithunbMashrafeMortaza
Matches/MatchScorecard_ODI.asp?MatchCode=4338,6,bMohammedShami
Matches/MatchScorecard_ODI.asp?MatchCode=4333,1,bBoult
Matches/MatchScorecard_ODI.asp?MatchCode=4325,105,cLitonDasbMustafizurRahman
Matches/MatchScorecard_ODI.asp?MatchCode=4321,12,lbwbWood
Matches/MatchScorecard_ODI.asp?MatchCode=4377,86,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4296,87,cMosaddeckHossainbMehidyHasanMiraz
Matches/MatchScorecard_ODI.asp?MatchCode=4293,98,c†MushfiqurRahimbMashrafeMortaza
Matches/MatchScorecard_ODI.asp?MatchCode=4285,198,cTuckerbMcCarthy
Matches/MatchScorecard_T20.asp?MatchCode=0768,7,cRootbCurran
Matches/MatchScorecard_ODI.asp?MatchCode=4348,89,cRashidKhanbMohammadNabi
Matches/MatchScorecard_ODI.asp?MatchCode=4256,6,c†ButtlerbWood
Matches/MatchScorecard_ODI.asp?MatchCode=4255,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4254,36,cBairstowbStokes
Matches/MatchScorecard_ODI.asp?MatchCode=4253,76,cRashidbStokes
Matches/MatchScorecard_ODI.asp?MatchCode=4344,6,bMalinga
Matches/MatchScorecard_ODI.asp?MatchCode=4260,14,bWoakes
Matches/MatchScorecard_T20.asp?MatchCode=0735,27,bShakibAlHasan
Matches/MatchScorecard_T20.asp?MatchCode=0734,42,cLitonDasbMehidyHasanMiraz
Matches/MatchScorecard_T20.asp?MatchCode=0733,72,cMustafizurRahmanbMahmudullah
Matches/MatchScorecard_ODI.asp?MatchCode=4230,122,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4229,165,notout
Matches/MatchScorecard_T20.asp?MatchCode=0728,28,cWashingtonSundarbChahal
Matches/MatchScorecard_ODI.asp?MatchCode=4220,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4219,108,bBumrah
Matches/MatchScorecard_ODI.asp?MatchCode=4216,140,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4213,34,c†DhonibMohammedShami
Matches/MatchScorecard_ODI.asp?MatchCode=4150,8,c†O'BrienbMcBrine
Matches/MatchScorecard_ODI.asp?MatchCode=4228,46,cMehidyHasanMirazbMashrafeMortaza
Matches/MatchScorecard_ODI.asp?MatchCode=4148,52,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4181,73,cShakibAlHasanbMashrafeMortaza
Matches/MatchScorecard_ODI.asp?MatchCode=4180,28,cSabbirRahmanbShakibAlHasan
Matches/MatchScorecard_ODI.asp?MatchCode=4179,6,lbwbRubelHossain
Matches/MatchScorecard_T20.asp?MatchCode=0727,7,bAhmed
Matches/MatchScorecard_ODI.asp?MatchCode=4144,39,retiredhurt
Matches/MatchScorecard_T20.asp?MatchCode=0725,17,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4164,24,lbwbRashidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4161,0,c†CrossbSharif
Matches/MatchScorecard_ODI.asp?MatchCode=4159,86,cSikandarRazabWilliams
Matches/MatchScorecard_ODI.asp?MatchCode=4154,43,cNajibullahZadranbMujeebUrRahman
Matches/MatchScorecard_T20.asp?MatchCode=0653,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4221,0,bBumrah
Matches/MatchScorecard_T20.asp?MatchCode=0652,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0651,16,cMunrobBracewell
Matches/MatchScorecard_ODI.asp?MatchCode=4102,2,cTaylorbBoult
Matches/MatchScorecard_ODI.asp?MatchCode=4101,26,c†LathambBoult
Matches/MatchScorecard_ODI.asp?MatchCode=4100,0,c†LathambBracewell
Matches/MatchScorecard_ODI.asp?MatchCode=4043,51,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4075,81,cBillingsbBall
Matches/MatchScorecard_ODI.asp?MatchCode=4073,13,c†ButtlerbWoakes
Matches/MatchScorecard_ODI.asp?MatchCode=4072,24,c†ButtlerbPlunkett
Matches/MatchScorecard_ODI.asp?MatchCode=4070,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4068,39,cBairstowbStokes
Matches/MatchScorecard_ODI.asp?MatchCode=4040,37,cMohammadNabibRashidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4005,17,cRootbPlunkett
Matches/MatchScorecard_ODI.asp?MatchCode=4053,26,c&amp;bPandya
