match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=4402,33,cJadhavbThakur,78.05,1,0
Matches/MatchScorecard_T20.asp?MatchCode=1079,39,csubbThakur,147.62,2,3
Matches/MatchScorecard_T20.asp?MatchCode=1077,41,cKohlibThakur,165.00,4,2
Matches/MatchScorecard_T20.asp?MatchCode=1074,36,cSharmabDube,157.89,4,1
Matches/MatchScorecard_ODI.asp?MatchCode=4245,16,c†KarthikbKumar,86.67,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4242,17,cChahalbKumar,93.75,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4239,6,bMohammedShami,55.56,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3612,18,cMohammedShamibAaron,45.71,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3609,43,lbwbMohammedShami,129.63,6,1
Matches/MatchScorecard_ODI.asp?MatchCode=3607,131,cRahanebJadeja,86.05,12,2
Matches/MatchScorecard_ODI.asp?MatchCode=3603,51,cMohammedShamibRaina,67.69,5,1
Matches/MatchScorecard_ODI.asp?MatchCode=3601,9,cAshwinbMohammedShami,34.78,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0653,80,c†WaltonbEmrit,165.79,5,2
Matches/MatchScorecard_ODI.asp?MatchCode=4315,0,cNajibullahZadranbAftabAlam,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3242,12,bWatson,40.00,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3103,35,cPontingbWatson,136.36,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3101,25,cWhitebJohnson,75.00,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=3099,22,c†HaddinbWatson,52.94,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=3105,9,runout,50.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=3096,10,cWatsonbHopes,30.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0150,20,cSmithbHarris,100.00,3,0
Matches/MatchScorecard_T20.asp?MatchCode=0149,34,cWatsonbJohnson,103.45,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=2941,51,cBrackenbJohnson,64.29,4,1
Matches/MatchScorecard_ODI.asp?MatchCode=2939,7,cFergusonbBracken,37.50,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=2938,9,cWhitebBracken,57.14,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3034,43,c&amp;bHauritz,62.50,3,0
Matches/MatchScorecard_T20.asp?MatchCode=0084,0,lbwbSiddle,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2942,79,notout,188.24,5,3
Matches/MatchScorecard_ODI.asp?MatchCode=4089,11,cKarthikbBumrah,71.43,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4088,13,c†DhonibKumar,122.22,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4085,37,cKarthikbPandya,66.67,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=4039,39,lbwbRubelHossain,94.29,4,1
Matches/MatchScorecard_ODI.asp?MatchCode=4036,31,cRootbStokes,81.82,4,0
Matches/MatchScorecard_T20.asp?MatchCode=0646,54,cPandyabChahal,109.76,3,3
Matches/MatchScorecard_ODI.asp?MatchCode=4032,31,cMaxwellbHazlewood,118.18,5,0
Matches/MatchScorecard_T20.asp?MatchCode=0489,87,c†ChandimalbPerera,252.00,6,5
Matches/MatchScorecard_ODI.asp?MatchCode=3888,73,cHastingsbZampa,96.72,4,3
Matches/MatchScorecard_ODI.asp?MatchCode=3886,35,cKhawajabMarsh,68.89,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=3872,121,cPererabKulasekara,93.58,9,3
Matches/MatchScorecard_T20.asp?MatchCode=0568,18,c†ButtlerbWilley,125.00,3,0
Matches/MatchScorecard_T20.asp?MatchCode=0558,104,bMohammadSami,166.67,10,3
Matches/MatchScorecard_T20.asp?MatchCode=0552,49,cMaxwellbFaulkner,144.44,2,4
Matches/MatchScorecard_T20.asp?MatchCode=0548,8,lbwbAshwin,300.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=3884,112,runout,118.42,8,5
Matches/MatchScorecard_ODI.asp?MatchCode=3870,34,lbwbKulasekara,192.86,1,3
Matches/MatchScorecard_ODI.asp?MatchCode=3883,100,cMohammadHafeezbAzharAli,101.23,8,3
Matches/MatchScorecard_T20.asp?MatchCode=0496,52,cUmarAkmalbShahidAfridi,221.05,6,2
Matches/MatchScorecard_T20.asp?MatchCode=0492,112,notout,150.00,9,4
Matches/MatchScorecard_T20.asp?MatchCode=0491,2,runout,66.67,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3868,36,cDilshanbChameera,107.14,4,1
Matches/MatchScorecard_ODI.asp?MatchCode=3865,100,cKulasekarabSiriwardana,141.07,9,4
Matches/MatchScorecard_ODI.asp?MatchCode=3723,0,cDilshanbKulasekara,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0462,38,cSikandarRazabWilliams,137.50,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3828,11,c†vanWykbSteyn,55.56,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3827,122,notout,76.87,9,3
Matches/MatchScorecard_ODI.asp?MatchCode=3826,29,cMillerbWiese,108.70,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0464,80,cMillerbBehardien,171.43,6,3
Matches/MatchScorecard_T20.asp?MatchCode=0463,47,runout,113.51,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3778,68,runout,75.00,7,0
Matches/MatchScorecard_ODI.asp?MatchCode=3793,287,notout,145.40,24,11
Matches/MatchScorecard_ODI.asp?MatchCode=3747,90,cBilawalBhattibAhmedShehzad,86.36,8,1
Matches/MatchScorecard_ODI.asp?MatchCode=3767,14,cCumminsbStarc,78.57,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=3756,25,bWoakes,100.00,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=3753,21,c†CrossbWardlaw,121.43,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=3748,54,c†SangakkarabLakmal,79.03,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3745,46,cBilawalBhattibMohammadIrfan,81.25,7,0
Matches/MatchScorecard_ODI.asp?MatchCode=3734,23,c†SangakkarabMathews,74.07,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=3726,12,cMathewsbKulasekara,52.63,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3720,9,cAsadShafiqbMohammadIrfan,88.89,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3719,69,c†SarfarazAhmedbSohailTanvir,74.36,7,0
Matches/MatchScorecard_T20.asp?MatchCode=0357,30,cCharlesbBest,156.25,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0420,36,bShahidAfridi,106.67,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0358,1,c†RamdinbHolder,25.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3596,1,c†RamdinbHolder,14.29,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0264,1,bPathan,20.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0197,0,cAhmedShehzadbAbdulRazzaq,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0195,74,runout,186.21,4,4
Matches/MatchScorecard_ODI.asp?MatchCode=4311,30,cTamimIqbalbShakibAlHasan,178.57,3,1
Matches/MatchScorecard_ODI.asp?MatchCode=4252,34,cTamimIqbalbMohammadSaifuddin,72.50,3,1
Matches/MatchScorecard_ODI.asp?MatchCode=4251,144,cLitonDasbMustafizurRahman,134.09,14,4
Matches/MatchScorecard_ODI.asp?MatchCode=4250,137,notout,100.86,8,4
Matches/MatchScorecard_T20.asp?MatchCode=0657,6,bStanlake,100.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0668,25,cWarnerbStanlake,140.00,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0664,137,cMaxwellbTye,194.44,6,9
Matches/MatchScorecard_ODI.asp?MatchCode=4337,6,bMohammadAmir,125.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4104,105,notout,121.13,5,5
Matches/MatchScorecard_ODI.asp?MatchCode=4103,56,cShoaibMalikbFakharZaman,66.67,4,2
Matches/MatchScorecard_T20.asp?MatchCode=0656,77,cFakharZamanbShadabKhan,137.21,2,4
Matches/MatchScorecard_T20.asp?MatchCode=0655,29,cUmarAminbShadabKhan,96.30,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0654,2,cMohammadNawazbRummanRaees,33.33,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4114,116,cMohammadHafeezbRummanRaees,79.37,10,1
Matches/MatchScorecard_ODI.asp?MatchCode=4110,34,cHasanAlibShadabKhan,63.27,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=4105,51,runout,72.58,4,1
Matches/MatchScorecard_ODI.asp?MatchCode=3954,88,c†DhonibPandya,85.71,12,0
Matches/MatchScorecard_ODI.asp?MatchCode=3952,0,bYadav,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3717,13,cShahidAfridibMohammadIrfan,63.16,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3971,7,retiredhurt,120.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3969,18,cSoumyaSarkarbMustafizurRahman,78.95,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4423,43,cSmithbCummins,54.79,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4341,22,lbwbBehrendorff,46.51,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3984,73,bStoinis,83.56,8,0
Matches/MatchScorecard_ODI.asp?MatchCode=3968,37,cBaileybHead,85.00,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=3967,54,c†WadebCummins,136.36,7,1
Matches/MatchScorecard_ODI.asp?MatchCode=3966,140,csubbZampa,111.76,10,6
Matches/MatchScorecard_ODI.asp?MatchCode=3796,18,bMaxwell,44.12,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0103,53,notout,140.63,0,4
Matches/MatchScorecard_ODI.asp?MatchCode=3970,0,lbwbMashrafeMortaza,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3469,6,cIngrambTsotsobe,27.78,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3466,0,cduPlessisbKleinveldt,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0300,29,cPetersonbPhangiso,120.00,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0298,130,notout,146.38,9,6
Matches/MatchScorecard_ODI.asp?MatchCode=4149,52,cStokesbRashid,69.12,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0665,81,bMalan,131.91,3,4
Matches/MatchScorecard_T20.asp?MatchCode=0662,85,cPlunkettbRashid,162.50,6,3
Matches/MatchScorecard_ODI.asp?MatchCode=3805,62,cJordanbStokes,92.59,6,1
Matches/MatchScorecard_ODI.asp?MatchCode=3804,26,c†ButtlerbFinn,122.22,4,0
Matches/MatchScorecard_T20.asp?MatchCode=0432,7,bWilley,200.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3809,79,c†BairstowbStokes,91.78,6,1
Matches/MatchScorecard_ODI.asp?MatchCode=3807,67,cFinnbStokes,80.30,8,1
Matches/MatchScorecard_ODI.asp?MatchCode=3806,2,lbwbWilley,33.33,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0386,13,cJordanbDernbach,122.22,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0305,55,cHalesbTredwell,151.61,4,2
Matches/MatchScorecard_T20.asp?MatchCode=0304,51,cBroadbWright,137.50,3,2
Matches/MatchScorecard_T20.asp?MatchCode=0307,71,c&amp;bBroad,107.27,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0282,6,lbwbFinn,83.33,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0270,13,bAbdurRazzak,78.57,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=3204,36,cPatelbAshwin,81.08,6,0
Matches/MatchScorecard_ODI.asp?MatchCode=3212,0,c†PatelbKumar,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3210,35,cYuvrajSinghbNehra,120.00,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=3208,15,runout,80.00,1,1
