match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0765,3,notout,75.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0763,6,cLittlebGetkate,85.71,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4163,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4290,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0659,1,cBurlbChatara,33.33,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0658,21,lbwbBurl,120.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4140,6,cMacLeodbWatt,42.86,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4164,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4160,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4154,8,notout,100.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3707,1,notout,25.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3652,3,notout,60.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3650,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3649,0,runout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4379,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4378,14,cHetmeyerbWalsh,81.25,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4147,1,bNadeemAhmed,10.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4145,0,cMasakadzabSikandarRaza,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4136,24,cSikandarRazabChatara,70.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4134,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0453,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0444,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0441,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0440,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3651,16,runout,127.27,0,1
