match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3828,24,bWiese
Matches/MatchScorecard_ODI.asp?MatchCode=3827,21,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4227,20,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4225,30,bMohammadHafeez
Matches/MatchScorecard_ODI.asp?MatchCode=4223,1,c†SarfarazAhmedbShaheenShahAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=4102,2,bCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=4101,68,cPowellbBeaton
Matches/MatchScorecard_ODI.asp?MatchCode=4100,69,bNurse
Matches/MatchScorecard_ODI.asp?MatchCode=4023,57,cSimiSinghbMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=4024,18,runout
Matches/MatchScorecard_T20.asp?MatchCode=0462,77,bWilliams
Matches/MatchScorecard_T20.asp?MatchCode=0463,32,lbwbPhangiso
