match_id,score,how dismissed
Matches/MatchScorecard_T20.asp?MatchCode=1109,32,notout
Matches/MatchScorecard_T20.asp?MatchCode=1091,31,cduPlessisbPretorius
Matches/MatchScorecard_T20.asp?MatchCode=1089,51,st†deKockbShamsi
Matches/MatchScorecard_ODI.asp?MatchCode=4351,8,lbwbPretorius
Matches/MatchScorecard_ODI.asp?MatchCode=3950,0,bImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3896,62,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3940,10,lbwbPhehlukwayo
Matches/MatchScorecard_T20.asp?MatchCode=0539,48,c†deKockbRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3947,23,lbwbShamsi
Matches/MatchScorecard_ODI.asp?MatchCode=3903,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0533,22,cRabadabSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3945,122,bSteyn
Matches/MatchScorecard_T20.asp?MatchCode=0532,6,c†deKockbWiese
Matches/MatchScorecard_ODI.asp?MatchCode=3942,16,c†deKockbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3700,78,cRossouwbPeterson
Matches/MatchScorecard_ODI.asp?MatchCode=3698,115,bPeterson
Matches/MatchScorecard_ODI.asp?MatchCode=3697,85,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3695,12,cImranTahirbMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3663,35,bMcLaren
Matches/MatchScorecard_ODI.asp?MatchCode=3673,12,cMillerbParnell
Matches/MatchScorecard_ODI.asp?MatchCode=3669,38,c†deKockbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3344,26,cDuminybMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3339,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4421,23,lbwbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=4419,14,cSmutsbNgidi
Matches/MatchScorecard_ODI.asp?MatchCode=4423,15,bSantner
Matches/MatchScorecard_ODI.asp?MatchCode=4415,83,lbwbNortje
Matches/MatchScorecard_ODI.asp?MatchCode=4400,150,cIyerbMohammedShami
Matches/MatchScorecard_ODI.asp?MatchCode=4399,112,bKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4398,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4319,11,cAsifAlibMohammadHafeez
Matches/MatchScorecard_ODI.asp?MatchCode=4354,95,runout
Matches/MatchScorecard_T20.asp?MatchCode=1030,67,notout
Matches/MatchScorecard_T20.asp?MatchCode=1020,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4316,79,lbwbKumar
Matches/MatchScorecard_T20.asp?MatchCode=1050,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4341,5,cGuptillbFerguson
Matches/MatchScorecard_ODI.asp?MatchCode=4336,43,cArcherbWoakes
Matches/MatchScorecard_ODI.asp?MatchCode=4329,1,lbwbMustafizurRahman
Matches/MatchScorecard_ODI.asp?MatchCode=4322,85,bMalinga
Matches/MatchScorecard_ODI.asp?MatchCode=4312,84,cCottrellbThomas
Matches/MatchScorecard_T20.asp?MatchCode=1044,100,notout
Matches/MatchScorecard_T20.asp?MatchCode=1041,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=1034,15,cSandakanbPradeep
Matches/MatchScorecard_ODI.asp?MatchCode=4306,19,cHazratullahZazaibMujeebUrRahman
Matches/MatchScorecard_ODI.asp?MatchCode=4125,12,st†ButtlerbAli
Matches/MatchScorecard_ODI.asp?MatchCode=4123,4,cRootbRashid
Matches/MatchScorecard_ODI.asp?MatchCode=4117,46,c†ButtlerbWood
Matches/MatchScorecard_ODI.asp?MatchCode=4115,19,lbwbRoot
Matches/MatchScorecard_ODI.asp?MatchCode=4108,26,c†ButtlerbRashid
Matches/MatchScorecard_ODI.asp?MatchCode=4041,65,cPlunkettbWood
Matches/MatchScorecard_ODI.asp?MatchCode=4074,3,cKohlibYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4071,72,cBumrahbKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4069,71,csubbPandya
Matches/MatchScorecard_ODI.asp?MatchCode=4067,1,cBumrahbPandya
Matches/MatchScorecard_ODI.asp?MatchCode=4035,23,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4032,10,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3981,5,cWahabRiazbJunaidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=3977,54,lbwbHasanAli
Matches/MatchScorecard_ODI.asp?MatchCode=3975,124,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3973,66,bImadWasim
Matches/MatchScorecard_ODI.asp?MatchCode=3972,0,c†MohammadRizwanbMohammadAmir
Matches/MatchScorecard_ODI.asp?MatchCode=4076,17,lbwbJadhav
Matches/MatchScorecard_ODI.asp?MatchCode=3874,166,cKohlibSran
Matches/MatchScorecard_ODI.asp?MatchCode=3937,70,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3968,0,cNichollsbBoult
Matches/MatchScorecard_ODI.asp?MatchCode=3924,35,cMDKPererabAponso
Matches/MatchScorecard_ODI.asp?MatchCode=3923,67,csubbMDKPerera
Matches/MatchScorecard_ODI.asp?MatchCode=3888,22,lbwbSodhi
Matches/MatchScorecard_ODI.asp?MatchCode=3894,8,lbwbParnell
Matches/MatchScorecard_ODI.asp?MatchCode=3967,83,cSantnerbSouthee
Matches/MatchScorecard_ODI.asp?MatchCode=3886,2,c†RonchibHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3893,7,lbwbNarine
Matches/MatchScorecard_ODI.asp?MatchCode=3966,186,cMunrobBoult
Matches/MatchScorecard_T20.asp?MatchCode=0566,2,c†DhonibYuvrajSingh
Matches/MatchScorecard_T20.asp?MatchCode=0561,76,notout
Matches/MatchScorecard_T20.asp?MatchCode=0557,15,bMustafizurRahman
Matches/MatchScorecard_T20.asp?MatchCode=0552,7,st†RonchibSantner
Matches/MatchScorecard_ODI.asp?MatchCode=3884,21,bHenry
Matches/MatchScorecard_T20.asp?MatchCode=0498,24,cKohlibJadeja
Matches/MatchScorecard_ODI.asp?MatchCode=3878,31,cSharmabBumrah
Matches/MatchScorecard_ODI.asp?MatchCode=3877,62,cGurkeeratSinghbISharma
Matches/MatchScorecard_T20.asp?MatchCode=0465,109,cBillingsbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=3829,22,c†O'BrienbThompson
Matches/MatchScorecard_ODI.asp?MatchCode=3779,84,cPererabDilshan
Matches/MatchScorecard_ODI.asp?MatchCode=3831,81,cTaylorbRashid
Matches/MatchScorecard_ODI.asp?MatchCode=3773,108,cNajibullahZadranbShapoorZadran
Matches/MatchScorecard_ODI.asp?MatchCode=3796,63,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3795,122,cSharmabYadav
Matches/MatchScorecard_ODI.asp?MatchCode=3792,76,lbwbEhsanAdil
Matches/MatchScorecard_ODI.asp?MatchCode=3787,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3830,48,cStokesbRashid
