match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0914,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4420,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4418,0,cMutombodzibTiripano,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4416,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4358,46,notout,139.29,5,1
Matches/MatchScorecard_ODI.asp?MatchCode=4357,3,runout,33.33,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0912,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3938,11,lbwbRashidKhan,32.26,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3936,12,cRahmatShahbDawlatZadran,122.22,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3784,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3708,-,dnb,-,-,-
