match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4303,18,bNgidi
Matches/MatchScorecard_ODI.asp?MatchCode=4030,5,cduPlessisbRabada
Matches/MatchScorecard_ODI.asp?MatchCode=4029,76,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4028,8,cMillerbMorris
Matches/MatchScorecard_ODI.asp?MatchCode=3890,1,c&amp;bAbbott
Matches/MatchScorecard_ODI.asp?MatchCode=3889,0,cDuminybRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3887,55,notout
Matches/MatchScorecard_T20.asp?MatchCode=0553,23,st†deKockbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3885,125,cdeVilliersbBehardien
Matches/MatchScorecard_T20.asp?MatchCode=0518,70,cduPlessisbAbbott
Matches/MatchScorecard_T20.asp?MatchCode=0516,34,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3891,0,bRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3517,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0265,37,notout
Matches/MatchScorecard_T20.asp?MatchCode=0261,6,bPeterson
Matches/MatchScorecard_ODI.asp?MatchCode=3807,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3806,15,c†RonchibSouthee
Matches/MatchScorecard_ODI.asp?MatchCode=4354,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4336,27,cKhawajabStoinis
Matches/MatchScorecard_T20.asp?MatchCode=0661,49,cAgarbRichardson
Matches/MatchScorecard_T20.asp?MatchCode=0660,5,cMaxwellbStoinis
Matches/MatchScorecard_ODI.asp?MatchCode=4125,23,cWarnerbTye
Matches/MatchScorecard_ODI.asp?MatchCode=4123,0,c†PainebHazlewood
Matches/MatchScorecard_ODI.asp?MatchCode=4117,114,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4115,47,c†CareybStarc
Matches/MatchScorecard_ODI.asp?MatchCode=4108,4,cStarcbStoinis
Matches/MatchScorecard_ODI.asp?MatchCode=4041,33,notout
Matches/MatchScorecard_T20.asp?MatchCode=0465,13,cCumminsbStarc
Matches/MatchScorecard_ODI.asp?MatchCode=3831,0,lbwbMaxwell
Matches/MatchScorecard_ODI.asp?MatchCode=3830,4,cMarshbCoulter-Nile
Matches/MatchScorecard_ODI.asp?MatchCode=3749,11,cSmithbMarsh
Matches/MatchScorecard_ODI.asp?MatchCode=3727,28,cWarnerbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3746,20,csubbMaxwell
Matches/MatchScorecard_ODI.asp?MatchCode=3599,36,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3602,4,bChristian
Matches/MatchScorecard_ODI.asp?MatchCode=3600,52,cClarkebCoulter-Nile
Matches/MatchScorecard_T20.asp?MatchCode=0333,0,bFawadAhmed
Matches/MatchScorecard_T20.asp?MatchCode=0332,30,bFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3507,1,bFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=4292,129,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4287,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4300,39,cAbidAlibImadWasim
Matches/MatchScorecard_ODI.asp?MatchCode=4297,0,cMohammadHasnainbImadWasim
Matches/MatchScorecard_ODI.asp?MatchCode=4308,118,cWahabRiazbMohammadAmir
Matches/MatchScorecard_ODI.asp?MatchCode=4045,4,c†SarfarazAhmedbJunaidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=3928,108,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3926,4,runout
Matches/MatchScorecard_T20.asp?MatchCode=0580,18,csubbWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=4321,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4256,179,bBrathwaite
Matches/MatchScorecard_ODI.asp?MatchCode=4255,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4254,38,cHetmeyerbHolder
Matches/MatchScorecard_ODI.asp?MatchCode=4253,5,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4260,24,cCottrellbThomas
Matches/MatchScorecard_ODI.asp?MatchCode=4075,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4073,48,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4072,2,bCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4070,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4068,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4005,8,bHolder
Matches/MatchScorecard_ODI.asp?MatchCode=4004,0,c†HopebBishoo
Matches/MatchScorecard_ODI.asp?MatchCode=4001,14,cCarterbNurse
Matches/MatchScorecard_ODI.asp?MatchCode=3785,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=1087,76,cShamsibPretorius
Matches/MatchScorecard_T20.asp?MatchCode=1084,2,c†deKockbNgidi
Matches/MatchScorecard_T20.asp?MatchCode=0694,80,cShortbSwepson
Matches/MatchScorecard_ODI.asp?MatchCode=4170,127,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4169,68,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4175,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3925,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0482,37,c†SarfarazAhmedbSohailTanvir
Matches/MatchScorecard_ODI.asp?MatchCode=3863,138,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3861,52,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3859,12,bWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=3858,1,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4168,12,cFinchbRichardson
Matches/MatchScorecard_ODI.asp?MatchCode=4166,11,cRichardsonbTye
Matches/MatchScorecard_ODI.asp?MatchCode=4342,23,c&amp;bMohammedShami
