match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4126,90,cImranTahirbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=3841,69,cMillerbBehardien
Matches/MatchScorecard_ODI.asp?MatchCode=3851,103,cBehardienbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3848,49,c†deKockbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3845,4,cMillerbMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3844,61,bImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3760,93,lbwbSteyn
Matches/MatchScorecard_T20.asp?MatchCode=0405,35,cdeVilliersbParnell
Matches/MatchScorecard_ODI.asp?MatchCode=4074,64,cFinchbRichardson
Matches/MatchScorecard_ODI.asp?MatchCode=4071,83,lbwbCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4069,66,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4067,5,c†WadebCoulter-Nile
Matches/MatchScorecard_ODI.asp?MatchCode=4076,72,lbwbCoulter-Nile
Matches/MatchScorecard_ODI.asp?MatchCode=3874,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3877,2,cSmithbRichardson
Matches/MatchScorecard_ODI.asp?MatchCode=3795,46,c†HaddinbStarc
Matches/MatchScorecard_ODI.asp?MatchCode=3741,30,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3731,14,c†HaddinbSandhu
Matches/MatchScorecard_T20.asp?MatchCode=0399,21,c†HaddinbBollinger
Matches/MatchScorecard_ODI.asp?MatchCode=4053,81,cBishoobCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4052,119,bCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4051,74,cHolderbJoseph
Matches/MatchScorecard_ODI.asp?MatchCode=4057,44,lbwbBishoo
Matches/MatchScorecard_ODI.asp?MatchCode=4056,71,c†SDHopebBishoo
Matches/MatchScorecard_ODI.asp?MatchCode=3628,65,lbwbMirwaisAshraf
Matches/MatchScorecard_ODI.asp?MatchCode=4135,37,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4065,5,cMunaweerabMalinga
Matches/MatchScorecard_T20.asp?MatchCode=0525,0,lbwbMohammadAmir
Matches/MatchScorecard_ODI.asp?MatchCode=4130,9,cRabadabNgidi
Matches/MatchScorecard_ODI.asp?MatchCode=4128,11,cPhehlukwayobDuminy
Matches/MatchScorecard_ODI.asp?MatchCode=4127,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4133,8,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3978,1,bWilley
Matches/MatchScorecard_T20.asp?MatchCode=0510,28,cDilshanbSenanayake
Matches/MatchScorecard_ODI.asp?MatchCode=3955,23,cLathambNeesham
Matches/MatchScorecard_ODI.asp?MatchCode=3954,67,lbwbNeesham
Matches/MatchScorecard_ODI.asp?MatchCode=3953,6,cSantnerbHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3952,31,cAndersonbSouthee
Matches/MatchScorecard_ODI.asp?MatchCode=3951,39,c†RonchibNeesham
Matches/MatchScorecard_T20.asp?MatchCode=0509,5,cChandimalbRajitha
Matches/MatchScorecard_T20.asp?MatchCode=0576,4,notout
Matches/MatchScorecard_T20.asp?MatchCode=0575,8,cBravobRussell
Matches/MatchScorecard_T20.asp?MatchCode=0569,42,cBravobRussell
Matches/MatchScorecard_T20.asp?MatchCode=0511,23,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3876,59,cMaxwellbHastings
Matches/MatchScorecard_ODI.asp?MatchCode=3875,100,cSmithbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3781,39,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3808,10,cNasirHossainbMustafizurRahman
Matches/MatchScorecard_ODI.asp?MatchCode=3775,16,c†RamdinbRoach
Matches/MatchScorecard_ODI.asp?MatchCode=3791,20,cShakibAlHasanbTaskinAhmed
Matches/MatchScorecard_ODI.asp?MatchCode=3786,22,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3768,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3751,0,bSohailKhan
Matches/MatchScorecard_ODI.asp?MatchCode=3744,81,c†ButtlerbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3735,35,cTaylorbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3680,13,cDJJBravobSammy
Matches/MatchScorecard_ODI.asp?MatchCode=3683,79,lbwbBenn
Matches/MatchScorecard_ODI.asp?MatchCode=3667,52,c†ButtlerbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3664,45,st†ButtlerbTredwell
Matches/MatchScorecard_ODI.asp?MatchCode=3678,28,runout
Matches/MatchScorecard_T20.asp?MatchCode=0411,9,bAli
Matches/MatchScorecard_T20.asp?MatchCode=0406,3,bMathews
Matches/MatchScorecard_ODI.asp?MatchCode=3672,0,cMorganbAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3670,124,cCookbGurney
Matches/MatchScorecard_ODI.asp?MatchCode=3612,2,lbwbHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3609,3,cSoutheebMills
Matches/MatchScorecard_ODI.asp?MatchCode=3607,3,c†RonchibAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3603,40,c†RonchibMcClenaghan
Matches/MatchScorecard_ODI.asp?MatchCode=3601,7,cNLMcCullumbAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3459,53,cDernbachbTredwell
Matches/MatchScorecard_ODI.asp?MatchCode=3587,9,c†deKockbMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3457,5,c†KamranAkmalbMohammadIrfan
Matches/MatchScorecard_ODI.asp?MatchCode=3463,0,bFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3461,4,bFinn
Matches/MatchScorecard_T20.asp?MatchCode=0301,32,c&amp;bUmarGul
Matches/MatchScorecard_T20.asp?MatchCode=0299,48,cUmarAkmalbShahidAfridi
Matches/MatchScorecard_T20.asp?MatchCode=0297,3,cRootbDernbach
