match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4002,27,lbwbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=3997,2,c†deKockbRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3995,40,lbwbPretorius
Matches/MatchScorecard_ODI.asp?MatchCode=3992,34,cBehardienbMorris
Matches/MatchScorecard_ODI.asp?MatchCode=3999,5,c†deKockbRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3686,23,bSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3685,27,c†deKockbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3720,37,lbwbZulfiqarBabar
Matches/MatchScorecard_ODI.asp?MatchCode=3719,48,cUmarAkmalbShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3715,55,bShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3713,16,cAhmedShehzadbMohammadIrfan
Matches/MatchScorecard_T20.asp?MatchCode=0421,0,lbwbShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3988,74,c†HandscombbFaulkner
Matches/MatchScorecard_T20.asp?MatchCode=0249,0,runout
Matches/MatchScorecard_T20.asp?MatchCode=0250,1,bNarine
Matches/MatchScorecard_ODI.asp?MatchCode=3368,2,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3422,1,lbwbNarine
Matches/MatchScorecard_ODI.asp?MatchCode=3366,21,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3687,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0197,0,runout
Matches/MatchScorecard_T20.asp?MatchCode=0195,6,c†UmarAkmalbShoaibAkhtar
