match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4307,90,cvanderDussenbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=4086,9,cRabadabPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=4083,69,cDuminyb
Matches/MatchScorecard_ODI.asp?MatchCode=4080,127,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3816,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3813,25,cImranTahirbDuminy
Matches/MatchScorecard_ODI.asp?MatchCode=3818,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0438,21,cRossouwbLeie
Matches/MatchScorecard_T20.asp?MatchCode=0437,19,cMillerbDuminy
Matches/MatchScorecard_ODI.asp?MatchCode=3273,3,cSmithbPeterson
Matches/MatchScorecard_ODI.asp?MatchCode=4329,116,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4035,9,lbwbHenriques
Matches/MatchScorecard_T20.asp?MatchCode=0557,17,notout
Matches/MatchScorecard_T20.asp?MatchCode=0402,53,cMaxwellbWatson
Matches/MatchScorecard_T20.asp?MatchCode=0162,27,cMEKHusseybDJHussey
Matches/MatchScorecard_ODI.asp?MatchCode=4204,112,c†SarfarazAhmedbShaheenShahAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=4286,36,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4325,1,c†HopebThomas
Matches/MatchScorecard_ODI.asp?MatchCode=4296,40,lbwbReifer
Matches/MatchScorecard_ODI.asp?MatchCode=4293,73,cBravobRoach
Matches/MatchScorecard_T20.asp?MatchCode=0735,1,cAllenbPaul
Matches/MatchScorecard_T20.asp?MatchCode=0734,1,cAllenbThomas
Matches/MatchScorecard_T20.asp?MatchCode=0733,6,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4230,19,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4229,71,c†HopebThomas
Matches/MatchScorecard_ODI.asp?MatchCode=4228,64,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4181,13,bNurse
Matches/MatchScorecard_ODI.asp?MatchCode=4180,78,cPaulbHolder
Matches/MatchScorecard_ODI.asp?MatchCode=4179,35,cBishoobRussell
Matches/MatchScorecard_ODI.asp?MatchCode=3754,82,cSamiullahShinwaribMohammadNabi
Matches/MatchScorecard_ODI.asp?MatchCode=3623,24,lbwbMohammadNabi
Matches/MatchScorecard_ODI.asp?MatchCode=4295,40,c†WilsonbRankin
Matches/MatchScorecard_T20.asp?MatchCode=0684,53,cNajibullahZadranbRashidKhan
Matches/MatchScorecard_T20.asp?MatchCode=0681,21,bRashidKhan
Matches/MatchScorecard_T20.asp?MatchCode=0666,7,cPererabMadushanka
Matches/MatchScorecard_ODI.asp?MatchCode=3938,42,cNaveen-ul-HaqbRahmatShah
Matches/MatchScorecard_ODI.asp?MatchCode=3936,6,bRashidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=3941,13,lbwbRashidKhan
Matches/MatchScorecard_T20.asp?MatchCode=0672,21,c†KarthikbShankar
Matches/MatchScorecard_T20.asp?MatchCode=0677,9,cShankarbChahal
Matches/MatchScorecard_T20.asp?MatchCode=0675,89,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4349,18,bWahabRiaz
Matches/MatchScorecard_T20.asp?MatchCode=0549,21,c†SarfarazAhmedbMohammadAmir
Matches/MatchScorecard_T20.asp?MatchCode=0529,12,lbwbShoaibMalik
Matches/MatchScorecard_T20.asp?MatchCode=0425,23,bWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=3798,78,cFawadAlambRahatAli
Matches/MatchScorecard_ODI.asp?MatchCode=3797,125,c†SarfarazAhmedbWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=3394,3,bShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3403,11,cNasirJamshedbAizazCheema
Matches/MatchScorecard_ODI.asp?MatchCode=3356,1,cMohammadHafeezbUmarGul
Matches/MatchScorecard_ODI.asp?MatchCode=3354,11,c†SarfarazAhmedbShoaibMalik
Matches/MatchScorecard_ODI.asp?MatchCode=2845,16,runout
Matches/MatchScorecard_T20.asp?MatchCode=0155,4,cSaeedAjmalbMohammadSami
Matches/MatchScorecard_ODI.asp?MatchCode=4345,27,cMohammedShamibChahal
Matches/MatchScorecard_ODI.asp?MatchCode=4205,6,cBumrahbJadhav
Matches/MatchScorecard_ODI.asp?MatchCode=4199,22,cChahalbJadeja
