match_id,score,how dismissed
Matches/MatchScorecard_T20.asp?MatchCode=0089,54,c†HaddinbHarwood
Matches/MatchScorecard_T20.asp?MatchCode=0440,1,cNajibullahZadranbMohammadNabi
Matches/MatchScorecard_T20.asp?MatchCode=0163,2,notout
Matches/MatchScorecard_T20.asp?MatchCode=0172,2,notout
Matches/MatchScorecard_T20.asp?MatchCode=0115,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3093,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3092,14,cRainabSreesanth
Matches/MatchScorecard_T20.asp?MatchCode=0156,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0114,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0940,23,notout
Matches/MatchScorecard_T20.asp?MatchCode=0761,0,cChasebThompson
Matches/MatchScorecard_T20.asp?MatchCode=1036,29,notout
Matches/MatchScorecard_T20.asp?MatchCode=0688,41,bMcCarthy
Matches/MatchScorecard_T20.asp?MatchCode=0546,2,cMurtaghbDockrell
Matches/MatchScorecard_T20.asp?MatchCode=0457,0,notout
Matches/MatchScorecard_T20.asp?MatchCode=0179,4,notout
Matches/MatchScorecard_T20.asp?MatchCode=0107,1,c†RamdinbTaylor
Matches/MatchScorecard_T20.asp?MatchCode=0537,1,c†MushfiqurRahimbMashrafeMortaza
Matches/MatchScorecard_ODI.asp?MatchCode=3117,12,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3059,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0104,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3027,0,bAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3022,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3020,3,notout
Matches/MatchScorecard_T20.asp?MatchCode=0100,0,bNLMcCullum
Matches/MatchScorecard_ODI.asp?MatchCode=2961,7,notout
Matches/MatchScorecard_T20.asp?MatchCode=0095,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2956,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2962,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3058,5,cBresnanbAnderson
Matches/MatchScorecard_T20.asp?MatchCode=0127,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0126,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3055,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2963,3,cBrackenbJohnson
Matches/MatchScorecard_T20.asp?MatchCode=1028,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=1024,0,cMacLeodbWatt
Matches/MatchScorecard_T20.asp?MatchCode=1015,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=1005,5,cSiakabAmini
Matches/MatchScorecard_T20.asp?MatchCode=0998,21,notout
Matches/MatchScorecard_T20.asp?MatchCode=0969,7,cScholtzbFrylinck
Matches/MatchScorecard_T20.asp?MatchCode=0962,22,notout
Matches/MatchScorecard_T20.asp?MatchCode=0951,64,notout
Matches/MatchScorecard_T20.asp?MatchCode=0949,0,lbwbKhawarAli
Matches/MatchScorecard_T20.asp?MatchCode=0944,8,cAarifSheikhbLamichhane
Matches/MatchScorecard_T20.asp?MatchCode=0841,12,cErvinebMpofu
Matches/MatchScorecard_T20.asp?MatchCode=0840,94,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4330,67,c†TaylorbTiripano
Matches/MatchScorecard_ODI.asp?MatchCode=4327,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0759,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0746,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=1039,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0598,9,cBabarHayatbAizazKhan
Matches/MatchScorecard_T20.asp?MatchCode=0596,6,lbwbWheal
Matches/MatchScorecard_T20.asp?MatchCode=0593,41,notout
Matches/MatchScorecard_T20.asp?MatchCode=0542,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0443,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0442,26,bEvans
Matches/MatchScorecard_T20.asp?MatchCode=0436,44,notout
