match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=3902,40,cMendisbPrasanna,75.56,6,0
Matches/MatchScorecard_ODI.asp?MatchCode=3901,7,c†ChandimalbShanaka,36.84,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3915,33,c†MohammadShahzadbRashidKhan,50.98,3,2
Matches/MatchScorecard_ODI.asp?MatchCode=3937,45,lbwbBoland,79.59,6,0
Matches/MatchScorecard_ODI.asp?MatchCode=3935,5,cRabadabParnell,41.67,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0431,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0428,10,cWattbSharif,69.23,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3676,20,lbwbHaq,42.22,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3675,14,c†CrossbDavey,46.15,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3674,11,lbwbWardlaw,45.00,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0430,3,cMunseybMain,60.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0429,-,dnb,-,-,-
