match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4226,121,cKlaasenbPretorius
Matches/MatchScorecard_ODI.asp?MatchCode=4224,24,c†deKockbRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3347,32,bDuminy
Matches/MatchScorecard_ODI.asp?MatchCode=4319,25,cShoaibMalikbMohammadAmir
Matches/MatchScorecard_ODI.asp?MatchCode=4322,3,cSiriwardanabUdana
Matches/MatchScorecard_ODI.asp?MatchCode=3927,1,cChandimalbMathews
Matches/MatchScorecard_ODI.asp?MatchCode=3884,6,cGuptillbHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3878,7,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3602,82,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3600,66,bRoot
Matches/MatchScorecard_T20.asp?MatchCode=0333,14,bRoot
Matches/MatchScorecard_T20.asp?MatchCode=0332,31,cLumbbBriggs
Matches/MatchScorecard_T20.asp?MatchCode=0303,51,notout
Matches/MatchScorecard_T20.asp?MatchCode=0302,6,runout
Matches/MatchScorecard_T20.asp?MatchCode=0220,0,c†DhonibPKumar
Matches/MatchScorecard_T20.asp?MatchCode=0214,30,c†KuhnbTheron
Matches/MatchScorecard_T20.asp?MatchCode=0212,28,bBotha
Matches/MatchScorecard_T20.asp?MatchCode=0205,0,st†SangakkarabBAWMendis
Matches/MatchScorecard_T20.asp?MatchCode=0204,4,lbwbPerera
Matches/MatchScorecard_T20.asp?MatchCode=0081,10,cMorkelbTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=2930,6,cAmlabTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=2926,16,cMMorkelbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=2924,47,st†BoucherbBotha
Matches/MatchScorecard_ODI.asp?MatchCode=2918,91,cGibbsbDuminy
Matches/MatchScorecard_T20.asp?MatchCode=0082,17,cBothabMMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=2933,17,cFultonbMills
Matches/MatchScorecard_ODI.asp?MatchCode=4234,62,cMohammedShamibKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4268,7,bBumrah
Matches/MatchScorecard_ODI.asp?MatchCode=4266,7,cShankarbKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4263,16,c†DhonibJadeja
Matches/MatchScorecard_ODI.asp?MatchCode=4277,71,bJunaidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4276,5,st†MohammadRizwanbImadWasim
Matches/MatchScorecard_ODI.asp?MatchCode=4275,17,cShanMasoodbJunaidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4274,11,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4273,101,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4236,42,st†DhonibChahal
Matches/MatchScorecard_ODI.asp?MatchCode=4235,149,cJadejabKumar
Matches/MatchScorecard_ODI.asp?MatchCode=4170,8,st†ButtlerbAli
Matches/MatchScorecard_ODI.asp?MatchCode=4169,114,cOvertonbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=3078,28,cFawadAlambMohammadAsif
Matches/MatchScorecard_ODI.asp?MatchCode=3075,45,cUmarGulbShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3074,17,cNaved-ul-HasanbMohammadAsif
Matches/MatchScorecard_ODI.asp?MatchCode=4168,25,cPlunkettbAli
Matches/MatchScorecard_ODI.asp?MatchCode=4166,28,bAli
Matches/MatchScorecard_T20.asp?MatchCode=0501,10,bAshwin
Matches/MatchScorecard_T20.asp?MatchCode=0499,25,cPandyabAshwin
Matches/MatchScorecard_ODI.asp?MatchCode=3876,72,c†DhonibISharma
Matches/MatchScorecard_ODI.asp?MatchCode=3875,80,cKohlibISharma
Matches/MatchScorecard_ODI.asp?MatchCode=3193,0,bNehra
Matches/MatchScorecard_ODI.asp?MatchCode=3042,23,st†DhonibJadeja
Matches/MatchScorecard_ODI.asp?MatchCode=3052,7,lbwbPatel
Matches/MatchScorecard_ODI.asp?MatchCode=3050,126,cGambhirbNehra
Matches/MatchScorecard_ODI.asp?MatchCode=3046,5,lbwbNehra
Matches/MatchScorecard_ODI.asp?MatchCode=4167,148,bPlunkett
Matches/MatchScorecard_ODI.asp?MatchCode=3988,26,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3984,19,st†LathambSantner
Matches/MatchScorecard_ODI.asp?MatchCode=3738,51,cBellbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3608,39,cCookbStokes
Matches/MatchScorecard_ODI.asp?MatchCode=3606,17,cBellbBresnan
Matches/MatchScorecard_ODI.asp?MatchCode=3475,44,c†ThomasbDJJBravo
Matches/MatchScorecard_T20.asp?MatchCode=0306,22,runout
Matches/MatchScorecard_ODI.asp?MatchCode=2836,0,bEdwards
Matches/MatchScorecard_ODI.asp?MatchCode=2831,13,c†BrownebPowell
Matches/MatchScorecard_ODI.asp?MatchCode=2825,93,cGaylebSammy
Matches/MatchScorecard_T20.asp?MatchCode=0057,32,cMarshallbRoach
Matches/MatchScorecard_ODI.asp?MatchCode=2848,56,c†RamdinbEdwards
Matches/MatchScorecard_ODI.asp?MatchCode=3557,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3558,30,c†ButtlerbStokes
Matches/MatchScorecard_ODI.asp?MatchCode=3555,0,c†ButtlerbFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3552,176,cGoudiebWardlaw
Matches/MatchScorecard_ODI.asp?MatchCode=3141,70,cMorganbSwann
Matches/MatchScorecard_ODI.asp?MatchCode=3226,16,cStraussbCollingwood
Matches/MatchScorecard_ODI.asp?MatchCode=3224,1,c&amp;bAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3221,7,lbwbAjmalShahzad
Matches/MatchScorecard_ODI.asp?MatchCode=3218,124,cBellbTremlett
Matches/MatchScorecard_ODI.asp?MatchCode=3199,31,c†SangakkarabRandiv
Matches/MatchScorecard_ODI.asp?MatchCode=3082,31,bSmith
Matches/MatchScorecard_ODI.asp?MatchCode=3080,23,c†RamdinbSmith
Matches/MatchScorecard_ODI.asp?MatchCode=2879,34,bFarhadReza
Matches/MatchScorecard_ODI.asp?MatchCode=2846,18,c†RamdinbPowell
Matches/MatchScorecard_ODI.asp?MatchCode=2875,84,bAbdurRazzak
Matches/MatchScorecard_ODI.asp?MatchCode=2877,83,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3076,94,st†KamranAkmalbSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=2967,17,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3077,13,c†KamranAkmalbMohammadAsif
Matches/MatchScorecard_ODI.asp?MatchCode=3320,2,bEranga
Matches/MatchScorecard_ODI.asp?MatchCode=2917,88,c†BoucherbMMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3318,86,c†SangakkarabPrasanna
