match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=1124,31,c&amp;bDelany,84.85,1,1
Matches/MatchScorecard_T20.asp?MatchCode=1120,29,bSimiSingh,153.33,2,2
Matches/MatchScorecard_ODI.asp?MatchCode=4265,17,bMcBrine,87.50,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4299,16,bAdair,35.00,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4262,41,runout,103.03,3,2
Matches/MatchScorecard_ODI.asp?MatchCode=4257,30,cO'BrienbMcCarthy,59.52,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0765,38,cStirlingbRankin,182.35,5,1
Matches/MatchScorecard_T20.asp?MatchCode=0764,213,notout,261.29,11,16
Matches/MatchScorecard_T20.asp?MatchCode=0763,14,cThompsonbRankin,183.33,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4259,86,cBalbirniebMcBrine,155.81,5,5
Matches/MatchScorecard_ODI.asp?MatchCode=4190,1,bMurtagh,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4189,17,cSimiSinghbRankin,155.56,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0713,110,cSimiSinghbDockrell,151.85,6,7
Matches/MatchScorecard_ODI.asp?MatchCode=4332,11,bMohammedShami,41.67,1,0
Matches/MatchScorecard_T20.asp?MatchCode=1060,0,cLewisbCottrell,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=1059,31,cKingbWilliams,173.33,3,1
Matches/MatchScorecard_T20.asp?MatchCode=1057,25,c†RamdinbWilliams,79.31,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4290,18,cCoetzerbWheal,116.67,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0925,57,cMustafizurRahmanbAfifHossain,134.29,6,2
Matches/MatchScorecard_T20.asp?MatchCode=0923,38,cMutumbamibMutombodzi,129.17,3,2
Matches/MatchScorecard_T20.asp?MatchCode=0914,1,cLitonDasbShakibAlHasan,50.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0913,15,cWilliamsbChatara,92.86,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=4315,41,cMunrobNeesham,121.43,5,1
Matches/MatchScorecard_ODI.asp?MatchCode=4323,25,cvanderDussenbRabada,95.65,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=4377,10,bCottrell,42.86,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4309,35,cNLTCPererabPradeep,120.00,3,1
Matches/MatchScorecard_ODI.asp?MatchCode=4306,0,c†CareybCummins,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0712,102,c†WilsonbSimiSingh,224.24,8,6
Matches/MatchScorecard_T20.asp?MatchCode=0586,19,cRameezShahzadbMohammadShahzad,75.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4379,65,cLewisbPaul,84.75,7,2
Matches/MatchScorecard_ODI.asp?MatchCode=4378,28,cCottrellbChase,76.67,1,2
