match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4317,6,c†HopebCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=4339,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4334,7,bShadabKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4328,42,cMunrobdeGrandhomme
Matches/MatchScorecard_ODI.asp?MatchCode=4323,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4351,41,st†CareybLyon
Matches/MatchScorecard_ODI.asp?MatchCode=4303,13,cRootbArcher
Matches/MatchScorecard_ODI.asp?MatchCode=4272,78,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4271,32,cdeSilvabRajitha
Matches/MatchScorecard_ODI.asp?MatchCode=4307,49,bShakibAlHasan
Matches/MatchScorecard_ODI.asp?MatchCode=4226,36,c†CareybStarc
Matches/MatchScorecard_ODI.asp?MatchCode=4224,22,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4182,0,lbwbDananjaya
Matches/MatchScorecard_ODI.asp?MatchCode=4208,49,lbwbWilliams
Matches/MatchScorecard_ODI.asp?MatchCode=4222,42,bStoinis
Matches/MatchScorecard_ODI.asp?MatchCode=4183,3,cPererabDananjaya
Matches/MatchScorecard_ODI.asp?MatchCode=4126,9,cPandyabChahal
Matches/MatchScorecard_ODI.asp?MatchCode=4086,76,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4135,28,cIyerbThakur
Matches/MatchScorecard_ODI.asp?MatchCode=4130,25,lbwbBumrah
Matches/MatchScorecard_ODI.asp?MatchCode=4128,35,st†DhonibKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4127,9,cKumarbKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4133,37,cKohlibBumrah
Matches/MatchScorecard_T20.asp?MatchCode=0781,17,cMalingabLakmal
Matches/MatchScorecard_T20.asp?MatchCode=0776,3,cMalingabUdana
Matches/MatchScorecard_ODI.asp?MatchCode=4188,25,c&amp;bDananjaya
Matches/MatchScorecard_ODI.asp?MatchCode=4206,32,cChigumburabChatara
Matches/MatchScorecard_ODI.asp?MatchCode=4207,41,c†TaylorbTiripano
