match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3484,5,cAbbottbMcLaren
Matches/MatchScorecard_ODI.asp?MatchCode=3575,1,cMorkelbTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=3574,12,cduPlessisbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3975,5,cKhawajabHead
Matches/MatchScorecard_ODI.asp?MatchCode=3973,13,c†WadebStarc
Matches/MatchScorecard_ODI.asp?MatchCode=3681,59,lbwbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3679,32,cJohnsonbLyon
Matches/MatchScorecard_ODI.asp?MatchCode=3677,14,c†HaddinbJohnson
Matches/MatchScorecard_ODI.asp?MatchCode=3441,9,bPattinson
Matches/MatchScorecard_ODI.asp?MatchCode=3439,64,bStarc
Matches/MatchScorecard_ODI.asp?MatchCode=3443,28,cBaileybStarc
Matches/MatchScorecard_ODI.asp?MatchCode=3372,25,lbwbDawlatZadran
Matches/MatchScorecard_ODI.asp?MatchCode=3803,17,cWilliamsbSikandarRaza
Matches/MatchScorecard_ODI.asp?MatchCode=3802,40,cSikandarRazabCremer
Matches/MatchScorecard_ODI.asp?MatchCode=3801,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3838,40,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3837,1,c†MutumbamibJongwe
Matches/MatchScorecard_ODI.asp?MatchCode=3720,7,lbwbDevcich
Matches/MatchScorecard_ODI.asp?MatchCode=3717,24,bHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3715,1,bHenry
Matches/MatchScorecard_ODI.asp?MatchCode=3713,5,cDevcichbNeesham
Matches/MatchScorecard_ODI.asp?MatchCode=3394,4,cMashrafeMortazabShahadatHossain
Matches/MatchScorecard_ODI.asp?MatchCode=3413,42,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3411,27,lbwbWeerakoon
Matches/MatchScorecard_ODI.asp?MatchCode=3410,5,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3514,44,c†DhonibISharma
Matches/MatchScorecard_ODI.asp?MatchCode=3282,32,bYuvrajSingh
Matches/MatchScorecard_ODI.asp?MatchCode=3500,4,cKJO'BrienbJohnston
Matches/MatchScorecard_ODI.asp?MatchCode=3499,97,cJohnstonbCusack
Matches/MatchScorecard_ODI.asp?MatchCode=3532,11,cHolderbSamuels
Matches/MatchScorecard_ODI.asp?MatchCode=3531,0,c†CharlesbHolder
Matches/MatchScorecard_ODI.asp?MatchCode=3506,0,cRampaulbRoach
Matches/MatchScorecard_T20.asp?MatchCode=0201,29,cHyattbBishoo
Matches/MatchScorecard_ODI.asp?MatchCode=3292,5,c†WilsonbCusack
Matches/MatchScorecard_T20.asp?MatchCode=0208,10,cChigumburabChibhabha
Matches/MatchScorecard_T20.asp?MatchCode=0207,45,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3330,59,st†TaibubPrice
Matches/MatchScorecard_ODI.asp?MatchCode=3497,9,bMachan
Matches/MatchScorecard_ODI.asp?MatchCode=3175,58,cBoparabBroad
Matches/MatchScorecard_ODI.asp?MatchCode=3174,23,bYardy
Matches/MatchScorecard_T20.asp?MatchCode=0218,20,cAbdurRazzakbNasirHossain
Matches/MatchScorecard_ODI.asp?MatchCode=3128,19,st†MushfiqurRahimbShakibAlHasan
Matches/MatchScorecard_ODI.asp?MatchCode=3585,1,c†deKockbTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=3197,1,cMMorkelbLangeveldt
Matches/MatchScorecard_ODI.asp?MatchCode=3196,22,cAmlabTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=3201,39,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3198,46,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3358,8,bShakibAlHasan
Matches/MatchScorecard_T20.asp?MatchCode=0197,8,cMillsbMcCullum
Matches/MatchScorecard_T20.asp?MatchCode=0231,37,runout
Matches/MatchScorecard_T20.asp?MatchCode=0230,1,c&amp;bDernbach
Matches/MatchScorecard_T20.asp?MatchCode=0228,21,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3383,75,bBresnan
Matches/MatchScorecard_ODI.asp?MatchCode=3379,20,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3374,0,lbwbFinn
Matches/MatchScorecard_T20.asp?MatchCode=0217,36,bMalinga
Matches/MatchScorecard_ODI.asp?MatchCode=3352,29,lbwbMathews
Matches/MatchScorecard_ODI.asp?MatchCode=3232,28,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3289,0,cSammybRampaul
Matches/MatchScorecard_ODI.asp?MatchCode=3288,23,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3287,72,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3277,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3274,51,cWatsonbJohnson
Matches/MatchScorecard_ODI.asp?MatchCode=3267,89,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3290,79,cSimmonsbDJJBravo
Matches/MatchScorecard_ODI.asp?MatchCode=3220,5,lbwbSouthee
Matches/MatchScorecard_T20.asp?MatchCode=0196,6,bMcCullum
Matches/MatchScorecard_ODI.asp?MatchCode=3178,0,c†DaviesbBroad
Matches/MatchScorecard_ODI.asp?MatchCode=3177,12,bSwann
Matches/MatchScorecard_ODI.asp?MatchCode=3176,44,cMorganbSwann
