match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3950,142,cMarshbTremain
Matches/MatchScorecard_ODI.asp?MatchCode=3940,78,lbwbZampa
Matches/MatchScorecard_T20.asp?MatchCode=0539,17,cSmithbCoulter-Nile
Matches/MatchScorecard_ODI.asp?MatchCode=3947,38,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3887,13,c†ButtlerbTopley
Matches/MatchScorecard_ODI.asp?MatchCode=3945,19,lbwbZampa
Matches/MatchScorecard_T20.asp?MatchCode=0532,21,cKhawajabMarsh
Matches/MatchScorecard_T20.asp?MatchCode=0562,0,cRussellbGayle
Matches/MatchScorecard_ODI.asp?MatchCode=3885,22,cWilleybAli
Matches/MatchScorecard_T20.asp?MatchCode=0518,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0516,19,cRashidbAli
Matches/MatchScorecard_ODI.asp?MatchCode=3891,5,cHalesbTopley
Matches/MatchScorecard_ODI.asp?MatchCode=3942,89,csubbHastings
Matches/MatchScorecard_ODI.asp?MatchCode=3816,4,bNasirHossain
Matches/MatchScorecard_T20.asp?MatchCode=0423,17,c†RamdinbHolder
Matches/MatchScorecard_ODI.asp?MatchCode=3813,51,notout
Matches/MatchScorecard_T20.asp?MatchCode=0422,64,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3818,19,c†MushfiqurRahimbMahmudullah
Matches/MatchScorecard_T20.asp?MatchCode=0438,22,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3776,7,cSohailKhanbWahabRiaz
Matches/MatchScorecard_T20.asp?MatchCode=0437,35,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3794,42,cGuptillbAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3790,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3771,74,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3766,72,c†RamdinbRussell
Matches/MatchScorecard_ODI.asp?MatchCode=3742,153,cCarterbRussell
Matches/MatchScorecard_ODI.asp?MatchCode=3740,5,cSammybCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=3736,8,cDeonarinebHolder
Matches/MatchScorecard_ODI.asp?MatchCode=3732,145,cBennbTaylor
Matches/MatchScorecard_ODI.asp?MatchCode=3728,0,bTaylor
Matches/MatchScorecard_ODI.asp?MatchCode=3700,60,cBaileybCummins
Matches/MatchScorecard_ODI.asp?MatchCode=3697,2,c†WadebStarc
Matches/MatchScorecard_ODI.asp?MatchCode=3695,36,cSmithbMaxwell
Matches/MatchScorecard_ODI.asp?MatchCode=3686,0,cGuptillbBoult
Matches/MatchScorecard_ODI.asp?MatchCode=3685,29,cBrownliebAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3665,0,cNyumbubUtseya
Matches/MatchScorecard_ODI.asp?MatchCode=3656,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3671,41,bWilliams
Matches/MatchScorecard_ODI.asp?MatchCode=3828,6,cLathambWheeler
Matches/MatchScorecard_ODI.asp?MatchCode=3827,44,cWilliamsonbBracewell
Matches/MatchScorecard_ODI.asp?MatchCode=3894,8,lbwbLyon
Matches/MatchScorecard_T20.asp?MatchCode=0415,4,cAbbottbBoyce
Matches/MatchScorecard_T20.asp?MatchCode=0414,15,c&amp;bFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3892,67,cBrathwaitebNarine
Matches/MatchScorecard_T20.asp?MatchCode=0424,0,c†FletcherbCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=3826,102,bMcClenaghan
Matches/MatchScorecard_T20.asp?MatchCode=0464,30,cWilliamsonbSodhi
Matches/MatchScorecard_T20.asp?MatchCode=0463,44,c†RonchibMcClenaghan
Matches/MatchScorecard_ODI.asp?MatchCode=3783,51,c&amp;bMohammadTauqir
Matches/MatchScorecard_ODI.asp?MatchCode=3687,0,c&amp;bHenry
Matches/MatchScorecard_T20.asp?MatchCode=0413,96,cCuttingbCummins
