match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4323,5,cMarkrambImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0555,30,c†deKockbAbbott
Matches/MatchScorecard_ODI.asp?MatchCode=4306,36,c†CareybStoinis
Matches/MatchScorecard_ODI.asp?MatchCode=3437,26,c†WadebPattinson
Matches/MatchScorecard_ODI.asp?MatchCode=4200,11,notout
Matches/MatchScorecard_T20.asp?MatchCode=1060,4,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4377,20,cChasebWalsh
Matches/MatchScorecard_ODI.asp?MatchCode=4348,6,cLewisbRoach
Matches/MatchScorecard_ODI.asp?MatchCode=4164,17,cGaylebPaul
Matches/MatchScorecard_ODI.asp?MatchCode=4154,11,cPowellbHolder
Matches/MatchScorecard_ODI.asp?MatchCode=4043,59,cJosephbNurse
Matches/MatchScorecard_ODI.asp?MatchCode=4040,46,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4046,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4290,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4315,5,c†LathambNeesham
Matches/MatchScorecard_ODI.asp?MatchCode=4340,18,c†SarfarazAhmedbShaheenShahAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=4309,25,lbwbPradeep
Matches/MatchScorecard_T20.asp?MatchCode=0544,8,bPanyangara
Matches/MatchScorecard_T20.asp?MatchCode=0541,4,notout
Matches/MatchScorecard_T20.asp?MatchCode=0565,8,cBravobSammy
Matches/MatchScorecard_ODI.asp?MatchCode=3721,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3764,0,cHaqbDavey
Matches/MatchScorecard_ODI.asp?MatchCode=3707,22,cSaqibAlibGuruge
Matches/MatchScorecard_T20.asp?MatchCode=0340,9,cvanMeekerenbAhsanMalik
Matches/MatchScorecard_T20.asp?MatchCode=0354,3,bSohailTanvir
Matches/MatchScorecard_ODI.asp?MatchCode=3483,25,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3482,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0313,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0310,17,bMachan
Matches/MatchScorecard_ODI.asp?MatchCode=3310,0,c†BhattibKhurramChohan
Matches/MatchScorecard_T20.asp?MatchCode=0659,2,notout
Matches/MatchScorecard_T20.asp?MatchCode=0658,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4140,11,cMunseybSharif
Matches/MatchScorecard_ODI.asp?MatchCode=4163,48,cMcBrinebRankin
Matches/MatchScorecard_ODI.asp?MatchCode=4160,84,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3652,34,c†MutumbamibMasakadza
Matches/MatchScorecard_ODI.asp?MatchCode=3650,25,notout
Matches/MatchScorecard_T20.asp?MatchCode=0488,42,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3918,2,bChase
Matches/MatchScorecard_ODI.asp?MatchCode=3873,95,notout
Matches/MatchScorecard_T20.asp?MatchCode=0483,4,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3725,0,cDaveybWardlaw
Matches/MatchScorecard_ODI.asp?MatchCode=3705,9,cMohammadTauqirbMohammadNaveed
Matches/MatchScorecard_T20.asp?MatchCode=0353,50,cMooneybJohnston
Matches/MatchScorecard_ODI.asp?MatchCode=3372,8,lbwbShahidAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=3407,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0242,19,notout
Matches/MatchScorecard_T20.asp?MatchCode=0236,14,cGordonbOsinde
Matches/MatchScorecard_T20.asp?MatchCode=0235,5,cdeGroothbBorren
Matches/MatchScorecard_T20.asp?MatchCode=1059,27,lbwbWilliams
Matches/MatchScorecard_T20.asp?MatchCode=1057,1,cCottrellbWalsh
Matches/MatchScorecard_ODI.asp?MatchCode=4332,29,cShankarbPandya
Matches/MatchScorecard_ODI.asp?MatchCode=4203,16,cJadhavbChahar
Matches/MatchScorecard_T20.asp?MatchCode=0268,5,cRainabBalaji
Matches/MatchScorecard_T20.asp?MatchCode=1124,15,notout
Matches/MatchScorecard_T20.asp?MatchCode=1120,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4265,1,lbwbCameron-Dow
Matches/MatchScorecard_ODI.asp?MatchCode=4299,22,csubbAdair
Matches/MatchScorecard_ODI.asp?MatchCode=4257,53,c&amp;bDockrell
Matches/MatchScorecard_ODI.asp?MatchCode=4259,3,st†PoynterbDockrell
Matches/MatchScorecard_ODI.asp?MatchCode=4097,16,c†O'BrienbMcCarthy
Matches/MatchScorecard_ODI.asp?MatchCode=4093,3,cPoynterbChase
Matches/MatchScorecard_ODI.asp?MatchCode=4092,18,cStirlingbMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=4010,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4009,2,lbwbMulder
Matches/MatchScorecard_ODI.asp?MatchCode=4008,61,cBalbirniebMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=4007,0,st†O'BrienbStirling
Matches/MatchScorecard_ODI.asp?MatchCode=4006,7,cPorterfieldbChase
Matches/MatchScorecard_T20.asp?MatchCode=0602,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0592,2,bMcBrine
Matches/MatchScorecard_ODI.asp?MatchCode=3421,21,cJohnstonbDockrell
Matches/MatchScorecard_ODI.asp?MatchCode=4192,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4190,8,lbwbMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=4189,74,lbwbRankin
Matches/MatchScorecard_T20.asp?MatchCode=0372,25,cSabbirRahmanbShakibAlHasan
Matches/MatchScorecard_T20.asp?MatchCode=1128,11,bYoung
Matches/MatchScorecard_ODI.asp?MatchCode=4301,3,cStirlingbRankin
Matches/MatchScorecard_T20.asp?MatchCode=0627,8,notout
Matches/MatchScorecard_T20.asp?MatchCode=0625,15,bBadree
Matches/MatchScorecard_T20.asp?MatchCode=0559,0,cStokesbWilley
Matches/MatchScorecard_T20.asp?MatchCode=0520,0,cBabarHayatbAizazKhan
Matches/MatchScorecard_T20.asp?MatchCode=0514,5,c†PatilbAhmedRaza
Matches/MatchScorecard_T20.asp?MatchCode=0376,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0341,15,cMacLeodbWardlaw
Matches/MatchScorecard_T20.asp?MatchCode=0271,52,cMorganbDernbach
Matches/MatchScorecard_ODI.asp?MatchCode=4326,42,c†ButtlerbWood
Matches/MatchScorecard_ODI.asp?MatchCode=4335,50,cLitonDasbShakibAlHasan
Matches/MatchScorecard_ODI.asp?MatchCode=4202,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4198,47,notout
Matches/MatchScorecard_T20.asp?MatchCode=0914,0,bMohammadSaifuddin
Matches/MatchScorecard_T20.asp?MatchCode=0925,1,runout
Matches/MatchScorecard_T20.asp?MatchCode=0923,11,cNdlovubJarvis
Matches/MatchScorecard_T20.asp?MatchCode=0913,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4131,0,lbwbCremer
Matches/MatchScorecard_ODI.asp?MatchCode=4195,4,bNLTCPerera
Matches/MatchScorecard_ODI.asp?MatchCode=4129,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4132,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0626,13,bBadree
Matches/MatchScorecard_ODI.asp?MatchCode=3998,7,lbwbNgarava
Matches/MatchScorecard_ODI.asp?MatchCode=3996,10,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3994,18,c&amp;bWilliams
Matches/MatchScorecard_ODI.asp?MatchCode=3993,5,cMusakandabMpofu
Matches/MatchScorecard_ODI.asp?MatchCode=3991,1,c&amp;bCremer
Matches/MatchScorecard_T20.asp?MatchCode=0600,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0595,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0490,14,runout
Matches/MatchScorecard_T20.asp?MatchCode=0536,13,cMachanbDavey
Matches/MatchScorecard_T20.asp?MatchCode=0517,4,notout
Matches/MatchScorecard_T20.asp?MatchCode=0472,71,notout
Matches/MatchScorecard_T20.asp?MatchCode=0471,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3406,1,runout
Matches/MatchScorecard_T20.asp?MatchCode=0485,18,notout
Matches/MatchScorecard_T20.asp?MatchCode=0484,16,notout
