match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0251,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0252,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4122,8,c†DickwellabPerera,100.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3490,3,bMalinga,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3450,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0277,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0254,10,bDavey,112.50,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3451,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3797,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0681,6,bShapoorZadran,166.67,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3704,1,cChigumburabMire,33.33,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3708,-,dnb,-,-,-
