match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4328,120,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4002,10,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3997,23,bPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=3995,79,cPhehlukwayobImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3992,69,bShamsi
Matches/MatchScorecard_T20.asp?MatchCode=0609,15,cParnellbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=3999,24,lbwbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3794,7,bMorkel
Matches/MatchScorecard_T20.asp?MatchCode=0389,66,cdeVilliersbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3469,7,c†deKockbTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=3466,167,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3464,6,cduPlessisbTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=3390,23,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3388,13,cKallisbTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=3385,63,c†deVilliersbTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=3279,40,notout
Matches/MatchScorecard_T20.asp?MatchCode=0664,1,cTyebRichardson
Matches/MatchScorecard_T20.asp?MatchCode=0655,0,cHarisSohailbRummanRaees
Matches/MatchScorecard_T20.asp?MatchCode=0590,75,bRubelHossain
Matches/MatchScorecard_T20.asp?MatchCode=0589,14,cTamimIqbalbShakibAlHasan
Matches/MatchScorecard_T20.asp?MatchCode=0588,88,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3828,43,bImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3827,8,bPhangiso
Matches/MatchScorecard_ODI.asp?MatchCode=3825,103,cErvinebNyumbu
Matches/MatchScorecard_ODI.asp?MatchCode=3809,59,bStokes
Matches/MatchScorecard_ODI.asp?MatchCode=3807,107,cRashidbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=3806,135,cWoodbWilley
Matches/MatchScorecard_ODI.asp?MatchCode=4423,21,bZampa
Matches/MatchScorecard_ODI.asp?MatchCode=4341,43,c†CareybStarc
Matches/MatchScorecard_T20.asp?MatchCode=0657,8,cWarnerbTye
Matches/MatchScorecard_T20.asp?MatchCode=0668,10,bAgar
Matches/MatchScorecard_ODI.asp?MatchCode=4032,115,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3968,15,lbwbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3888,19,bBoland
Matches/MatchScorecard_ODI.asp?MatchCode=3967,92,cWarnerbCummins
Matches/MatchScorecard_ODI.asp?MatchCode=3886,70,cSmithbZampa
Matches/MatchScorecard_ODI.asp?MatchCode=3966,11,cSmithbHazlewood
Matches/MatchScorecard_T20.asp?MatchCode=0552,28,cAgarbMaxwell
Matches/MatchScorecard_ODI.asp?MatchCode=3884,0,cMarshbHazlewood
Matches/MatchScorecard_ODI.asp?MatchCode=3796,13,c&amp;bJohnson
Matches/MatchScorecard_ODI.asp?MatchCode=3767,51,notout
Matches/MatchScorecard_T20.asp?MatchCode=0723,11,c&amp;bImadWasim
Matches/MatchScorecard_ODI.asp?MatchCode=4225,1,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4104,21,cShadabKhanbFaheemAshraf
Matches/MatchScorecard_ODI.asp?MatchCode=4223,29,cMohammadHafeezbShadabKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4103,128,cHasanAlibRummanRaees
