match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=2673,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2939,11,bBracken,100.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=2938,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3034,17,notout,84.21,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=2634,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2595,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2580,5,cHilfenhausbSymonds,80.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4027,7,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3971,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2839,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2881,4,notout,28.57,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2882,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2945,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0032,0,runout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2376,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2786,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0053,5,bAnderson,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2796,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4002,0,lbwbImranTahir,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2933,2,notout,100.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0048,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2763,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3999,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2910,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2909,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0080,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0079,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0044,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2643,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2597,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2445,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2436,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2434,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2431,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0005,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2441,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2769,1,notout,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2768,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2761,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0049,5,bNoffke,50.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=2577,7,bMuralitharan,42.86,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=2686,38,cFernandobDilshan,89.47,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=2684,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2678,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2581,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0012,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0011,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2655,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2537,10,cJayawardenebMalinga,25.64,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2534,2,runout,28.57,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=2410,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2383,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0003,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=2373,-,dnb,-,-,-
