match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3773,14,cClarkebHazlewood
Matches/MatchScorecard_ODI.asp?MatchCode=3437,0,bStarc
Matches/MatchScorecard_ODI.asp?MatchCode=4378,0,c&amp;bCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=4377,6,cPooranbHolder
Matches/MatchScorecard_ODI.asp?MatchCode=4154,1,lbwbPaul
Matches/MatchScorecard_ODI.asp?MatchCode=4043,10,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4040,95,c†HopebCummins
Matches/MatchScorecard_ODI.asp?MatchCode=4046,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3916,3,lbwbMcCarthy
Matches/MatchScorecard_ODI.asp?MatchCode=3912,44,bSharif
Matches/MatchScorecard_ODI.asp?MatchCode=3722,95,bKJO'Brien
Matches/MatchScorecard_ODI.asp?MatchCode=3778,1,lbwbBoult
Matches/MatchScorecard_ODI.asp?MatchCode=3721,88,cMommsenbBerrington
Matches/MatchScorecard_ODI.asp?MatchCode=3785,7,cRootbBroad
Matches/MatchScorecard_ODI.asp?MatchCode=3764,63,cMachanbBerrington
Matches/MatchScorecard_ODI.asp?MatchCode=3759,28,cHerathbLakmal
Matches/MatchScorecard_ODI.asp?MatchCode=3754,1,c&amp;bMashrafeMortaza
Matches/MatchScorecard_ODI.asp?MatchCode=3730,14,c†WilsonbYoung
Matches/MatchScorecard_ODI.asp?MatchCode=3711,1,cSaqibAlibKamranShahzad
Matches/MatchScorecard_ODI.asp?MatchCode=3153,3,cCooperbMudassarBukhari
Matches/MatchScorecard_ODI.asp?MatchCode=3149,3,cParkerbGoudie
Matches/MatchScorecard_ODI.asp?MatchCode=3166,28,c&amp;bDavey
Matches/MatchScorecard_ODI.asp?MatchCode=3164,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3183,1,lbwbOdhiambo
Matches/MatchScorecard_ODI.asp?MatchCode=4147,26,lbwbTanwirAfzal
Matches/MatchScorecard_ODI.asp?MatchCode=4136,88,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3652,8,cTaylorbTiripano
Matches/MatchScorecard_ODI.asp?MatchCode=3651,68,bSikandarRaza
Matches/MatchScorecard_ODI.asp?MatchCode=3915,32,bO'Brien
Matches/MatchScorecard_ODI.asp?MatchCode=3918,3,cStirlingbMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=3913,18,cdeLangebWheal
Matches/MatchScorecard_ODI.asp?MatchCode=3725,24,bDavey
Matches/MatchScorecard_ODI.asp?MatchCode=3705,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3709,83,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3407,48,st†BarresibSeelaar
Matches/MatchScorecard_T20.asp?MatchCode=0242,7,cRankinbJohnston
Matches/MatchScorecard_T20.asp?MatchCode=0235,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3187,41,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4203,5,st†DhonibJadeja
Matches/MatchScorecard_ODI.asp?MatchCode=4267,27,bMcBrine
Matches/MatchScorecard_ODI.asp?MatchCode=4259,25,cPorterfieldbDockrell
Matches/MatchScorecard_ODI.asp?MatchCode=4097,31,cBalbirniebMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=4093,55,cDockrellbMcCarthy
Matches/MatchScorecard_ODI.asp?MatchCode=4092,11,c&amp;bMurtagh
Matches/MatchScorecard_ODI.asp?MatchCode=3421,4,bCusack
Matches/MatchScorecard_T20.asp?MatchCode=0627,0,lbwbBadree
Matches/MatchScorecard_ODI.asp?MatchCode=3406,30,cSeelaarbBorren
