match_id,score,how dismissed
Matches/MatchScorecard_T20.asp?MatchCode=1091,15,cAgarbRichardson
Matches/MatchScorecard_ODI.asp?MatchCode=4269,4,cMalingabUdana
Matches/MatchScorecard_ODI.asp?MatchCode=4264,33,cDananjayabMalinga
Matches/MatchScorecard_T20.asp?MatchCode=0773,9,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4271,9,cNLTCPererabdeSilva
Matches/MatchScorecard_ODI.asp?MatchCode=4261,1,c†DickwellabMVTFernando
Matches/MatchScorecard_ODI.asp?MatchCode=4247,38,cShaheenShahAfridibMohammadAmir
Matches/MatchScorecard_ODI.asp?MatchCode=4244,2,c†MohammadRizwanbShaheenShahAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=4241,97,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4238,6,c†SarfarazAhmedbShaheenShahAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=4237,50,cHasanAlibShadabKhan
Matches/MatchScorecard_T20.asp?MatchCode=0740,92,cShadabKhanbUsmanShinwari
Matches/MatchScorecard_T20.asp?MatchCode=0729,23,cMcDermottbCoulter-Nile
Matches/MatchScorecard_ODI.asp?MatchCode=4226,10,c†CareybStoinis
Matches/MatchScorecard_ODI.asp?MatchCode=4224,17,c†CareybHazlewood
Matches/MatchScorecard_ODI.asp?MatchCode=4208,76,lbwbTiripano
Matches/MatchScorecard_ODI.asp?MatchCode=4186,115,bKumara
Matches/MatchScorecard_ODI.asp?MatchCode=4222,48,cLynnbStoinis
Matches/MatchScorecard_T20.asp?MatchCode=0422,13,lbwbCottrell
Matches/MatchScorecard_T20.asp?MatchCode=0741,31,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4405,38,notout
Matches/MatchScorecard_T20.asp?MatchCode=0926,32,cKohlibHHPandya
Matches/MatchScorecard_T20.asp?MatchCode=0921,7,cWashingtonSundarbChahar
Matches/MatchScorecard_T20.asp?MatchCode=0670,8,cDhawanbKumar
Matches/MatchScorecard_T20.asp?MatchCode=0669,31,cPandyabThakur
Matches/MatchScorecard_T20.asp?MatchCode=0743,5,c&amp;bShaheenShahAfridi
Matches/MatchScorecard_T20.asp?MatchCode=0667,87,c†DhonibKumar
Matches/MatchScorecard_T20.asp?MatchCode=0415,54,bBollinger
Matches/MatchScorecard_T20.asp?MatchCode=0414,20,st†DunkbBoyce
Matches/MatchScorecard_ODI.asp?MatchCode=4408,13,bMahmood
Matches/MatchScorecard_ODI.asp?MatchCode=4401,7,c†BairstowbWoakes
Matches/MatchScorecard_T20.asp?MatchCode=0630,0,cPlunkettbCurran
Matches/MatchScorecard_T20.asp?MatchCode=0629,7,bCurran
Matches/MatchScorecard_T20.asp?MatchCode=0628,3,cWilleybWood
Matches/MatchScorecard_T20.asp?MatchCode=0605,45,st†ChandimalbSandakan
Matches/MatchScorecard_T20.asp?MatchCode=0424,48,cSmithbPollard
Matches/MatchScorecard_T20.asp?MatchCode=0781,84,bVandersay
Matches/MatchScorecard_T20.asp?MatchCode=0776,82,cPHKDMendisbMalinga
Matches/MatchScorecard_T20.asp?MatchCode=0711,22,bDananjaya
Matches/MatchScorecard_ODI.asp?MatchCode=4187,2,cdeSilvabShanaka
Matches/MatchScorecard_T20.asp?MatchCode=0413,0,c†DunkbBollinger
Matches/MatchScorecard_ODI.asp?MatchCode=4188,0,bDananjaya
Matches/MatchScorecard_ODI.asp?MatchCode=4206,6,bWPMasakadza
Matches/MatchScorecard_ODI.asp?MatchCode=4207,1,bJarvis
