match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4307,88,bImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=4086,75,csubbMarkram
Matches/MatchScorecard_ODI.asp?MatchCode=4083,5,c†deKockbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=4080,31,cAmlabImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3816,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3813,53,lbwbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3818,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0438,8,cRossouwbPhangiso
Matches/MatchScorecard_T20.asp?MatchCode=0437,28,cParnellbWiese
Matches/MatchScorecard_ODI.asp?MatchCode=3273,34,c†vanWykbPeterson
Matches/MatchScorecard_T20.asp?MatchCode=0590,45,cAndersonbBoult
Matches/MatchScorecard_T20.asp?MatchCode=0589,1,cNeeshambWheeler
Matches/MatchScorecard_T20.asp?MatchCode=0588,14,cSantnerbdeGrandhomme
Matches/MatchScorecard_ODI.asp?MatchCode=4329,45,cWarnerbStoinis
Matches/MatchScorecard_ODI.asp?MatchCode=4035,31,lbwbHead
Matches/MatchScorecard_T20.asp?MatchCode=0557,37,cCoulter-NilebZampa
Matches/MatchScorecard_T20.asp?MatchCode=0402,82,cMaxwellbBollinger
Matches/MatchScorecard_T20.asp?MatchCode=0162,29,cMEKHusseybSmith
Matches/MatchScorecard_ODI.asp?MatchCode=4286,70,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4325,144,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4293,32,cChasebNurse
Matches/MatchScorecard_T20.asp?MatchCode=0735,0,cCottrellbAllen
Matches/MatchScorecard_T20.asp?MatchCode=0734,48,notout
Matches/MatchScorecard_T20.asp?MatchCode=0733,79,c&amp;bCottrell
Matches/MatchScorecard_ODI.asp?MatchCode=4230,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4229,76,bRoach
Matches/MatchScorecard_ODI.asp?MatchCode=4228,34,c†HopebRPowell
Matches/MatchScorecard_ODI.asp?MatchCode=4181,40,cPaulbNurse
Matches/MatchScorecard_ODI.asp?MatchCode=4180,65,cPaulbNurse
Matches/MatchScorecard_ODI.asp?MatchCode=4179,107,cHetmeyerbBishoo
Matches/MatchScorecard_ODI.asp?MatchCode=3754,74,bHamidHassan
Matches/MatchScorecard_ODI.asp?MatchCode=4295,58,retiredhurt
Matches/MatchScorecard_T20.asp?MatchCode=0684,11,cSamiullahShinwaribKarimJanat
Matches/MatchScorecard_T20.asp?MatchCode=0681,17,c†MohammadShahzadbMohammadNabi
Matches/MatchScorecard_ODI.asp?MatchCode=3938,19,lbwbMohammadNabi
Matches/MatchScorecard_ODI.asp?MatchCode=3936,51,cNajibullahZadranbDawlatZadran
Matches/MatchScorecard_ODI.asp?MatchCode=3941,18,c†MohammadShahzadbDawlatZadran
Matches/MatchScorecard_T20.asp?MatchCode=0677,8,runout
Matches/MatchScorecard_ODI.asp?MatchCode=4349,74,c†SarfarazAhmedbShaheenShahAfridi
Matches/MatchScorecard_T20.asp?MatchCode=0549,64,notout
Matches/MatchScorecard_T20.asp?MatchCode=0529,8,bMohammadAmir
Matches/MatchScorecard_T20.asp?MatchCode=0425,74,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3798,8,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3797,35,lbwbWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=3394,72,bUmarGul
Matches/MatchScorecard_ODI.asp?MatchCode=3403,80,bAizazCheema
Matches/MatchScorecard_ODI.asp?MatchCode=3356,35,c&amp;bSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=3354,15,cUmarAkmalbShahidAfridi
Matches/MatchScorecard_T20.asp?MatchCode=0155,52,cUmarAkmalbMohammadSami
Matches/MatchScorecard_ODI.asp?MatchCode=4345,76,cKarthikbPandya
Matches/MatchScorecard_ODI.asp?MatchCode=4199,20,cDhawanbJadeja
Matches/MatchScorecard_ODI.asp?MatchCode=4047,16,c†DhonibJadeja
Matches/MatchScorecard_T20.asp?MatchCode=0534,24,cBumrahbAshwin
Matches/MatchScorecard_T20.asp?MatchCode=0560,24,cRainabAshwin
Matches/MatchScorecard_T20.asp?MatchCode=0522,3,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3811,22,cKulkarnibRaina
Matches/MatchScorecard_ODI.asp?MatchCode=3810,60,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3808,59,cJadejabYadav
Matches/MatchScorecard_ODI.asp?MatchCode=3791,10,cMohammedShamibJadeja
Matches/MatchScorecard_T20.asp?MatchCode=0395,1,bKumar
Matches/MatchScorecard_ODI.asp?MatchCode=3397,56,st†DhonibAshwin
Matches/MatchScorecard_ODI.asp?MatchCode=3235,64,cHarbhajanSinghbPathan
Matches/MatchScorecard_ODI.asp?MatchCode=3072,98,c†DhonibNehra
Matches/MatchScorecard_ODI.asp?MatchCode=3069,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3123,8,bHarbhajanSingh
Matches/MatchScorecard_T20.asp?MatchCode=0094,8,c†DhonibOjha
