match_id,score,how dismissed
Matches/MatchScorecard_T20.asp?MatchCode=0765,2,st†ShafiqullahbRashidKhan
Matches/MatchScorecard_T20.asp?MatchCode=0763,0,lbwbRashidKhan
Matches/MatchScorecard_T20.asp?MatchCode=0971,1,notout
Matches/MatchScorecard_T20.asp?MatchCode=0924,6,cSharifbSole
Matches/MatchScorecard_T20.asp?MatchCode=0853,14,lbwbChatara
Matches/MatchScorecard_T20.asp?MatchCode=0942,4,c&amp;bKhawarAli
Matches/MatchScorecard_T20.asp?MatchCode=0940,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0764,27,lbwbRashidKhan
Matches/MatchScorecard_T20.asp?MatchCode=0761,4,cCooperbvanMeekeren
Matches/MatchScorecard_T20.asp?MatchCode=0760,18,cCoetzerbEvans
Matches/MatchScorecard_T20.asp?MatchCode=0747,11,runout
Matches/MatchScorecard_T20.asp?MatchCode=1128,5,cNajibullahZadranbQaisAhmad
Matches/MatchScorecard_T20.asp?MatchCode=0849,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4352,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4347,8,bWilliams
Matches/MatchScorecard_T20.asp?MatchCode=1038,6,cDavinbSmit
Matches/MatchScorecard_ODI.asp?MatchCode=4343,18,notout
Matches/MatchScorecard_T20.asp?MatchCode=0918,2,notout
