match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3222,44,cduPlessisbMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3219,13,lbwbTsotsobe
Matches/MatchScorecard_ODI.asp?MatchCode=3327,31,cBoparabBroad
Matches/MatchScorecard_ODI.asp?MatchCode=3343,8,bFinn
Matches/MatchScorecard_ODI.asp?MatchCode=3341,41,lbwbBresnan
Matches/MatchScorecard_ODI.asp?MatchCode=3337,14,cCookbBresnan
Matches/MatchScorecard_ODI.asp?MatchCode=3335,10,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3331,19,cBresnanbSwann
Matches/MatchScorecard_ODI.asp?MatchCode=3325,3,bAnderson
Matches/MatchScorecard_T20.asp?MatchCode=0206,12,cBroadbDernbach
Matches/MatchScorecard_ODI.asp?MatchCode=3323,33,c†KieswetterbAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3322,111,c†KieswetterbAnderson
Matches/MatchScorecard_ODI.asp?MatchCode=3353,14,cMartinbRoach
Matches/MatchScorecard_ODI.asp?MatchCode=3360,0,bRoach
Matches/MatchScorecard_ODI.asp?MatchCode=3296,51,cRussellbBishoo
Matches/MatchScorecard_ODI.asp?MatchCode=3359,3,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3295,64,c†BaughbMartin
Matches/MatchScorecard_ODI.asp?MatchCode=3298,6,cMartinbRussell
Matches/MatchScorecard_ODI.asp?MatchCode=3297,29,c&amp;bSammy
Matches/MatchScorecard_ODI.asp?MatchCode=3294,15,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3357,46,bSamuels
Matches/MatchScorecard_T20.asp?MatchCode=0202,29,cSamuelsbSammy
Matches/MatchScorecard_ODI.asp?MatchCode=3355,2,cSammybRoach
Matches/MatchScorecard_ODI.asp?MatchCode=3212,67,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3210,65,csubbNLMcCullum
Matches/MatchScorecard_ODI.asp?MatchCode=3382,4,cMalingabPerera
Matches/MatchScorecard_ODI.asp?MatchCode=2248,14,notout
Matches/MatchScorecard_ODI.asp?MatchCode=2243,6,c†SangakkarabZoysa
Matches/MatchScorecard_ODI.asp?MatchCode=2177,0,c†TaibubStreak
Matches/MatchScorecard_ODI.asp?MatchCode=2176,32,c†GilchristbGillespie
Matches/MatchScorecard_ODI.asp?MatchCode=2175,22,bStreak
Matches/MatchScorecard_ODI.asp?MatchCode=2089,4,c&amp;bSanwarHossain
Matches/MatchScorecard_ODI.asp?MatchCode=2141,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2140,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2096,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2094,7,runout
Matches/MatchScorecard_ODI.asp?MatchCode=2092,30,lbwbAlokKapali
Matches/MatchScorecard_ODI.asp?MatchCode=2090,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2015,14,bMills
Matches/MatchScorecard_ODI.asp?MatchCode=2143,16,cClarkebHogg
