match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=3841,3,cDuminybImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3851,14,bRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3848,61,cdeVilliersbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3845,0,cMillerbImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3844,0,c†deKockbMorkel
Matches/MatchScorecard_T20.asp?MatchCode=0469,25,cAmlabImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3760,7,csubbMorkel
Matches/MatchScorecard_T20.asp?MatchCode=0468,16,lbwbMorris
Matches/MatchScorecard_T20.asp?MatchCode=0405,25,cduPlessisbHendricks
Matches/MatchScorecard_ODI.asp?MatchCode=3505,10,cDuminybMcLaren
Matches/MatchScorecard_T20.asp?MatchCode=0289,50,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3222,13,cMorkelbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3219,20,st†deVilliersbPeterson
Matches/MatchScorecard_ODI.asp?MatchCode=3217,41,c†deVilliersbMorkel
Matches/MatchScorecard_T20.asp?MatchCode=0566,11,c†NevillbWatson
Matches/MatchScorecard_T20.asp?MatchCode=0498,45,bFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3795,8,c†HaddinbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3741,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3731,61,cMaxwellbStarc
Matches/MatchScorecard_T20.asp?MatchCode=0399,6,cFinchbMaxwell
Matches/MatchScorecard_ODI.asp?MatchCode=3373,42,bDoherty
Matches/MatchScorecard_T20.asp?MatchCode=0281,30,cMaxwellbWatson
Matches/MatchScorecard_ODI.asp?MatchCode=3367,4,cDJHusseybChristian
Matches/MatchScorecard_T20.asp?MatchCode=0220,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3386,9,c†WadebWatson
Matches/MatchScorecard_ODI.asp?MatchCode=3380,30,c†WadebChristian
Matches/MatchScorecard_T20.asp?MatchCode=0219,15,bChristian
Matches/MatchScorecard_T20.asp?MatchCode=0166,6,cClarkebTait
Matches/MatchScorecard_T20.asp?MatchCode=0154,20,lbwbSamiullahShinwari
Matches/MatchScorecard_T20.asp?MatchCode=0674,31,cNLTCPererabPradeep
Matches/MatchScorecard_T20.asp?MatchCode=0672,30,cMehidyHasanMirazbRubelHossain
Matches/MatchScorecard_ODI.asp?MatchCode=4175,1,cRootbRashid
Matches/MatchScorecard_T20.asp?MatchCode=0671,1,bPradeep
Matches/MatchScorecard_T20.asp?MatchCode=0677,0,c†MushfiqurRahimbRubelHossain
Matches/MatchScorecard_T20.asp?MatchCode=0675,54,cSoumyaSarkarbRubelHossain
Matches/MatchScorecard_T20.asp?MatchCode=0670,49,cBehardienbShamsi
Matches/MatchScorecard_T20.asp?MatchCode=0669,36,lbwbPhehlukwayo
Matches/MatchScorecard_T20.asp?MatchCode=0554,0,bMohammadSami
Matches/MatchScorecard_T20.asp?MatchCode=0525,1,cWahabRiazbMohammadAmir
Matches/MatchScorecard_ODI.asp?MatchCode=2829,101,cFawadAlambIftikharAnjum
Matches/MatchScorecard_ODI.asp?MatchCode=2842,1,cSalmanButtbAbdurRauf
Matches/MatchScorecard_ODI.asp?MatchCode=3126,38,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3025,53,lbwbSaeedAjmal
Matches/MatchScorecard_ODI.asp?MatchCode=4171,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0706,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4173,47,bRashid
